ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean_high	receptor_mean	ligand_frac_high	receptor_frac	cpdb_mean_score_high	product_score	pass_expr_prop_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	ligand_mean_low	delta_high_minus_low
THY1	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.0021373070776462555	0.026483893394470215	0.003918042263472285	0.01778721986170124	0.014310600236058235	5.6604212795630104e-05	False	0.01650894060730934	False	0.012398021455643348	0.006533987820148468	-0.0021983403712511063
WNT5B	CER1	other	cellphonedb_v5_interactors	15569	48012	0.02859344705939293	0.0	0.057357569529192624	0.0	0.014296723529696465	0.0	False	0.012204437516629696	False	0.05787884627738164	0.024408875033259392	0.0020922860130667686
WNT3	SFRP2	other	cellphonedb_v5_interactors	15569	48012	0.020245401188731194	0.00809766910970211	0.040143875650330785	0.004915437807214863	0.014171535149216652	0.00016394055981951497	False	0.011471496429294348	False	0.036423202929273465	0.014845323748886585	0.002700038719922304
FGF2	FGFR1	other	cellphonedb_v5_interactors	15569	48012	0.002766995457932353	0.025573834776878357	0.006551480506133984	0.018037157377322335	0.014170415117405355	7.076268466953486e-05	False	0.014059321023523808	False	0.007258945204599473	0.002544807270169258	0.00011109409388154745
INHBA+INHBB	ACVR1+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.013768783770501614	0.01440382655709982	0.020104052925685657	0.010768141298008831	0.014086305163800716	0.00019832317333251612	False	0.01074255770072341	False	0.011627160017986768	0.007081288844347	0.0033437474630773067
CD200	CD200R1	other	cellphonedb_v5_interactors	15569	48012	0.003568867687135935	0.024498434737324715	0.006358789903012397	0.016829126051820378	0.014033651212230325	8.74316721194467e-05	False	0.015526667004451156	False	0.011370206205434573	0.006554899271577597	-0.001493015792220831
CD274	CD80	other	cellphonedb_v5_interactors	15569	48012	0.021480003371834755	0.00608289847150445	0.04419037831588413	0.004623844038990252	0.013781450921669602	0.00013066067967844406	False	0.014825179474428296	False	0.05049142416650607	0.023567460477352142	-0.0010437285527586937
GP1BA	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.0007804040214978158	0.026483893394470215	0.0013488342218511144	0.01778721986170124	0.013632148707984015	2.0668136909963997e-05	False	0.013725600263569504	False	0.0016059613284512108	0.0009673071326687932	-9.345155558548868e-05
NRG1	ERBB3	other	cellphonedb_v5_interactors	15569	48012	0.01826886460185051	0.008887414820492268	0.02948166227760293	0.005581937848871115	0.013578139711171389	0.0001623629780160528	False	0.02252862649038434	False	0.040919894648936854	0.03616983816027641	-0.008950486779212952
COL5A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.017969777807593346	0.009142288938164711	0.0320508703192241	0.0061234691327168205	0.013556033372879028	0.00016428490087163836	False	0.012904347851872444	False	0.030127834521744716	0.016666406765580177	0.0006516855210065842
SULT1E1	PPARA	other	cellphonedb_v5_interactors	15569	48012	0.006724369712173939	0.020277386531233788	0.00950606975399833	0.014350579021911189	0.013500878121703863	0.00013635264383267225	False	0.01410497585311532	False	0.010470867861501896	0.007932565174996853	-0.0006040977314114571
F10	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.000499869929626584	0.026483893394470215	0.001220373819770056	0.01778721986170124	0.0134918816620484	1.323850192733178e-05	False	0.01364813550026156	False	0.0018629151410034046	0.0008123776060529053	-0.00015625383821316063
COL7A1	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.023481901735067368	0.0035005388781428337	0.04322692530027619	0.002520203282512705	0.0134912203066051	8.219930995633298e-05	False	0.011828385759145021	False	0.036744395194963704	0.02015623264014721	0.0016628345474600792
COL4A3	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.023401394486427307	0.0035005388781428337	0.036868135397263795	0.002520203282512705	0.01345096668228507	8.191749120249614e-05	False	0.02048876089975238	False	0.051390762510438746	0.03747698292136192	-0.007037794217467308
JAM3	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.00040511073893867433	0.026483893394470215	0.0006423020104052926	0.01778721986170124	0.013444502066704445	1.0728909623006905e-05	False	0.0158330702688545	False	0.010021198689535556	0.005182247143238783	-0.0023885682021500543
FCER2	ITGAM+ITGB2	other	cellphonedb_v5_interactors	15569	48012	0.0003006236511282623	0.026483893394470215	0.0008349926135268803	0.01778721986170124	0.013392258522799239	7.961684728337304e-06	False	0.013867980800569057	False	0.0025695381255219376	0.0012520682066679	-0.0004757222777698189
BMP5	ACVR2A+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.02647680975496769	0.00022027992235962301	0.04476845012524889	0.00014579688411230527	0.013348544838663656	5.832309597154792e-06	False	0.01558548759931	False	0.055758977323826044	0.030950695276260376	-0.0022369427606463432
BMP5	ACVR2B+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.02647680975496769	0.00022027992235962301	0.04476845012524889	0.00014579688411230527	0.013348544838663656	5.832309597154792e-06	False	0.01558548759931	False	0.055758977323826044	0.030950695276260376	-0.0022369427606463432
BMP5	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.02647680975496769	0.00022027992235962301	0.04476845012524889	0.00014579688411230527	0.013348544838663656	5.832309597154792e-06	False	0.01558548759931	False	0.055758977323826044	0.030950695276260376	-0.0022369427606463432
CXCL6	CXCR2	other	cellphonedb_v5_interactors	15569	48012	0.01844390295445919	0.008244099095463753	0.02858243946303552	0.005082062817628926	0.013344001024961472	0.00015205336366367825	False	0.012956875376403332	False	0.026915911864842296	0.01766965165734291	0.0003871256485581398
NTF4	NGFR	other	cellphonedb_v5_interactors	15569	48012	0.024087773635983467	0.002470675390213728	0.05112724002826129	0.0015204532200283262	0.013279224513098598	5.95130695274634e-05	False	0.010098179569467902	False	0.037129825913792	0.017725683748722076	0.0031810449436306953
COL3A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.017311492934823036	0.009142288938164711	0.022223649560023123	0.0061234691327168205	0.013226890936493874	0.0001582666703611492	False	0.03806147072464228	False	0.06076957666859382	0.06698065251111984	-0.024834579788148403
EFNA2	EPHA4	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	0.025900842621922493	0.00019269060312158777	0.017370657335666083	0.013018101257330272	3.5059352791285867e-06	False	0.012987836555112153	False	6.423845313804844e-05	7.48304883018136e-05	3.0264702218119055e-05
FGF5	FGFR1	other	cellphonedb_v5_interactors	15569	48012	0.000312750693410635	0.025573834776878357	0.0007707624124863511	0.018037157377322335	0.012943292735144496	7.998234559637718e-06	False	0.013013138377573341	False	0.0012847690627609688	0.00045244197826832533	-6.984564242884517e-05
DAGLA	GPR55	other	cellphonedb_v5_interactors	15569	48012	0.02078266069293022	0.004939437843859196	0.043483846104438305	0.0036240939765058737	0.012861049268394709	0.00010265466072274451	False	0.010138612240552902	False	0.03616624911672127	0.015337786637246609	0.0027224370278418064
COL13A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.016528060659766197	0.009142288938164711	0.02504977840580641	0.0061234691327168205	0.012835174798965454	0.00015110430613909584	False	0.00823496631346643	False	0.012590736815057494	0.007327643688768148	0.004600208485499024
COL22A1	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.022049274295568466	0.0035005388781428337	0.03571199177853427	0.002520203282512705	0.01277490658685565	7.718434190647286e-05	False	0.00485852942802012	False	0.010406629408363847	0.006216519977897406	0.00791637715883553
COL4A3	ADGRG6	other	cellphonedb_v5_interactors	15569	48012	0.023401394486427307	0.0018175243167206645	0.036868135397263795	0.0012913438307089894	0.012609459401573986	4.253260352425452e-05	False	0.019647253619041294	False	0.051390762510438746	0.03747698292136192	-0.007037794217467308
COL1A2	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.016041887924075127	0.009142288938164711	0.02607746162245488	0.0061234691327168205	0.012592088431119919	0.0001466595745155501	False	0.030554325319826603	False	0.06931329093595426	0.051966361701488495	-0.017962236888706684
PDGFB	PDGFRA	other	cellphonedb_v5_interactors	15569	48012	0.02462313324213028	0.00044056857586838305	0.04573190314085683	0.0003332500208281263	0.012531850908999331	1.0848178745902779e-05	False	0.007565648716990836	False	0.0308986959594013	0.014690728858113289	0.004966202192008495
PDGFB	PDGFRA+PDGFRB	other	cellphonedb_v5_interactors	15569	48012	0.02462313324213028	0.00044056857586838305	0.04573190314085683	0.0003332500208281263	0.012531850908999331	1.0848178745902779e-05	False	0.007565648716990836	False	0.0308986959594013	0.014690728858113289	0.004966202192008495
GGT1+GGT5	GPR17	other	cellphonedb_v5_interactors	15569	48012	0.02482980489730835	3.7581645301543176e-05	0.040400796454492904	2.0828126301757892e-05	0.012433693271304946	9.331449205571621e-07	False	0.02264857524278341	False	0.07580137470289715	0.045259568840265274	-0.010214881971478462
EFNA2	EPHA1	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	0.024728111922740936	0.00019269060312158777	0.01651670415729401	0.012431735907739494	3.347194577476751e-06	False	0.012401471205521375	False	6.423845313804844e-05	7.48304883018136e-05	3.0264702218119055e-05
DAGLA	CNR2	other	cellphonedb_v5_interactors	15569	48012	0.02078266069293022	0.004005374386906624	0.043483846104438305	0.002811797050737316	0.012394017539918423	8.324233683123378e-05	False	0.009671580512076616	False	0.03616624911672127	0.015337786637246609	0.0027224370278418064
INHBA+INHBB	ACVR1B+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.013768783770501614	0.011018142104148865	0.020104052925685657	0.007998000499875032	0.01239346293732524	0.0001517064161846854	False	0.009049715474247932	False	0.011627160017986768	0.007081288844347	0.0033437474630773067
INHBA+INHBB	ACVR1B+ACVR2B	other	cellphonedb_v5_interactors	15569	48012	0.013768783770501614	0.011018142104148865	0.020104052925685657	0.007998000499875032	0.01239346293732524	0.0001517064161846854	False	0.009049715474247932	False	0.011627160017986768	0.007081288844347	0.0033437474630773067
RSPO3	LGR4	other	cellphonedb_v5_interactors	15569	48012	0.022156156599521637	0.0026270528323948383	0.03616160318581797	0.0017495626093476631	0.012391604715958238	5.8205393949756906e-05	False	0.008600017288699746	False	0.022804650864007195	0.014572981745004654	0.0037915874272584915
COL9A3	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.015578076243400574	0.009142288938164711	0.0346843085618858	0.0061234691327168205	0.012360182590782642	0.00014241927411792754	False	0.011149952188134193	False	0.029035780818397892	0.013157615438103676	0.001210230402648449
CYP19A1	ESR2	other	cellphonedb_v5_interactors	15569	48012	0.0003041547897737473	0.024155613034963608	0.0007065322114458218	0.01699575106223444	0.012229883912368678	7.347045404505347e-06	False	0.012528941879281774	False	0.00205563050041755	0.0009022707235999405	-0.0002990579669130966
SEMA7A	PLXNC1	other	cellphonedb_v5_interactors	15569	48012	0.007785119581967592	0.01666407659649849	0.01637870126533496	0.011913688244605515	0.01222459808923304	0.00012973182902680826	False	0.011461418122053146	False	0.015481467206269674	0.006258759647607803	0.0007631799671798944
COL7A1	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.023481901735067368	0.0007511376752518117	0.04322692530027619	0.0005207031575439474	0.01211651970515959	1.7638141079769987e-05	False	0.01045368515769951	False	0.036744395194963704	0.02015623264014721	0.0016628345474600792
COL4A3	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.023401394486427307	0.0007511376752518117	0.036868135397263795	0.0005207031575439474	0.01207626608083956	1.7577669052185572e-05	False	0.019114060298306867	False	0.051390762510438746	0.03747698292136192	-0.007037794217467308
WNT3	FZD3+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.020245401188731194	0.003747360548004508	0.040143875650330785	0.0027909689244355576	0.01199638086836785	7.586681769317484e-05	False	0.009296342148445547	False	0.036423202929273465	0.014845323748886585	0.002700038719922304
WNT3	FZD6+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.020245401188731194	0.003747360548004508	0.040143875650330785	0.0027909689244355576	0.01199638086836785	7.586681769317484e-05	False	0.009296342148445547	False	0.036423202929273465	0.014845323748886585	0.002700038719922304
NLGN2	NRXN2	other	cellphonedb_v5_interactors	15569	48012	0.023484371602535248	0.00045025948202237487	0.047979960177275356	0.00029159376822461054	0.011967315542278811	1.057406099337849e-05	False	0.010955663601635024	False	0.04316824050876855	0.021461067721247673	0.0010116519406437874
TGFB3	ACVR1+TGFBR2	other	cellphonedb_v5_interactors	15569	48012	0.005684815812855959	0.018241427838802338	0.011111824780011562	0.01316337582271099	0.011963121825829148	0.00010369915742709443	False	0.013154883868992329	False	0.01599537483137406	0.00806833989918232	-0.0011917620431631804
COL4A2	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.020413348451256752	0.0035005388781428337	0.0414927098721819	0.002520203282512705	0.011956943664699793	7.145771988670106e-05	False	0.011024523992091417	False	0.037515256632620286	0.01854850910604	0.0009324196726083755
BMP7	ACVR2A+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.02353055588901043	0.00022027992235962301	0.0452180615325326	0.00014579688411230527	0.011875417905685026	5.1833090243099875e-06	False	0.008466892766591627	False	0.03610201066358322	0.01671350561082363	0.003408525139093399
BMP7	ACVR2B+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.02353055588901043	0.00022027992235962301	0.0452180615325326	0.00014579688411230527	0.011875417905685026	5.1833090243099875e-06	False	0.008466892766591627	False	0.03610201066358322	0.01671350561082363	0.003408525139093399
BMP7	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.02353055588901043	0.00022027992235962301	0.0452180615325326	0.00014579688411230527	0.011875417905685026	5.1833090243099875e-06	False	0.008466892766591627	False	0.03610201066358322	0.01671350561082363	0.003408525139093399
CXCL6	CXCR1	other	cellphonedb_v5_interactors	15569	48012	0.01844390295445919	0.005263639613986015	0.02858243946303552	0.0034366408397900525	0.011853771284222603	9.70820582276051e-05	False	0.011466645635664463	False	0.026915911864842296	0.01766965165734291	0.0003871256485581398
UBASH3B	ESR1	other	cellphonedb_v5_interactors	15569	48012	0.022082606330513954	0.0016081755748018622	0.04669535615646477	0.0011663750728984422	0.011845390952657908	3.551270812869752e-05	False	0.007696396845858544	False	0.03083445750626325	0.013784618116915226	0.004148994106799364
NLGN2	NRXN3	other	cellphonedb_v5_interactors	15569	48012	0.023484371602535248	0.00016929020057432353	0.047979960177275356	0.00012496875781054737	0.011826830901554786	3.97567397895514e-06	False	0.010815178960910998	False	0.04316824050876855	0.021461067721247673	0.0010116519406437874
NLGN2	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.023484371602535248	3.814869705820456e-05	0.047979960177275356	2.0828126301757892e-05	0.011761260149796726	8.958981778674192e-07	False	0.010749608209152939	False	0.04316824050876855	0.021461067721247673	0.0010116519406437874
NRG1	ITGA6+ITGB4	other	cellphonedb_v5_interactors	15569	48012	0.01826886460185051	0.00521181570366025	0.02948166227760293	0.0035824377239023577	0.01174034015275538	9.521395541996734e-05	False	0.02069082693196833	False	0.040919894648936854	0.03616983816027641	-0.008950486779212952
UCN	CRHR1	other	cellphonedb_v5_interactors	15569	48012	0.021823476999998093	0.001604457967914641	0.04078617766073608	0.0011663750728984422	0.011713967483956367	3.5014851560248843e-05	False	0.008526731107849628	False	0.028907303912121797	0.015449004247784615	0.003187236376106739
SULT1E1	PPARD	other	cellphonedb_v5_interactors	15569	48012	0.006724369712173939	0.016632014885544777	0.00950606975399833	0.012351078896942431	0.011678192298859358	0.0001118398171487834	False	0.012282290030270815	False	0.010470867861501896	0.007932565174996853	-0.0006040977314114571
GLS+SLC1A1	GRM3	other	cellphonedb_v5_interactors	15569	48012	0.02200259454548359	0.0012727509019896388	0.037638897809750146	0.0008956094309755894	0.011637672723736614	2.8003822053876545e-05	False	0.012747597822453827	False	0.040020556305004173	0.024222444742918015	-0.0011099250987172127
CCL26	CCR1	T_recruit_partial	cellphonedb_v5_interactors	15569	48012	0.004194105044007301	0.018983516842126846	0.008285695934228274	0.013288344580521536	0.011588810943067074	7.961886374056176e-05	False	0.011867841240018606	False	0.010984775486606282	0.004752165637910366	-0.00027903029695153236
EGF	EGFR	other	cellphonedb_v5_interactors	15569	48012	0.017943112179636955	0.005207951180636883	0.03449161795876421	0.003311672081979505	0.011575531680136919	9.344685226024031e-05	False	0.009282966144382954	False	0.029356973084088134	0.013357981108129025	0.0022925655357539654
TF	TFR2	other	cellphonedb_v5_interactors	15569	48012	0.01529829204082489	0.007782553322613239	0.018819448904875073	0.005415312838457052	0.011540422681719065	0.00011905977355262942	False	0.009426177013665438	False	0.015802659471959916	0.011069800704717636	0.002114245668053627
