source	target	weight	confidence
SPI1	JAKMIP2	0.3333333333333333	C
SPI1	KIFAP3	0.3333333333333333	C
SPI1	LDB3	0.3333333333333333	C
SPI1	LDLRAP1	0.3333333333333333	C
SPI1	LHFPL6	0.3333333333333333	C
SPI1	LMNB1	0.3333333333333333	C
SPI1	LPXN	0.3333333333333333	C
SPI1	LSM5	0.3333333333333333	C
SPI1	LTB4R	0.3333333333333333	C
SPI1	MADD	0.3333333333333333	C
SPI1	MARCHF8	0.3333333333333333	C
SPI1	MBTD1	0.3333333333333333	C
SPI1	MCCC1	0.3333333333333333	C
SPI1	MED15	0.3333333333333333	C
SPI1	MEIS2	0.3333333333333333	C
SPI1	TMT1A	0.3333333333333333	C
SPI1	MLXIP	0.3333333333333333	C
SPI1	MMP8	0.3333333333333333	C
SPI1	MMRN1	0.3333333333333333	C
SPI1	MON2	0.3333333333333333	C
SPI1	MPV17	0.3333333333333333	C
SPI1	MTF1	0.3333333333333333	C
SPI1	MX2	0.3333333333333333	C
SPI1	NABP1	0.3333333333333333	C
SPI1	NBEA	0.3333333333333333	C
SPI1	NDRG1	0.3333333333333333	C
SPI1	NEK6	0.3333333333333333	C
SPI1	NFYC	0.3333333333333333	C
SPI1	NPAS3	0.3333333333333333	C
SPI1	NRXN1	0.3333333333333333	C
SPI1	NTS	0.3333333333333333	C
SPI1	OTULINL	0.3333333333333333	C
SPI1	PGAP1	0.3333333333333333	C
SPI1	PHF14	0.3333333333333333	C
SPI1	PIK3AP1	0.3333333333333333	C
SPI1	PKN1	0.3333333333333333	C
SPI1	PLB1	0.3333333333333333	C
SPI1	PPARD	0.3333333333333333	C
SPI1	PREX1	0.3333333333333333	C
SPI1	PRIM2	0.3333333333333333	C
SPI1	PRKCQ	0.3333333333333333	C
SPI1	PSMB8	0.3333333333333333	C
SPI1	RAB3GAP2	0.3333333333333333	C
SPI1	RAPGEF4	0.3333333333333333	C
SPI1	RASA4	0.3333333333333333	C
SPI1	RASSF1	0.3333333333333333	C
SPI1	RBBP8	0.3333333333333333	C
SPI1	RCBTB2	0.3333333333333333	C
SPI1	RGL2	0.3333333333333333	C
SPI1	RIPOR2	0.3333333333333333	C
SPI1	RNF20	0.3333333333333333	C
SPI1	RPL27A	0.3333333333333333	C
SPI1	RPL35	0.3333333333333333	C
SPI1	RPRD2	0.3333333333333333	C
SPI1	RRBP1	0.3333333333333333	C
SPI1	RRP12	0.3333333333333333	C
SPI1	RXRA	0.3333333333333333	C
SPI1	SCAMP4	0.3333333333333333	C
SPI1	SF1	0.3333333333333333	C
SPI1	SLC12A8	0.3333333333333333	C
SPI1	SMAP2	0.3333333333333333	C
SPI1	SNCA	0.3333333333333333	C
SPI1	SPTLC1	0.3333333333333333	C
SPI1	SRGAP3	0.3333333333333333	C
SPI1	STK4	0.3333333333333333	C
SPI1	SUSD1	0.3333333333333333	C
SPI1	SYNPO2	0.3333333333333333	C
SPI1	TBC1D4	0.3333333333333333	C
SPI1	TBCC	0.3333333333333333	C
SPI1	TEK	0.3333333333333333	C
SPI1	TENM4	0.3333333333333333	C
SPI1	TENT2	0.3333333333333333	C
SPI1	TMEM144	0.3333333333333333	C
SPI1	TMPRSS3	0.3333333333333333	C
SPI1	TNFSF8	0.3333333333333333	C
SPI1	TNK2	0.3333333333333333	C
SPI1	TRAF3IP3	0.3333333333333333	C
SPI1	TRIM44	0.3333333333333333	C
SPI1	TSC22D3	0.3333333333333333	C
SPI1	UBASH3B	0.3333333333333333	C
SPI1	UBE2O	0.3333333333333333	C
SPI1	USP4	0.3333333333333333	C
SPI1	VIPR2	0.3333333333333333	C
SPI1	VPS26A	0.3333333333333333	C
SPI1	WDR91	0.3333333333333333	C
SPI1	ZBTB18	0.3333333333333333	C
SPI1	ZBTB38	0.3333333333333333	C
SPI1	ZBTB44	0.3333333333333333	C
SPI1	ZSCAN9	0.3333333333333333	C
SPIB	ARHGAP24	0.3333333333333333	C
SPIB	BANK1	0.3333333333333333	C
SPIB	BBS9	0.3333333333333333	C
SPIB	BCL11A	0.3333333333333333	C
SPIB	BHLHE40	0.3333333333333333	C
SPIB	CAMK4	0.3333333333333333	C
SPIB	CCDC88C	0.3333333333333333	C
SPIB	CD86	0.3333333333333333	C
SPIB	CDYL	0.3333333333333333	C
SPIB	CHL1	0.3333333333333333	C
SPIB	CIITA	0.3333333333333333	C
SPIB	CNTN4	0.3333333333333333	C
SPIB	DLGAP1	0.3333333333333333	C
SPIB	DOCK10	0.3333333333333333	C
SPIB	DTNB	0.3333333333333333	C
SPIB	ECE1	0.3333333333333333	C
SPIB	ELMO1	0.3333333333333333	C
SPIB	GMDS	0.3333333333333333	C
SPIB	GRAMD2B	0.3333333333333333	C
SPIB	GRM7	0.3333333333333333	C
SPIB	GSDME	0.3333333333333333	C
SPIB	IKZF1	0.3333333333333333	C
SPIB	IL16	0.3333333333333333	C
SPIB	IL21R	0.3333333333333333	C
SPIB	IRAG2	0.3333333333333333	C
SPIB	ITGAX	0.3333333333333333	C
SPIB	ITPR1	0.3333333333333333	C
SPIB	KDM4C	0.3333333333333333	C
SPIB	NDRG1	0.3333333333333333	C
SPIB	NUP210	0.3333333333333333	C
SPIB	PARP15	0.3333333333333333	C
SPIB	PDCD1LG2	0.3333333333333333	C
SPIB	PIK3AP1	0.3333333333333333	C
SPIB	PPFIBP2	0.3333333333333333	C
SPIB	RAPGEF1	0.3333333333333333	C
SPIB	RASSF2	0.3333333333333333	C
SPIB	RASSF5	0.3333333333333333	C
SPIB	RFX3	0.3333333333333333	C
SPIB	RUBCNL	0.3333333333333333	C
SPIB	SLC12A3	0.3333333333333333	C
SPIB	SP110	0.3333333333333333	C
SPIB	SP140	0.3333333333333333	C
SPIB	ST14	0.3333333333333333	C
SPIB	SYNE2	0.3333333333333333	C
SPIB	TBC1D4	0.3333333333333333	C
SPIB	TENM4	0.3333333333333333	C
SPIB	TNFAIP8	0.3333333333333333	C
SPIB	TRABD2A	0.3333333333333333	C
SPIB	UCP2	0.3333333333333333	C
SPIB	VOPP1	0.3333333333333333	C
SPIB	WNK1	0.3333333333333333	C
SPIB	WNT5B	0.3333333333333333	C
SPIB	WSCD2	0.3333333333333333	C
SPIB	ZC3H12D	0.3333333333333333	C
SPIB	ZNF608	0.3333333333333333	C
SREBF1	ANO10	0.3333333333333333	C
SREBF1	ARFGAP2	0.3333333333333333	C
SREBF1	ASPSCR1	0.3333333333333333	C
SREBF1	CCDC57	0.3333333333333333	C
SREBF1	CPEB4	0.3333333333333333	C
SREBF1	CSNK1G2	0.3333333333333333	C
SREBF1	DDR1	0.3333333333333333	C
SREBF1	DPYSL2	0.3333333333333333	C
SREBF1	DUS3L	0.3333333333333333	C
SREBF1	FKBP5	0.3333333333333333	C
SREBF1	HCFC1R1	0.3333333333333333	C
SREBF1	KIF3C	0.3333333333333333	C
SREBF1	LYL1	0.3333333333333333	C
SREBF1	LZTFL1	0.3333333333333333	C
SREBF1	MAST1	0.3333333333333333	C
SREBF1	MCRIP2	0.3333333333333333	C
SREBF1	MED15	0.3333333333333333	C
SREBF1	MFSD3	0.3333333333333333	C
SREBF1	MICAL3	0.3333333333333333	C
SREBF1	MIIP	0.3333333333333333	C
SREBF1	MKNK2	0.3333333333333333	C
SREBF1	MMAB	0.3333333333333333	C
SREBF1	MVD	0.3333333333333333	C
SREBF1	NRL	0.3333333333333333	C
SREBF1	PARK7	0.3333333333333333	C
SREBF1	PDP2	0.3333333333333333	C
SREBF1	PLEKHG5	0.3333333333333333	C
SREBF1	POR	0.3333333333333333	C
SREBF1	RAB26	0.3333333333333333	C
SREBF1	RALGDS	0.3333333333333333	C
SREBF1	RETSAT	0.3333333333333333	C
SREBF1	SLC12A4	0.3333333333333333	C
SREBF1	STX4	0.3333333333333333	C
SREBF1	TMEM134	0.3333333333333333	C
SREBF1	TMEM53	0.3333333333333333	C
SREBF1	TOP3B	0.3333333333333333	C
SREBF1	TRAPPC9	0.3333333333333333	C
SREBF1	TULP3	0.3333333333333333	C
SREBF1	VASP	0.3333333333333333	C
SREBF1	ZDHHC8	0.3333333333333333	C
SREBF1	ZMYND8	0.3333333333333333	C
SREBF2	ABTB1	0.3333333333333333	C
SREBF2	ADAP1	0.3333333333333333	C
SREBF2	ALOXE3	0.3333333333333333	C
SREBF2	AMPD2	0.3333333333333333	C
SREBF2	ARHGEF11	0.3333333333333333	C
SREBF2	BCAR1	0.3333333333333333	C
SREBF2	BRF1	0.3333333333333333	C
SREBF2	CAPN5	0.3333333333333333	C
SREBF2	CCDC88B	0.3333333333333333	C
SREBF2	CDC42BPG	0.3333333333333333	C
SREBF2	CELSR2	0.3333333333333333	C
SREBF2	CIAO3	0.3333333333333333	C
SREBF2	DNAH1	0.3333333333333333	C
SREBF2	DYNC1H1	0.3333333333333333	C
SREBF2	FADS1	0.3333333333333333	C
SREBF2	FADS2	0.3333333333333333	C
SREBF2	FAM83G	0.3333333333333333	C
SREBF2	FOXK2	0.3333333333333333	C
SREBF2	GCN1	0.3333333333333333	C
SREBF2	GIPC1	0.3333333333333333	C
SREBF2	JADE2	0.3333333333333333	C
SREBF2	JUP	0.3333333333333333	C
SREBF2	KLF13	0.3333333333333333	C
SREBF2	LCN12	0.3333333333333333	C
SREBF2	LCN9	0.3333333333333333	C
SREBF2	METRNL	0.3333333333333333	C
SREBF2	MIB2	0.3333333333333333	C
SREBF2	MICALL2	0.3333333333333333	C
SREBF2	MVD	0.3333333333333333	C
SREBF2	MYO1C	0.3333333333333333	C
SREBF2	MYRF	0.3333333333333333	C
SREBF2	NFIX	0.3333333333333333	C
SREBF2	NIBAN2	0.3333333333333333	C
SREBF2	PDE2A	0.3333333333333333	C
SREBF2	PITPNM1	0.3333333333333333	C
SREBF2	PKN1	0.3333333333333333	C
SREBF2	PML	0.3333333333333333	C
SREBF2	PRRC2B	0.3333333333333333	C
SREBF2	PTPRF	0.3333333333333333	C
SREBF2	RAB26	0.3333333333333333	C
SREBF2	RAB3IL1	0.3333333333333333	C
SREBF2	RALGDS	0.3333333333333333	C
SREBF2	RAPSN	0.3333333333333333	C
SREBF2	RXRA	0.3333333333333333	C
SREBF2	SARDH	0.3333333333333333	C
SREBF2	SBNO2	0.3333333333333333	C
SREBF2	SEC16A	0.3333333333333333	C
SREBF2	SEPTIN9	0.3333333333333333	C
SREBF2	SHANK2	0.3333333333333333	C
SREBF2	SLC16A3	0.3333333333333333	C
SREBF2	SLC16A5	0.3333333333333333	C
SREBF2	SLC19A1	0.3333333333333333	C
SREBF2	SLC67A1	0.3333333333333333	C
SREBF2	SMARCA4	0.3333333333333333	C
SREBF2	SPTBN2	0.3333333333333333	C
SREBF2	ST6GALNAC6	0.3333333333333333	C
SREBF2	TNK2	0.3333333333333333	C
SREBF2	TOR4A	0.3333333333333333	C
SREBF2	UNC13D	0.3333333333333333	C
SREBF2	VEGFA	0.3333333333333333	C
SREBF2	WDR90	0.3333333333333333	C
SREBF2	WIZ	0.3333333333333333	C
SREBF2	ZBTB7B	0.3333333333333333	C
SRF	ABLIM1	0.3333333333333333	C
SRF	ACTN4	0.3333333333333333	C
SRF	ANKRD40	0.3333333333333333	C
SRF	ARHGEF17	0.3333333333333333	C
SRF	ATP6V0A1	0.3333333333333333	C
SRF	BCL9L	0.3333333333333333	C
SRF	CAP1	0.3333333333333333	C
SRF	CAPN13	0.3333333333333333	C
SRF	CAPN2	0.3333333333333333	C
SRF	CAPZB	0.3333333333333333	C
SRF	CCDC9	0.3333333333333333	C
SRF	CFL1	0.3333333333333333	C
SRF	CORO1C	0.3333333333333333	C
SRF	CTIF	0.3333333333333333	C
SRF	DAPK3	0.3333333333333333	C
SRF	DENND1A	0.3333333333333333	C
SRF	DUSP5	0.3333333333333333	C
SRF	EHD1	0.3333333333333333	C
SRF	ELF2	0.3333333333333333	C
SRF	ELL2	0.3333333333333333	C
SRF	ESYT1	0.3333333333333333	C
SRF	FBXW7	0.3333333333333333	C
SRF	FERMT2	0.3333333333333333	C
SRF	FLNA	0.3333333333333333	C
SRF	FLNB	0.3333333333333333	C
SRF	GADD45G	0.3333333333333333	C
SRF	GRB2	0.3333333333333333	C
SRF	HPCAL1	0.3333333333333333	C
SRF	HSPB1	0.3333333333333333	C
SRF	INPP5A	0.3333333333333333	C
SRF	ITPR1	0.3333333333333333	C
SRF	KALRN	0.3333333333333333	C
SRF	KCNMA1	0.3333333333333333	C
SRF	KIAA1217	0.3333333333333333	C
SRF	KSR1	0.3333333333333333	C
SRF	LMNA	0.3333333333333333	C
SRF	MACF1	0.3333333333333333	C
SRF	MEIS1	0.3333333333333333	C
SRF	MGRN1	0.3333333333333333	C
SRF	MIDEAS	0.3333333333333333	C
SRF	MNT	0.3333333333333333	C
SRF	MTHFR	0.3333333333333333	C
SRF	NAV2	0.3333333333333333	C
SRF	NR2F6	0.3333333333333333	C
SRF	PALLD	0.3333333333333333	C
SRF	PDLIM7	0.3333333333333333	C
SRF	PHLDB2	0.3333333333333333	C
SRF	PICALM	0.3333333333333333	C
SRF	PPP1R12B	0.3333333333333333	C
SRF	PPP1R12C	0.3333333333333333	C
SRF	PRKAG2	0.3333333333333333	C
SRF	SAE1	0.3333333333333333	C
SRF	SEPTIN9	0.3333333333333333	C
SRF	SERTAD1	0.3333333333333333	C
SRF	SIPA1L1	0.3333333333333333	C
SRF	SLC20A2	0.3333333333333333	C
SRF	SLC25A25	0.3333333333333333	C
SRF	SUN2	0.3333333333333333	C
SRF	SYNJ2	0.3333333333333333	C
SRF	TACC1	0.3333333333333333	C
SRF	TBC1D1	0.3333333333333333	C
SRF	TLN1	0.3333333333333333	C
SRF	TMEM183A	0.3333333333333333	C
SRF	TNRC18	0.3333333333333333	C
SRF	TNS1	0.3333333333333333	C
SRF	TPM3	0.3333333333333333	C
SRF	VASP	0.3333333333333333	C
SRF	WEE1	0.3333333333333333	C
SRF	WIZ	0.3333333333333333	C
SRF	YARS1	0.3333333333333333	C
SRF	ZNF140	0.3333333333333333	C
SRF	ZSWIM4	0.3333333333333333	C
STAT1	ABCA10	0.3333333333333333	C
STAT1	ABCA13	0.3333333333333333	C
STAT1	ABCC1	0.3333333333333333	C
STAT1	ABCC11	0.3333333333333333	C
STAT1	ACACA	0.3333333333333333	C
STAT1	ACBD6	0.3333333333333333	C
STAT1	ACE2	0.3333333333333333	C
STAT1	ACOT7	0.3333333333333333	C
STAT1	ACSS3	0.3333333333333333	C
STAT1	ACTA2	0.3333333333333333	C
STAT1	ACTR3C	0.3333333333333333	C
STAT1	ADA	0.3333333333333333	C
STAT1	ADAMTSL3	0.3333333333333333	C
STAT1	ADARB2	0.3333333333333333	C
STAT1	ADGRF5	0.3333333333333333	C
STAT1	ADGRG1	0.3333333333333333	C
STAT1	ADPGK	0.3333333333333333	C
STAT1	ADRB3	0.3333333333333333	C
STAT1	ADTRP	0.3333333333333333	C
STAT1	AGGF1	0.3333333333333333	C
STAT1	AGO2	0.3333333333333333	C
STAT1	AGTPBP1	0.3333333333333333	C
STAT1	AGTRAP	0.3333333333333333	C
STAT1	AHRR	0.3333333333333333	C
STAT1	AIMP1	0.3333333333333333	C
STAT1	AK9	0.3333333333333333	C
STAT1	AKR1B15	0.3333333333333333	C
STAT1	ALDH1A1	0.3333333333333333	C
STAT1	ALPK2	0.3333333333333333	C
STAT1	ANAPC4	0.3333333333333333	C
STAT1	ANK3	0.3333333333333333	C
STAT1	ANKS6	0.3333333333333333	C
STAT1	ANO6	0.3333333333333333	C
STAT1	ANXA10	0.3333333333333333	C
STAT1	ANXA2R	0.3333333333333333	C
STAT1	APBB2	0.3333333333333333	C
STAT1	APC	0.3333333333333333	C
STAT1	ARHGEF7	0.3333333333333333	C
STAT1	ASGR1	0.3333333333333333	C
STAT1	ATP10D	0.3333333333333333	C
STAT1	ATP1A2	0.3333333333333333	C
STAT1	ATXN7	0.3333333333333333	C
STAT1	B4GALT4	0.3333333333333333	C
STAT1	BACH2	0.3333333333333333	C
STAT1	BARX1	0.3333333333333333	C
STAT1	BBS2	0.3333333333333333	C
STAT1	BCL2L1	0.3333333333333333	C
STAT1	BLCAP	0.3333333333333333	C
STAT1	BMP7	0.3333333333333333	C
STAT1	BNC2	0.3333333333333333	C
STAT1	BOD1	0.3333333333333333	C
STAT1	BRINP3	0.3333333333333333	C
STAT1	C11orf91	0.3333333333333333	C
STAT1	C1QTNF1	0.3333333333333333	C
STAT1	C1QTNF6	0.3333333333333333	C
STAT1	C1S	0.3333333333333333	C
STAT1	C2CD3	0.3333333333333333	C
STAT1	C2CD4A	0.3333333333333333	C
STAT1	C4orf33	0.3333333333333333	C
STAT1	C6orf47	0.3333333333333333	C
STAT1	C9orf153	0.3333333333333333	C
STAT1	QNG1	0.3333333333333333	C
STAT1	CA13	0.3333333333333333	C
STAT1	CABLES2	0.3333333333333333	C
STAT1	CACNA2D1	0.3333333333333333	C
STAT1	CACNA2D3	0.3333333333333333	C
STAT1	CACNA2D4	0.3333333333333333	C
STAT1	CALHM3	0.3333333333333333	C
STAT1	CAPN11	0.3333333333333333	C
STAT1	CARHSP1	0.3333333333333333	C
STAT1	CBLIF	0.3333333333333333	C
STAT1	CCDC102B	0.3333333333333333	C
STAT1	CCDC51	0.3333333333333333	C
STAT1	CCDC7	0.3333333333333333	C
STAT1	CCDC9	0.3333333333333333	C
STAT1	CCR3	0.3333333333333333	C
STAT1	CD109	0.3333333333333333	C
STAT1	CD59	0.3333333333333333	C
STAT1	CDC14B	0.3333333333333333	C
STAT1	CDH11	0.3333333333333333	C
STAT1	CDH16	0.3333333333333333	C
STAT1	CDKL3	0.3333333333333333	C
STAT1	CENPF	0.3333333333333333	C
STAT1	CEP162	0.3333333333333333	C
STAT1	CEP250	0.3333333333333333	C
STAT1	CEP57L1	0.3333333333333333	C
STAT1	CFAP298	0.3333333333333333	C
STAT1	CGN	0.3333333333333333	C
STAT1	CIB1	0.3333333333333333	C
STAT1	CITED4	0.3333333333333333	C
STAT1	CLASP1	0.3333333333333333	C
STAT1	CLIP1	0.3333333333333333	C
STAT1	CLIP4	0.3333333333333333	C
STAT1	CMTM2	0.3333333333333333	C
STAT1	COA4	0.3333333333333333	C
STAT1	COL14A1	0.3333333333333333	C
STAT1	COMMD7	0.3333333333333333	C
STAT1	CRYGC	0.3333333333333333	C
STAT1	CT83	0.3333333333333333	C
STAT1	CTAGE1	0.3333333333333333	C
STAT1	CUTA	0.3333333333333333	C
STAT1	CWH43	0.3333333333333333	C
STAT1	CYBC1	0.3333333333333333	C
STAT1	CYP1B1	0.3333333333333333	C
STAT1	DDX55	0.3333333333333333	C
STAT1	DHRS7B	0.3333333333333333	C
STAT1	DICER1	0.3333333333333333	C
STAT1	DNAJB14	0.3333333333333333	C
STAT1	DRAM1	0.3333333333333333	C
STAT1	DRC7	0.3333333333333333	C
STAT1	DSP	0.3333333333333333	C
STAT1	DST	0.3333333333333333	C
STAT1	EFCC1	0.3333333333333333	C
STAT1	ELAVL4	0.3333333333333333	C
STAT1	ERP27	0.3333333333333333	C
STAT1	EXO1	0.3333333333333333	C
STAT1	EXPH5	0.3333333333333333	C
STAT1	VCF1	0.3333333333333333	C
STAT1	FAM120A	0.3333333333333333	C
STAT1	FAM120C	0.3333333333333333	C
STAT1	GARIN5B	0.3333333333333333	C
STAT1	FBLN5	0.3333333333333333	C
STAT1	FBP1	0.3333333333333333	C
STAT1	FBXL5	0.3333333333333333	C
STAT1	FBXW7	0.3333333333333333	C
STAT1	FCRL5	0.3333333333333333	C
STAT1	FDCSP	0.3333333333333333	C
STAT1	FIG4	0.3333333333333333	C
STAT1	FLOT1	0.3333333333333333	C
STAT1	FNDC1	0.3333333333333333	C
STAT1	FOLR1	0.3333333333333333	C
STAT1	FRAS1	0.3333333333333333	C
STAT1	FRYL	0.3333333333333333	C
STAT1	FSIP2	0.3333333333333333	C
STAT1	FUT5	0.3333333333333333	C
STAT1	FUT8	0.3333333333333333	C
STAT1	FZD5	0.3333333333333333	C
STAT1	GAK	0.3333333333333333	C
STAT1	GALNT10	0.3333333333333333	C
STAT1	GALNT13	0.3333333333333333	C
STAT1	GALNT3	0.3333333333333333	C
STAT1	GAS1	0.3333333333333333	C
STAT1	GBF1	0.3333333333333333	C
STAT1	GCLM	0.3333333333333333	C
STAT1	GDF15	0.3333333333333333	C
STAT1	GEN1	0.3333333333333333	C
STAT1	GGPS1	0.3333333333333333	C
STAT1	GGT1	0.3333333333333333	C
STAT1	GKN1	0.3333333333333333	C
STAT1	GLRA3	0.3333333333333333	C
STAT1	GLUD1	0.3333333333333333	C
STAT1	GLYAT	0.3333333333333333	C
STAT1	GMPPB	0.3333333333333333	C
STAT1	GNG12	0.3333333333333333	C
STAT1	GNS	0.3333333333333333	C
STAT1	GOLGA2	0.3333333333333333	C
STAT1	GP5	0.3333333333333333	C
STAT1	GPATCH4	0.3333333333333333	C
STAT1	GPR68	0.3333333333333333	C
STAT1	GRIN2B	0.3333333333333333	C
STAT1	GRM7	0.3333333333333333	C
STAT1	GSK3A	0.3333333333333333	C
STAT1	HCK	0.3333333333333333	C
STAT1	HECTD1	0.3333333333333333	C
STAT1	HELZ	0.3333333333333333	C
STAT1	HERC2	0.3333333333333333	C
STAT1	HIKESHI	0.3333333333333333	C
STAT1	HOXA1	0.3333333333333333	C
STAT1	HSD17B12	0.3333333333333333	C
STAT1	ICE2	0.3333333333333333	C
STAT1	IDNK	0.3333333333333333	C
STAT1	IFT43	0.3333333333333333	C
STAT1	IKZF4	0.3333333333333333	C
STAT1	ILDR1	0.3333333333333333	C
STAT1	ILF3	0.3333333333333333	C
STAT1	INCA1	0.3333333333333333	C
STAT1	INTS8	0.3333333333333333	C
STAT1	IPO8	0.3333333333333333	C
STAT1	IZUMO1	0.3333333333333333	C
STAT1	JAKMIP3	0.3333333333333333	C
STAT1	KCNIP4	0.3333333333333333	C
STAT1	KIAA0040	0.3333333333333333	C
STAT1	BLTP1	0.3333333333333333	C
STAT1	KIF21A	0.3333333333333333	C
STAT1	KIT	0.3333333333333333	C
STAT1	KLF1	0.3333333333333333	C
STAT1	KLHDC4	0.3333333333333333	C
STAT1	KLHDC8B	0.3333333333333333	C
STAT1	KTN1	0.3333333333333333	C
STAT1	LAMA2	0.3333333333333333	C
STAT1	LARGE1	0.3333333333333333	C
STAT1	LCMT2	0.3333333333333333	C
STAT1	LCN12	0.3333333333333333	C
STAT1	LIMCH1	0.3333333333333333	C
STAT1	LRATD2	0.3333333333333333	C
STAT1	LRRN4	0.3333333333333333	C
STAT1	LTB4R	0.3333333333333333	C
STAT1	LYPD5	0.3333333333333333	C
STAT1	MAP2K5	0.3333333333333333	C
STAT1	MECOM	0.3333333333333333	C
STAT1	MIIP	0.3333333333333333	C
STAT1	MKNK1	0.3333333333333333	C
STAT1	MLN	0.3333333333333333	C
STAT1	MMP2	0.3333333333333333	C
STAT1	MN1	0.3333333333333333	C
STAT1	MOB3A	0.3333333333333333	C
STAT1	MOB3C	0.3333333333333333	C
STAT1	MOXD1	0.3333333333333333	C
STAT1	MPHOSPH8	0.3333333333333333	C
STAT1	PALS1	0.3333333333333333	C
STAT1	MRPL32	0.3333333333333333	C
STAT1	MRPS18A	0.3333333333333333	C
STAT1	MTHFD1L	0.3333333333333333	C
STAT1	MTMR1	0.3333333333333333	C
STAT1	MTUS1	0.3333333333333333	C
STAT1	MYO15A	0.3333333333333333	C
STAT1	MYO1B	0.3333333333333333	C
STAT1	MYO5B	0.3333333333333333	C
STAT1	NAV2	0.3333333333333333	C
STAT1	NDST1	0.3333333333333333	C
STAT1	NDST2	0.3333333333333333	C
STAT1	NDUFA12	0.3333333333333333	C
STAT1	NDUFA9	0.3333333333333333	C
STAT1	NDUFAF6	0.3333333333333333	C
STAT1	NET1	0.3333333333333333	C
STAT1	NEURL3	0.3333333333333333	C
STAT1	NFATC3	0.3333333333333333	C
STAT1	NFATC4	0.3333333333333333	C
STAT1	NFIA	0.3333333333333333	C
STAT1	NLK	0.3333333333333333	C
STAT1	NLRP6	0.3333333333333333	C
STAT1	NPRL2	0.3333333333333333	C
STAT1	NPTN	0.3333333333333333	C
STAT1	NSFL1C	0.3333333333333333	C
STAT1	NXT1	0.3333333333333333	C
STAT1	OPN5	0.3333333333333333	C
STAT1	PALLD	0.3333333333333333	C
STAT1	PAM	0.3333333333333333	C
STAT1	PAPPA2	0.3333333333333333	C
STAT1	PCP4	0.3333333333333333	C
STAT1	PDE4DIP	0.3333333333333333	C
STAT1	PDE6B	0.3333333333333333	C
STAT1	PGK1	0.3333333333333333	C
STAT1	PHB1	0.3333333333333333	C
STAT1	PHGDH	0.3333333333333333	C
STAT1	PHYKPL	0.3333333333333333	C
STAT1	PIH1D2	0.3333333333333333	C
STAT1	PITPNB	0.3333333333333333	C
STAT1	PIWIL2	0.3333333333333333	C
STAT1	PIWIL3	0.3333333333333333	C
STAT1	PLA2G3	0.3333333333333333	C
STAT1	PLAAT3	0.3333333333333333	C
STAT1	PLCL1	0.3333333333333333	C
STAT1	PLPP4	0.3333333333333333	C
STAT1	PNISR	0.3333333333333333	C
STAT1	PNPLA4	0.3333333333333333	C
STAT1	POGZ	0.3333333333333333	C
STAT1	POLR3C	0.3333333333333333	C
STAT1	PPP1R12A	0.3333333333333333	C
STAT1	PPP2R1B	0.3333333333333333	C
STAT1	PPP2R3A	0.3333333333333333	C
STAT1	PRDM11	0.3333333333333333	C
STAT1	PRICKLE1	0.3333333333333333	C
STAT1	PRKACB	0.3333333333333333	C
STAT1	PRKD3	0.3333333333333333	C
STAT1	PRSS3	0.3333333333333333	C
STAT1	PSMA2	0.3333333333333333	C
STAT1	PTK6	0.3333333333333333	C
STAT1	RAB40C	0.3333333333333333	C
STAT1	RAP1GAP	0.3333333333333333	C
STAT1	RASIP1	0.3333333333333333	C
STAT1	RBM11	0.3333333333333333	C
STAT1	RBM42	0.3333333333333333	C
STAT1	RCSD1	0.3333333333333333	C
STAT1	REPS1	0.3333333333333333	C
STAT1	REXO1	0.3333333333333333	C
STAT1	RFX4	0.3333333333333333	C
STAT1	RGMA	0.3333333333333333	C
STAT1	RGS4	0.3333333333333333	C
STAT1	RHOB	0.3333333333333333	C
STAT1	RIMS3	0.3333333333333333	C
STAT1	RIPK3	0.3333333333333333	C
STAT1	RNF130	0.3333333333333333	C
STAT1	RNF145	0.3333333333333333	C
STAT1	RNF186	0.3333333333333333	C
STAT1	RNF220	0.3333333333333333	C
STAT1	ROBO1	0.3333333333333333	C
STAT1	RPAP1	0.3333333333333333	C
STAT1	RPS16	0.3333333333333333	C
STAT1	RPS6KA2	0.3333333333333333	C
STAT1	RPS9	0.3333333333333333	C
STAT1	RSAD2	0.3333333333333333	C
STAT1	RUNDC1	0.3333333333333333	C
STAT1	SAFB	0.3333333333333333	C
STAT1	SCAMP2	0.3333333333333333	C
STAT1	SCHIP1	0.3333333333333333	C
STAT1	SEPTIN8	0.3333333333333333	C
STAT1	SERTAD3	0.3333333333333333	C
STAT1	SFTPB	0.3333333333333333	C
STAT1	SGCZ	0.3333333333333333	C
STAT1	SHFL	0.3333333333333333	C
STAT1	SLC16A3	0.3333333333333333	C
STAT1	SLC17A6	0.3333333333333333	C
STAT1	SLC35C1	0.3333333333333333	C
STAT1	SLC35D2	0.3333333333333333	C
STAT1	SLC44A2	0.3333333333333333	C
STAT1	SLC4A8	0.3333333333333333	C
STAT1	SLC5A12	0.3333333333333333	C
STAT1	SLC6A1	0.3333333333333333	C
STAT1	SLC9A5	0.3333333333333333	C
STAT1	SMC4	0.3333333333333333	C
STAT1	SMG1	0.3333333333333333	C
STAT1	SNAPIN	0.3333333333333333	C
STAT1	SND1	0.3333333333333333	C
STAT1	SNX29	0.3333333333333333	C
STAT1	SPAG4	0.3333333333333333	C
