source	target	mor	confidence
BACH1	GABARAPL1	1.0	C
BACH1	GADD45A	1.0	C
BACH1	GATAD2A	1.0	C
BACH1	HMGA1	1.0	C
BACH1	HTATIP2	1.0	C
BACH1	IL6	-1.0	C
BACH1	KDM2A	1.0	C
BACH1	KLHL21	1.0	C
BACH1	LHFPL2	1.0	C
BACH1	LRP1B	1.0	C
BACH1	MAPK6	1.0	C
BACH1	MAPRE3	1.0	C
BACH1	MIDEAS	1.0	C
BACH1	MIDN	1.0	C
BACH1	NDUFAF4	1.0	C
BACH1	NQO1	-1.0	C
BACH1	NRDC	1.0	C
BACH1	PIEZO1	1.0	C
BACH1	PRR5	1.0	C
BACH1	RASSF2	1.0	C
BACH1	RGS3	1.0	C
BACH1	RNF24	1.0	C
BACH1	RUNX1	1.0	C
BACH1	SH2D6	1.0	C
BACH1	SH3BP5	1.0	C
BACH1	SH3TC1	1.0	C
BACH1	SMYD3	1.0	C
BACH1	SOD2	-1.0	C
BACH1	TALDO1	1.0	C
BACH1	TANC1	1.0	C
BACH1	TDRD7	1.0	C
BACH1	TEX19	1.0	C
BACH1	TMEM37	1.0	C
BACH1	UBC	1.0	C
BACH1	UNKL	1.0	C
BACH1	VMP1	1.0	C
BACH1	VOPP1	1.0	C
BACH1	ZBTB20	-1.0	C
BACH1	ZMIZ1	1.0	C
BACH1	ZNF217	1.0	C
BACH1	ZNF3	1.0	C
BACH1	ZSCAN31	1.0	C
BACH2	IL2	-1.0	A
BACH2	RIPOR2	1.0	B
BACH2	AP1B1	1.0	C
BACH2	ARHGEF3	1.0	C
BACH2	COQ8B	1.0	C
BACH2	DAAM1	1.0	C
BACH2	EGLN3	1.0	C
BACH2	EPS15L1	1.0	C
BACH2	ERCC1	1.0	C
BACH2	ETS1	1.0	C
BACH2	FOXO3	1.0	C
BACH2	FOXP1	1.0	C
BACH2	GSTP1	1.0	C
BACH2	HIVEP2	1.0	C
BACH2	IFRD1	1.0	C
BACH2	ITPKB	1.0	C
BACH2	JMJD1C	1.0	C
BACH2	KCTD20	1.0	C
BACH2	KLHL21	1.0	C
BACH2	LBR	1.0	C
BACH2	LRRK2	1.0	C
BACH2	MAFG	1.0	C
BACH2	MGAT5	1.0	C
BACH2	MYBPC1	1.0	C
BACH2	OSBPL10	1.0	C
BACH2	PLXND1	1.0	C
BACH2	PRDM10	1.0	C
BACH2	PRDM2	1.0	C
BACH2	PSAP	1.0	C
BACH2	PURB	1.0	C
BACH2	RASAL3	1.0	C
BACH2	RASSF2	1.0	C
BACH2	RFFL	1.0	C
BACH2	RGS3	1.0	C
BACH2	RP1	1.0	C
BACH2	SEMA4D	1.0	C
BACH2	SIAH2	1.0	C
BACH2	SLC16A6	1.0	C
BACH2	SLC6A6	1.0	C
BACH2	SLC7A7	1.0	C
BACH2	SNX25	1.0	C
BACH2	SQSTM1	1.0	C
BACH2	SWAP70	1.0	C
BACH2	TBK1	1.0	C
BACH2	TCF4	1.0	C
BACH2	TEX19	1.0	C
BACH2	TMSB4X	1.0	C
BACH2	TNFSF9	1.0	C
BACH2	TUBA4A	1.0	C
BACH2	TXLNB	1.0	C
BACH2	ZHX2	1.0	C
BATF	TNFRSF8	1.0	B
BATF	APBB1IP	1.0	C
BATF	ARHGAP25	1.0	C
BATF	CACNB4	1.0	C
BATF	CCR7	1.0	C
BATF	CTSC	1.0	C
BATF	CYRIB	1.0	C
BATF	DENND1A	1.0	C
BATF	DMD	1.0	C
BATF	DOCK2	1.0	C
BATF	ELF1	1.0	C
BATF	FGGY	1.0	C
BATF	GSAP	1.0	C
BATF	IER5	1.0	C
BATF	IKZF1	1.0	C
BATF	IKZF3	1.0	C
BATF	IL1R1	1.0	C
BATF	IL1R2	1.0	C
BATF	KCNMA1	1.0	C
BATF	LAMC1	1.0	C
BATF	LAPTM5	1.0	C
BATF	MAP3K5	1.0	C
BATF	NABP1	1.0	C
BATF	NCOA1	1.0	C
BATF	NEK6	1.0	C
BATF	NFKB1	1.0	C
BATF	NRCAM	1.0	C
BATF	PIK3AP1	1.0	C
BATF	PIK3R5	1.0	C
BATF	PITPNC1	1.0	C
BATF	PRKCB	1.0	C
BATF	PRKCH	1.0	C
BATF	PTPN2	1.0	C
BATF	RABGAP1L	1.0	C
BATF	RAPGEF1	1.0	C
BATF	RBM47	1.0	C
BATF	RHOH	1.0	C
BATF	RIN3	1.0	C
BATF	RIPOR2	1.0	C
BATF	RUNX1	1.0	C
BATF	SAMSN1	1.0	C
BATF	SLAMF1	1.0	C
BATF	ST3GAL1	1.0	C
BATF	ST6GAL1	1.0	C
BATF	ST7	1.0	C
BATF	STK10	1.0	C
BATF	TBXAS1	1.0	C
BATF	TRIM2	1.0	C
BATF	VOPP1	1.0	C
BCL11A	AMPD3	1.0	C
BCL11A	CACNA1E	1.0	C
BCL11A	CCDC88C	1.0	C
BCL11A	CDYL	1.0	C
BCL11A	CNTNAP2	1.0	C
BCL11A	DTNB	1.0	C
BCL11A	ELMO1	1.0	C
BCL11A	EPHB1	1.0	C
BCL11A	ETV6	1.0	C
BCL11A	GDI2	1.0	C
BCL11A	GPR15	1.0	C
BCL11A	IGF1R	1.0	C
BCL11A	JARID2	1.0	C
BCL11A	KDM2B	1.0	C
BCL11A	KLHL6	1.0	C
BCL11A	LCP1	1.0	C
BCL11A	MAP3K8	1.0	C
BCL11A	NFIC	1.0	C
BCL11A	OBSCN	1.0	C
BCL11A	PARP15	1.0	C
BCL11A	PAX5	1.0	C
BCL11A	PDE1C	1.0	C
BCL11A	PIK3AP1	1.0	C
BCL11A	PPP2R5C	1.0	C
BCL11A	PRKCB	1.0	C
BCL11A	RUNX3	1.0	C
BCL11A	SLC12A8	1.0	C
BCL11A	SORL1	1.0	C
BCL11A	SP140	1.0	C
BCL11A	SYNE2	1.0	C
BCL11A	TBC1D4	1.0	C
BCL11A	TLE4	1.0	C
BCL11A	TRAK1	1.0	C
BCL11A	ZMIZ1	1.0	C
BCL11A	ZMYND8	1.0	C
BCL11A	ZNF365	1.0	C
BCL6	CCND2	-1.0	A
BCL6	HDAC7	-1.0	A
BCL6	IRF4	-1.0	A
BCL6	LITAF	-1.0	A
BCL6	PRDM1	-1.0	A
BCL6	FOXO3	-1.0	B
BCL6	AHRR	1.0	C
BCL6	ANK3	1.0	C
BCL6	ARHGAP26	1.0	C
BCL6	ARID5B	1.0	C
BCL6	BRD4	1.0	C
BCL6	CABIN1	1.0	C
BCL6	CBFA2T3	1.0	C
BCL6	CCND3	-1.0	C
BCL6	CFLAR	1.0	C
BCL6	DENND3	1.0	C
BCL6	DUSP22	1.0	C
BCL6	EIPR1	1.0	C
BCL6	GFOD1	1.0	C
BCL6	GMDS	1.0	C
BCL6	GPCPD1	1.0	C
BCL6	HDAC4	-1.0	C
BCL6	IL4R	1.0	C
BCL6	JADE1	1.0	C
BCL6	LDLR	1.0	C
BCL6	LPP	-1.0	C
BCL6	MAP3K8	1.0	C
BCL6	MAPKAPK3	1.0	C
BCL6	NCOA7	1.0	C
BCL6	OSBPL10	1.0	C
BCL6	PLCG2	1.0	C
BCL6	RHOQ	1.0	C
BCL6	RNF213	1.0	C
BCL6	SEMA4B	1.0	C
BCL6	SLA	1.0	C
BCL6	ST3GAL1	1.0	C
BCL6	SYNE2	1.0	C
BCL6	SYPL1	1.0	C
BCL6	TCF3	1.0	C
BCL6	TLE3	1.0	C
BCL6	TNK2	1.0	C
BCL6	TNS3	1.0	C
BCL6	TPM4	1.0	C
BCL6	UBALD2	1.0	C
BCL6	UMODL1	1.0	C
BCL6	ZFAT	1.0	C
BHLHE22	ADAM33	1.0	C
BHLHE22	ADGRA2	1.0	C
BHLHE22	AEBP1	1.0	C
BHLHE22	ALDH1A2	1.0	C
BHLHE22	AP3D1	1.0	C
BHLHE22	ARSB	1.0	C
BHLHE22	BAZ2A	1.0	C
BHLHE22	CDYL	1.0	C
BHLHE22	ELF4	1.0	C
BHLHE22	GAS7	1.0	C
BHLHE22	IGF1R	1.0	C
BHLHE22	KCNN3	1.0	C
BHLHE22	LSP1	1.0	C
BHLHE22	MYLK	1.0	C
BHLHE22	PACS1	1.0	C
BHLHE22	PCDHGC3	1.0	C
BHLHE22	PLCL2	1.0	C
BHLHE22	PTPRJ	1.0	C
BHLHE22	SH3KBP1	1.0	C
BHLHE22	SPON2	1.0	C
BHLHE22	SYNE2	1.0	C
BHLHE40	NR4A1	1.0	B
BHLHE40	ABCC1	1.0	C
BHLHE40	ACAP3	1.0	C
BHLHE40	ACTB	1.0	C
BHLHE40	ANKRD11	1.0	C
BHLHE40	ARHGEF3	1.0	C
BHLHE40	BCL3	1.0	C
BHLHE40	BCOR	1.0	C
BHLHE40	CCDC57	1.0	C
BHLHE40	CD83	1.0	C
BHLHE40	CDKN1A	1.0	C
BHLHE40	CREB5	1.0	C
BHLHE40	CSK	1.0	C
BHLHE40	CTTN	1.0	C
BHLHE40	CUX1	1.0	C
BHLHE40	DLGAP1	1.0	C
BHLHE40	EGLN3	1.0	C
BHLHE40	FKBP5	1.0	C
BHLHE40	FLNB	1.0	C
BHLHE40	GDF15	1.0	C
BHLHE40	GFOD1	1.0	C
BHLHE40	GNA12	1.0	C
BHLHE40	HES1	1.0	C
BHLHE40	ID2	1.0	C
BHLHE40	IRF2BP2	1.0	C
BHLHE40	JMJD1C	1.0	C
BHLHE40	LDLR	1.0	C
BHLHE40	MAP2K3	1.0	C
BHLHE40	MICAL3	1.0	C
BHLHE40	MIDEAS	1.0	C
BHLHE40	NEMP1	1.0	C
BHLHE40	NR1D1	1.0	C
BHLHE40	PARVB	1.0	C
BHLHE40	PFKFB3	1.0	C
BHLHE40	PIM1	1.0	C
BHLHE40	PLEC	1.0	C
BHLHE40	RALGDS	1.0	C
BHLHE40	RARA	1.0	C
BHLHE40	RASSF5	1.0	C
BHLHE40	RGS9	1.0	C
BHLHE40	SEMA4B	1.0	C
BHLHE40	SH3BP2	1.0	C
BHLHE40	SLC16A3	1.0	C
BHLHE40	SLC37A1	1.0	C
BHLHE40	SLC7A5	1.0	C
BHLHE40	SMAD7	1.0	C
BHLHE40	SNAP47	1.0	C
BHLHE40	SRC	1.0	C
BHLHE40	SRCIN1	1.0	C
BHLHE40	SUB1	1.0	C
BHLHE40	SYNJ2	1.0	C
BHLHE40	TLE3	1.0	C
BHLHE40	TNFSF9	1.0	C
BHLHE40	TRAPPC9	1.0	C
BHLHE40	UBE2D3	1.0	C
BHLHE40	VGLL4	1.0	C
BHLHE40	XXYLT1	1.0	C
BHLHE40	ZFP36L1	1.0	C
BMAL1	AVP	1.0	A
BMAL1	BHLHE40	1.0	A
BMAL1	CRY1	1.0	A
BMAL1	CRY2	1.0	A
BMAL1	DBP	1.0	A
BMAL1	NR1D1	1.0	A
BMAL1	NR1D2	1.0	A
BMAL1	PER1	1.0	A
BMAL1	PER2	1.0	A
BMAL1	PER3	1.0	A
BMAL1	ACAP2	1.0	C
BMAL1	ACOXL	1.0	C
BMAL1	BBC3	1.0	C
BMAL1	CERK	1.0	C
BMAL1	GAS7	1.0	C
BMAL1	PI4KA	1.0	C
BMAL1	RPGR	1.0	C
BMAL1	SAMD4A	1.0	C
BMAL1	SEMA4D	1.0	C
BMAL1	VPS13D	1.0	C
BMAL2	SERPINE1	1.0	A
CDX1	ADA	1.0	A
CDX1	DSC2	1.0	A
CDX1	PPARG	1.0	A
CDX2	ABCB1	1.0	A
CDX2	AXIN2	1.0	A
CDX2	CDH17	1.0	A
CDX2	CFTR	1.0	A
CDX2	DSC2	-1.0	A
CDX2	GUCY2C	1.0	A
CDX2	KLF4	1.0	A
CDX2	LCT	1.0	A
CDX2	MEP1A	1.0	A
CDX2	MUC2	1.0	A
CDX2	REG4	1.0	A
CDX2	SI	1.0	A
CDX2	SLC15A1	1.0	A
CDX2	SLC9A2	1.0	A
CDX2	SLC9A3	1.0	A
CDX2	UGT1A10	1.0	A
CDX2	UGT1A8	1.0	A
CDX2	HNF4G	1.0	B
CDX2	ADGRL3	1.0	C
CDX2	ADGRV1	1.0	C
CDX2	AGR2	1.0	C
CDX2	AKAP13	1.0	C
CDX2	ATP10B	1.0	C
CDX2	CALD1	1.0	C
CDX2	CAPZA2	1.0	C
CDX2	CBLB	1.0	C
CDX2	CDC42BPA	1.0	C
CDX2	CLIC5	1.0	C
CDX2	DLG2	1.0	C
CDX2	DLGAP1	1.0	C
CDX2	DPYSL2	1.0	C
CDX2	EPS8	1.0	C
CDX2	ERC1	1.0	C
CDX2	FAM3D	1.0	C
CDX2	FOXP1	1.0	C
CDX2	GPA33	1.0	C
CDX2	MEF2C	1.0	C
CDX2	MID1	1.0	C
CDX2	MYLK	1.0	C
CDX2	NFIA	1.0	C
CDX2	NSMCE2	1.0	C
CDX2	PDLIM5	1.0	C
CDX2	PLCB4	1.0	C
CDX2	RUNX1	1.0	C
CDX2	SH3D19	1.0	C
CDX2	SHH	-1.0	C
CDX2	SIPA1L1	1.0	C
CDX2	SVIL	1.0	C
CDX2	TACC2	1.0	C
CDX2	TSPAN8	1.0	C
CDX2	UGT8	1.0	C
CDX2	USP54	1.0	C
CDX2	VAV3	1.0	C
CDX2	VPS13D	1.0	C
CDX2	VPS8	1.0	C
CDX2	ZNRF3	1.0	C
CEBPA	ABCB1	1.0	A
CEBPA	ABCC1	1.0	A
CEBPA	ACACA	1.0	A
CEBPA	ACACB	1.0	A
CEBPA	ACE	1.0	A
CEBPA	ADH1B	1.0	A
CEBPA	AEBP1	1.0	A
CEBPA	AFP	1.0	A
CEBPA	AGT	1.0	A
CEBPA	AGXT	1.0	A
CEBPA	ALB	1.0	A
CEBPA	ALOX5AP	1.0	A
CEBPA	APBB1IP	1.0	A
CEBPA	APOA1	1.0	A
CEBPA	APOB	1.0	A
CEBPA	APOC3	1.0	A
CEBPA	BCL2	1.0	A
CEBPA	C8orf76	1.0	A
CEBPA	CCNB1	1.0	A
CEBPA	CCND1	-1.0	A
CEBPA	CCNE1	1.0	A
CEBPA	CDH13	1.0	A
CEBPA	CDK2	-1.0	A
CEBPA	CDKN1A	1.0	A
CEBPA	CES1	1.0	A
CEBPA	CETP	1.0	A
CEBPA	CFTR	-1.0	A
CEBPA	COMT	1.0	A
CEBPA	CPS1	1.0	A
CEBPA	CREB1	-1.0	A
CEBPA	CRMP1	1.0	A
CEBPA	CSF1	1.0	A
CEBPA	CSF3R	1.0	A
CEBPA	CSN2	1.0	A
CEBPA	CSRP1	1.0	A
CEBPA	CXCL8	1.0	A
CEBPA	CXCR2	1.0	A
CEBPA	CYP3A4	1.0	A
CEBPA	CYP3A7	1.0	A
CEBPA	DEFA3	1.0	A
CEBPA	E2F2	1.0	A
CEBPA	E2F3	-1.0	A
CEBPA	EDN1	-1.0	A
CEBPA	EHHADH	1.0	A
CEBPA	ELANE	1.0	A
CEBPA	ELN	1.0	A
CEBPA	ENPP3	1.0	A
CEBPA	EPO	1.0	A
CEBPA	EPX	1.0	A
CEBPA	F3	1.0	A
CEBPA	F9	1.0	A
CEBPA	FAS	1.0	A
CEBPA	FASN	1.0	A
CEBPA	FGA	1.0	A
CEBPA	FGL2	1.0	A
CEBPA	FN1	-1.0	A
CEBPA	FOXA2	1.0	A
CEBPA	GADD45A	1.0	A
CEBPA	GAPDH	1.0	A
CEBPA	GDNF	1.0	A
CEBPA	GLS2	1.0	A
CEBPA	GPX4	1.0	A
CEBPA	GSK3A	1.0	A
CEBPA	GSK3B	1.0	A
CEBPA	GUCY2C	1.0	A
CEBPA	HAMP	1.0	A
CEBPA	HMGB1	1.0	A
CEBPA	HNF4A	1.0	A
CEBPA	HOMER3	1.0	A
CEBPA	HP	1.0	A
CEBPA	HPX	1.0	A
CEBPA	HSD17B11	1.0	A
CEBPA	HSPA4	1.0	A
CEBPA	ICAM1	1.0	A
CEBPA	ID1	-1.0	A
CEBPA	IGF1	1.0	A
CEBPA	IGF2	1.0	A
CEBPA	IGFBP1	-1.0	A
CEBPA	IL10	1.0	A
CEBPA	IL12B	-1.0	A
CEBPA	IL1A	1.0	A
CEBPA	IL3	1.0	A
CEBPA	IL4	1.0	A
CEBPA	IL5	1.0	A
CEBPA	IL6	1.0	A
CEBPA	INSR	1.0	A
CEBPA	IRS1	1.0	A
CEBPA	ITGA2	1.0	A
CEBPA	ITGAL	1.0	A
CEBPA	ITGAX	1.0	A
CEBPA	ITGB2	-1.0	A
CEBPA	KAT7	1.0	A
CEBPA	KCNH8	1.0	A
CEBPA	KCNMA1	1.0	A
CEBPA	LBP	1.0	A
CEBPA	LDLR	-1.0	A
CEBPA	LEP	1.0	A
CEBPA	LIPC	1.0	A
CEBPA	LTF	1.0	A
CEBPA	MAD1L1	1.0	A
CEBPA	MAT2A	1.0	A
CEBPA	MME	1.0	A
CEBPA	MMP11	1.0	A
CEBPA	MSR1	1.0	A
CEBPA	MYBL1	1.0	A
CEBPA	MYC	-1.0	A
CEBPA	NFYA	1.0	A
CEBPA	NFYC	1.0	A
CEBPA	NR5A1	1.0	A
CEBPA	PCK1	1.0	A
CEBPA	PCK2	1.0	A
CEBPA	PCNA	-1.0	A
CEBPA	PER2	1.0	A
CEBPA	PPARG	1.0	A
CEBPA	PTGS2	1.0	A
CEBPA	RB1	-1.0	A
CEBPA	RNASE2	1.0	A
CEBPA	S100A9	1.0	A
CEBPA	SAA1	1.0	A
CEBPA	SCD	1.0	A
CEBPA	SERPINC1	1.0	A
CEBPA	SFTPD	1.0	A
CEBPA	SLC10A1	1.0	A
CEBPA	SLC9A1	1.0	A
CEBPA	SMYD2	1.0	A
CEBPA	SOCS3	1.0	A
CEBPA	SOD1	1.0	A
CEBPA	SP1	1.0	A
CEBPA	SPI1	1.0	A
CEBPA	SPIDR	1.0	A
CEBPA	SPP1	1.0	A
CEBPA	SREBF1	1.0	A
CEBPA	SREBF2	1.0	A
CEBPA	STAR	1.0	A
CEBPA	STAT3	1.0	A
CEBPA	TF	1.0	A
CEBPA	THOC1	1.0	A
CEBPA	TIMP2	-1.0	A
CEBPA	TK1	1.0	A
CEBPA	TNFAIP3	1.0	A
CEBPA	TNFRSF1A	1.0	A
CEBPA	TOP2A	1.0	A
CEBPA	TSC22D3	1.0	A
CEBPA	UBE2L3	1.0	A
CEBPA	UHRF1	1.0	A
CEBPA	VLDLR	1.0	A
CEBPA	XDH	1.0	A
CEBPA	ABCA4	1.0	B
CEBPA	ABCC11	1.0	B
CEBPA	ABCC3	1.0	B
CEBPA	ABLIM1	1.0	B
CEBPA	ABLIM3	1.0	B
CEBPA	ACOX2	1.0	B
CEBPA	ACSL3	1.0	B
CEBPA	ACSS3	1.0	B
CEBPA	ADD3	1.0	B
CEBPA	ADGRG6	1.0	B
CEBPA	ADGRV1	1.0	B
CEBPA	AFF1	1.0	B
CEBPA	AK4	1.0	B
CEBPA	AKAP13	1.0	B
CEBPA	AKAP6	1.0	B
CEBPA	ALDH1A1	1.0	B
CEBPA	ALDH1A2	1.0	B
CEBPA	AMPD3	1.0	B
CEBPA	ANK3	1.0	B
CEBPA	ANKH	1.0	B
CEBPA	ANO10	1.0	B
CEBPA	ARHGAP17	1.0	B
CEBPA	ARHGAP18	1.0	B
CEBPA	ARHGAP24	1.0	B
CEBPA	ARHGAP25	1.0	B
CEBPA	ARHGAP26	1.0	B
CEBPA	ARHGEF10L	1.0	B
CEBPA	ARHGEF12	1.0	B
CEBPA	ARHGEF3	1.0	B
CEBPA	ARID1B	1.0	B
CEBPA	ARID5B	1.0	B
CEBPA	ARSG	1.0	B
CEBPA	ASAP1	1.0	B
CEBPA	ASCC2	1.0	B
CEBPA	ATG10	1.0	B
CEBPA	ATP2A2	1.0	B
CEBPA	ATP2C1	1.0	B
CEBPA	ATP9B	1.0	B
CEBPA	ATXN1	1.0	B
CEBPA	ATXN7	1.0	B
CEBPA	AUTS2	1.0	B
CEBPA	BAZ2B	1.0	B
CEBPA	BBX	1.0	B
CEBPA	BCAR3	1.0	B
CEBPA	BCAS3	1.0	B
CEBPA	BHLHE40	1.0	B
CEBPA	C2	1.0	B
CEBPA	C8B	1.0	B
CEBPA	CALD1	1.0	B
CEBPA	CAMK2D	1.0	B
CEBPA	CAST	1.0	B
CEBPA	CBFA2T2	1.0	B
CEBPA	CCDC12	1.0	B
CEBPA	CD36	1.0	B
CEBPA	CD44	1.0	B
CEBPA	CDC14B	1.0	B
CEBPA	CDH23	1.0	B
CEBPA	CDK5RAP2	1.0	B
CEBPA	CDK6	1.0	B
CEBPA	CELF1	1.0	B
CEBPA	CEMIP2	1.0	B
CEBPA	CHN2	1.0	B
CEBPA	CLASP1	1.0	B
CEBPA	CLEC16A	1.0	B
CEBPA	CLIP1	1.0	B
CEBPA	CLMN	1.0	B
CEBPA	CNGB1	1.0	B
CEBPA	COL14A1	1.0	B
CEBPA	CPED1	1.0	B
CEBPA	CPM	1.0	B
CEBPA	CPNE4	1.0	B
CEBPA	CRADD	1.0	B
CEBPA	CRIM1	1.0	B
CEBPA	CRTC3	1.0	B
CEBPA	CRYBG1	1.0	B
CEBPA	CTBS	1.0	B
CEBPA	CTNNBL1	1.0	B
CEBPA	CUEDC1	1.0	B
CEBPA	CUX1	1.0	B
CEBPA	CUX2	1.0	B
CEBPA	CYTH1	1.0	B
CEBPA	DAAM1	1.0	B
CEBPA	DAB1	1.0	B
CEBPA	DAB2IP	1.0	B
CEBPA	DAPK1	-1.0	B
CEBPA	DENND10	1.0	B
CEBPA	DENND1A	1.0	B
CEBPA	DENND2B	1.0	B
CEBPA	DENND3	1.0	B
CEBPA	DLC1	1.0	B
CEBPA	DLEU1	1.0	B
CEBPA	DLG1	1.0	B
CEBPA	DLG2	1.0	B
CEBPA	DLGAP1	1.0	B
CEBPA	DMXL2	1.0	B
CEBPA	DNAH14	1.0	B
CEBPA	DOCK10	1.0	B
CEBPA	DOCK4	1.0	B
CEBPA	DOCK5	1.0	B
CEBPA	DPYS	1.0	B
CEBPA	DST	1.0	B
CEBPA	DUSP10	1.0	B
CEBPA	DUSP22	1.0	B
CEBPA	EBF1	1.0	B
CEBPA	ECE1	1.0	B
CEBPA	EFHC1	1.0	B
CEBPA	EFNA5	1.0	B
CEBPA	EGFR	1.0	B
CEBPA	EHF	1.0	B
CEBPA	ELMO1	1.0	B
CEBPA	EMCN	1.0	B
CEBPA	EML4	1.0	B
CEBPA	EML6	1.0	B
CEBPA	ENTPD1	1.0	B
CEBPA	EPAS1	1.0	B
CEBPA	EPB41L2	1.0	B
CEBPA	ERC1	1.0	B
CEBPA	ERC2	1.0	B
CEBPA	ERN1	1.0	B
CEBPA	ESR1	1.0	B
CEBPA	ETV6	1.0	B
CEBPA	EXOC4	1.0	B
CEBPA	EXT1	1.0	B
CEBPA	FAM107B	1.0	B
CEBPA	FAM13A	1.0	B
CEBPA	FAM47E	1.0	B
CEBPA	FARP1	1.0	B
CEBPA	FBXO27	1.0	B
CEBPA	FBXO38	1.0	B
CEBPA	FBXW11	1.0	B
CEBPA	FCHSD2	1.0	B
CEBPA	FERMT2	1.0	B
CEBPA	FGD4	1.0	B
CEBPA	FGGY	1.0	B
CEBPA	FILIP1L	1.0	B
CEBPA	FLNB	1.0	B
CEBPA	FNDC3B	1.0	B
CEBPA	FNIP2	1.0	B
CEBPA	FOXN3	1.0	B
CEBPA	FOXO3	1.0	B
CEBPA	FOXP1	1.0	B
CEBPA	FRMD4B	1.0	B
CEBPA	FRY	1.0	B
CEBPA	FST	1.0	B
CEBPA	FTO	1.0	B
CEBPA	FYN	1.0	B
CEBPA	GALNT2	1.0	B
CEBPA	GAS7	1.0	B
CEBPA	GATA4	1.0	B
CEBPA	GCLC	1.0	B
CEBPA	GFOD1	1.0	B
CEBPA	GHR	1.0	B
CEBPA	GLIS3	1.0	B
CEBPA	GMDS	1.0	B
CEBPA	GNA12	1.0	B
CEBPA	GPAM	1.0	B
CEBPA	GPC6	1.0	B
CEBPA	GPT2	1.0	B
CEBPA	GRAMD2B	1.0	B
CEBPA	GRB10	1.0	B
CEBPA	GSAP	1.0	B
CEBPA	GSE1	1.0	B
CEBPA	GXYLT2	1.0	B
CEBPA	HCAR1	1.0	B
CEBPA	HIP1	1.0	B
CEBPA	HIPK2	1.0	B
CEBPA	HIVEP2	1.0	B
CEBPA	HIVEP3	1.0	B
CEBPA	HNMT	1.0	B
CEBPA	HPCAL1	1.0	B
CEBPA	HSD17B2	1.0	B
CEBPA	HTT	1.0	B
CEBPA	IFNGR1	1.0	B
CEBPA	IGF1R	-1.0	B
CEBPA	IGF2R	1.0	B
CEBPA	IL1R1	1.0	B
CEBPA	IL1RAP	1.0	B
CEBPA	IMPA2	1.0	B
CEBPA	IPCEF1	1.0	B
CEBPA	IQSEC1	1.0	B
CEBPA	IRX6	1.0	B
CEBPA	ITM2B	1.0	B
CEBPA	ITPR1	1.0	B
CEBPA	ITPR2	1.0	B
CEBPA	JAZF1	1.0	B
CEBPA	JMJD1C	1.0	B
CEBPA	KALRN	1.0	B
CEBPA	KCNJ15	1.0	B
CEBPA	KDM4B	1.0	B
CEBPA	KIAA0319L	1.0	B
CEBPA	KIAA1217	1.0	B
CEBPA	LAMA3	1.0	B
CEBPA	LAMB1	1.0	B
CEBPA	LARGE1	1.0	B
CEBPA	LARS2	1.0	B
CEBPA	LGR4	1.0	B
CEBPA	LIMD1	1.0	B
CEBPA	LINC00299	1.0	B
CEBPA	LITAF	1.0	B
CEBPA	LMBR1	1.0	B
CEBPA	LNX1	1.0	B
CEBPA	LPP	1.0	B
CEBPA	LRCH1	1.0	B
CEBPA	LRIG1	1.0	B
CEBPA	LYRM1	1.0	B
CEBPA	LYRM4	1.0	B
CEBPA	MACF1	1.0	B
CEBPA	MACROD2	1.0	B
CEBPA	MAGI1	1.0	B
CEBPA	MAML3	1.0	B
CEBPA	MAP3K5	1.0	B
CEBPA	MAP4K4	1.0	B
CEBPA	MAPK3	1.0	B
CEBPA	MAST4	1.0	B
CEBPA	MBNL1	1.0	B
CEBPA	MBNL2	1.0	B
CEBPA	MBNL3	1.0	B
CEBPA	MBP	1.0	B
CEBPA	MCC	1.0	B
CEBPA	MCF2L2	1.0	B
CEBPA	MED13L	1.0	B
CEBPA	MEIS1	1.0	B
CEBPA	MGLL	1.0	B
CEBPA	MIDEAS	1.0	B
CEBPA	MPO	1.0	B
CEBPA	MTMR12	1.0	B
CEBPA	MTMR7	1.0	B
CEBPA	MTSS1	1.0	B
CEBPA	MTUS1	1.0	B
CEBPA	MVB12B	1.0	B
CEBPA	MYBPC1	1.0	B
CEBPA	MYLK	1.0	B
CEBPA	MYO1B	1.0	B
CEBPA	MYO1F	1.0	B
CEBPA	MYOM1	1.0	B
CEBPA	NAALADL2	1.0	B
CEBPA	NABP1	1.0	B
CEBPA	NAV2	1.0	B
CEBPA	NAV3	1.0	B
CEBPA	NCEH1	1.0	B
CEBPA	NCOA2	1.0	B
CEBPA	NDEL1	1.0	B
CEBPA	NDST1	1.0	B
CEBPA	NDUFAF6	1.0	B
CEBPA	NEDD4L	1.0	B
CEBPA	NEDD9	1.0	B
CEBPA	NEK10	1.0	B
CEBPA	NEK6	1.0	B
CEBPA	NFIA	1.0	B
CEBPA	NFIB	1.0	B
CEBPA	NFIL3	1.0	B
CEBPA	NHSL1	1.0	B
CEBPA	NIBAN1	1.0	B
CEBPA	NNMT	1.0	B
CEBPA	NPAS2	1.0	B
CEBPA	NPC1	1.0	B
CEBPA	NR2F2	1.0	B
CEBPA	NRP1	1.0	B
CEBPA	NSMCE2	1.0	B
CEBPA	NUMB	1.0	B
CEBPA	PACSIN2	1.0	B
CEBPA	PAG1	1.0	B
CEBPA	PARD3	1.0	B
CEBPA	PCBP1	1.0	B
CEBPA	PCCA	1.0	B
CEBPA	PCSK6	1.0	B
CEBPA	PDE4B	1.0	B
