sample,patient,cut,radius_um,class_name,estimand,threshold,n_high,n_low,high_mean,low_mean,delta,ratio
LUAD-9 R2,Lung9,detected,10,immune,frac0,0.0,25449,69427,0.012319410061953973,0.041714798757447866,-0.029395388695493893,0.2953246912105607
LUAD-12,Lung12,detected,10,immune,frac0,0.0,5919,12348,0.04454581291884891,0.14511121909081093,-0.10056540617196202,0.30697704283617133
LUAD-13,Lung13,detected,10,immune,frac0,0.0,9053,16977,0.060688906071652116,0.0906255522177063,-0.02993664614605418,0.6696666071160756
LUAD-5 R1,Lung5,detected,10,cd8nk,frac,0.0,9325,5005,0.0006166219839142091,0.0024375624375624376,-0.0018209404536482284,0.25296664176152595
LUAD-5 R2,Lung5,detected,10,cd8nk,frac,0.0,9291,5658,0.0006906325117497219,0.0016319076234240601,-0.0009412751116743383,0.4232056409545047
LUAD-5 R3,Lung5,detected,10,cd8nk,frac,0.0,7182,5196,0.0006961849067112225,0.0016519117269694634,-0.0009557268202582409,0.4214419544005646
LUSC-6,Lung6,detected,10,cd8nk,frac,0.0,12036,23658,0.0012531848897751189,0.0016661030800011274,-0.0004129181902260085,0.7521652800583448
LUAD-9 R1,Lung9,detected,10,cd8nk,frac,0.0,7032,21901,0.006209708001516875,0.006813996316758747,-0.0006042883152418722,0.9113166067090982
LUAD-9 R2,Lung9,detected,10,cd8nk,frac,0.0,16357,51525,0.003978928491369649,0.00939867378295326,-0.005419745291583611,0.4233499941860293
LUAD-12,Lung12,detected,10,cd8nk,frac,0.0,2519,6854,0.003486833399497155,0.013967512887851374,-0.010480679488354218,0.24963881741107422
LUAD-13,Lung13,detected,10,cd8nk,frac,0.0,5741,12537,0.018695929861232072,0.026673047778575414,-0.007977117917343342,0.7009296431527109
LUAD-5 R1,Lung5,detected,10,cd8nk,count,0.0,11819,6018,0.000761485743294695,0.003489531405782652,-0.002728045662487957,0.21822005729273689
LUAD-5 R2,Lung5,detected,10,cd8nk,count,0.0,11352,6562,0.0009689922480620155,0.0024382810118866198,-0.0014692887638246043,0.3974079457364341
LUAD-5 R3,Lung5,detected,10,cd8nk,count,0.0,9389,6504,0.0007455533070614549,0.0024600246002460025,-0.0017144712931845478,0.30306741932048137
LUSC-6,Lung6,detected,10,cd8nk,count,0.0,24655,41541,0.0008517542080713851,0.001420283575262993,-0.000568529367191608,0.5997071450422612
LUAD-9 R1,Lung9,detected,10,cd8nk,count,0.0,10433,28431,0.0071887280743793735,0.009813232035454257,-0.002624503961074884,0.7325545802246594
LUAD-9 R2,Lung9,detected,10,cd8nk,count,0.0,25449,69427,0.004008016032064128,0.011335647514655682,-0.007327631482591554,0.3535762758044679
LUAD-12,Lung12,detected,10,cd8nk,count,0.0,5919,12348,0.0023652644027707384,0.013605442176870748,-0.01124017777410001,0.17384693360364928
LUAD-13,Lung13,detected,10,cd8nk,count,0.0,9053,16977,0.018226002430133656,0.03292690110149025,-0.014700898671356592,0.5535292365945959
LUAD-5 R1,Lung5,detected,10,cd8nk,frac0,0.0,11819,6018,0.00048650478043827733,0.0020272515785975404,-0.001540746798159263,0.23998244005553718
LUAD-5 R2,Lung5,detected,10,cd8nk,frac0,0.0,11352,6562,0.0005652454780361757,0.0014070913339429038,-0.0008418458559067281,0.4017120029104748
LUAD-5 R3,Lung5,detected,10,cd8nk,frac0,0.0,9389,6504,0.0005325380764724678,0.00131970069700697,-0.0007871626205345021,0.4035294348788658
LUSC-6,Lung6,detected,10,cd8nk,frac0,0.0,24655,41541,0.0006117758399242885,0.0009488617670895421,-0.00033708592716525363,0.6447470655296795
LUAD-9 R1,Lung9,detected,10,cd8nk,frac0,0.0,10433,28431,0.004185437234416435,0.005248965331269857,-0.0010635280968534222,0.7973832879943735
LUAD-9 R2,Lung9,detected,10,cd8nk,frac0,0.0,25449,69427,0.0025574023864722907,0.00697519216827267,-0.00441778978180038,0.36664257052370264
LUAD-12,Lung12,detected,10,cd8nk,frac0,0.0,5919,12348,0.0014839218336430704,0.0077529424468199964,-0.006269020613176926,0.19140111561794537
LUAD-13,Lung13,detected,10,cd8nk,frac0,0.0,9053,16977,0.011856106631319268,0.019697237438887905,-0.007841130807568637,0.6019172316982871
LUAD-5 R1,Lung5,detected,10,cd8,frac,0.0,9325,5005,2.680965147453083e-05,0.00011655011655011654,-8.97404650755857e-05,0.23002680965147454
LUAD-5 R2,Lung5,detected,10,cd8,frac,0.0,9291,5658,5.381552039608223e-05,0.00017674089784376105,-0.00012292537744767882,0.30448821440103324
LUAD-5 R3,Lung5,detected,10,cd8,frac,0.0,7182,5196,0.0001392369813422445,0.0004490633820887862,-0.0003098264007465417,0.3100608664518439
LUSC-6,Lung6,detected,10,cd8,frac,0.0,12036,23658,0.0009346959122632103,0.0008946938315439456,4.000208071926474e-05,1.0447103571176235
LUAD-9 R1,Lung9,detected,10,cd8,frac,0.0,7032,21901,0.005166856276071293,0.005056846719327884,0.00011000955674340864,1.021754576092437
LUAD-9 R2,Lung9,detected,10,cd8,frac,0.0,16357,51525,0.0031026471846915694,0.005746077955684941,-0.002643430770993372,0.5399591179618323
LUAD-12,Lung12,detected,10,cd8,frac,0.0,2519,6854,0.0014225221648802434,0.009118762766267875,-0.007696240601387631,0.155999470689427
LUAD-13,Lung13,detected,10,cd8,frac,0.0,5741,12537,0.018565290599779363,0.026387227140995985,-0.007821936541216622,0.7035711066031555
LUAD-5 R1,Lung5,detected,10,cd8,count,0.0,11819,6018,8.460952703274389e-05,0.00033233632436025255,-0.0002477267973275087,0.2545900668415264
LUAD-5 R2,Lung5,detected,10,cd8,count,0.0,11352,6562,8.809020436927414e-05,0.00015239256324291374,-6.43023588736396e-05,0.578047921071177
LUAD-5 R3,Lung5,detected,10,cd8,count,0.0,9389,6504,0.00010650761529449355,0.00046125461254612545,-0.0003547469972516319,0.23090850995846202
LUSC-6,Lung6,detected,10,cd8,count,0.0,24655,41541,0.0006083958629081322,0.0007221780891167762,-0.00011378222620864404,0.8424457513688907
LUAD-9 R1,Lung9,detected,10,cd8,count,0.0,10433,28431,0.006134381290137065,0.007210439309204742,-0.0010760580190676767,0.8507638754140824
LUAD-9 R2,Lung9,detected,10,cd8,count,0.0,25449,69427,0.0029077763369877007,0.007014562057988967,-0.0041067857210012665,0.41453426642309055
LUAD-12,Lung12,detected,10,cd8,count,0.0,5919,12348,0.0010136847440446021,0.008989310009718173,-0.00797562526567357,0.11276557855371845
LUAD-13,Lung13,detected,10,cd8,count,0.0,9053,16977,0.01800508118855628,0.0324556753254403,-0.014450594136884022,0.5547590986172776
LUAD-5 R1,Lung5,detected,10,cd8,frac0,0.0,11819,6018,2.1152381758185973e-05,9.693142793840698e-05,-7.577904618022102e-05,0.21822005729273694
LUAD-5 R2,Lung5,detected,10,cd8,frac0,0.0,11352,6562,4.404510218463707e-05,0.00015239256324291374,-0.00010834746105827667,0.2890239605355885
LUAD-5 R3,Lung5,detected,10,cd8,frac0,0.0,9389,6504,0.00010650761529449355,0.0003587535875358753,-0.00025224597224138176,0.29688236994659406
LUSC-6,Lung6,detected,10,cd8,frac0,0.0,24655,41541,0.0004562968971810992,0.0005095367628768365,-5.323986569573727e-05,0.8955132002740178
LUAD-9 R1,Lung9,detected,10,cd8,frac0,0.0,10433,28431,0.003482539378254896,0.0038953958707045127,-0.00041285649244961675,0.8940142398479904
LUAD-9 R2,Lung9,detected,10,cd8,frac0,0.0,25449,69427,0.0019941844473260247,0.00426443122512375,-0.0022702467777977256,0.46763198702264336
LUAD-12,Lung12,detected,10,cd8,frac0,0.0,5919,12348,0.0006053950554710818,0.005061548428895368,-0.004456153373424286,0.11960669031931069
LUAD-13,Lung13,detected,10,cd8,frac0,0.0,9053,16977,0.011773261165727751,0.0194861675600322,-0.007712906394304449,0.6041855654508339
LUAD-5 R1,Lung5,detected,11,immune,frac,0.0,10403,5387,0.01859559742382005,0.047492641014081516,-0.028897043590261465,0.391546922360171
LUAD-5 R2,Lung5,detected,11,immune,frac,0.0,10211,6052,0.02012628771026577,0.04162142385043904,-0.021495136140173274,0.4835559634525446
LUAD-5 R3,Lung5,detected,11,immune,frac,0.0,8063,5699,0.02129893753358965,0.04382222445040483,-0.022523286916815183,0.4860304970984395
LUSC-6,Lung6,detected,11,immune,frac,0.0,16226,30278,0.01124738074694934,0.01690831626923839,-0.005660935522289051,0.665198152663604
LUAD-9 R1,Lung9,detected,11,immune,frac,0.0,8497,25062,0.027293946883213686,0.04739997187926324,-0.020106024996049552,0.5758220058175683
LUAD-9 R2,Lung9,detected,11,immune,frac,0.0,19698,59186,0.019922979852921976,0.05861444871937217,-0.038691468866450196,0.3398987841429173
LUAD-12,Lung12,detected,11,immune,frac,0.0,3205,8250,0.10263650546021841,0.2552871572871573,-0.15265065182693888,0.40204335600309393
LUAD-13,Lung13,detected,11,immune,frac,0.0,6941,14354,0.1008644287566633,0.12665824027813716,-0.025793811521473864,0.796351098319134
LUAD-5 R1,Lung5,detected,11,immune,count,0.0,11819,6018,0.03240544885354091,0.08624127617148554,-0.05383582731794463,0.3757533549144686
LUAD-5 R2,Lung5,detected,11,immune,count,0.0,11352,6562,0.037438336856941506,0.07802499238037183,-0.040586655523430326,0.4798249344829105
LUAD-5 R3,Lung5,detected,11,immune,count,0.0,9389,6504,0.03323037597188199,0.0736469864698647,-0.04041661049798271,0.4512116186244686
LUSC-6,Lung6,detected,11,immune,count,0.0,24655,41541,0.01095112553234638,0.018993283743771214,-0.008042158211424835,0.5765788412410658
LUAD-9 R1,Lung9,detected,11,immune,count,0.0,10433,28431,0.04457011406115211,0.09447434138792163,-0.04990422732676952,0.47176951335540424
LUAD-9 R2,Lung9,detected,11,immune,count,0.0,25449,69427,0.02817399504892137,0.0965330491019344,-0.06835905405301303,0.29185854286205076
LUAD-12,Lung12,detected,11,immune,count,0.0,5919,12348,0.09815847271498564,0.3249919015225138,-0.22683342880752816,0.302033596083888
LUAD-13,Lung13,detected,11,immune,count,0.0,9053,16977,0.14205235833425384,0.22235966307357014,-0.0803073047393163,0.6388404999842722
LUAD-5 R1,Lung5,detected,11,immune,frac0,0.0,11819,6018,0.016367713004484304,0.04251293737834117,-0.026145224373856867,0.38500545983969275
LUAD-5 R2,Lung5,detected,11,immune,frac0,0.0,11352,6562,0.01810337595221316,0.03838659816258109,-0.020283222210367928,0.47160667573455806
LUAD-5 R3,Lung5,detected,11,immune,frac0,0.0,9389,6504,0.018290907799907694,0.038398348269196976,-0.020107440469289282,0.47634621342763844
LUSC-6,Lung6,detected,11,immune,frac0,0.0,24655,41541,0.0074021496653822755,0.012323969090777783,-0.004921819425395508,0.6006303335279718
LUAD-9 R1,Lung9,detected,11,immune,frac0,0.0,10433,28431,0.02222914470110866,0.04178319775027594,-0.01955405304916728,0.5320115715882913
LUAD-9 R2,Lung9,detected,11,immune,frac0,0.0,25449,69427,0.01542075748134925,0.049968380628642485,-0.03454762314729323,0.30861031090749186
LUAD-12,Lung12,detected,11,immune,frac0,0.0,5919,12348,0.05557526609224531,0.17056357690468474,-0.11498831081243943,0.3258331415229535
LUAD-13,Lung13,detected,11,immune,frac0,0.0,9053,16977,0.07733348061416104,0.10708914301421811,-0.029755662400057073,0.7221411847874584
LUAD-5 R1,Lung5,detected,11,cd8nk,frac,0.0,10403,5387,0.0010974398410714856,0.0025307839861394713,-0.0014333441450679856,0.43363631470797753
LUAD-5 R2,Lung5,detected,11,cd8nk,frac,0.0,10211,6052,0.0005370025789181601,0.0015532055518836748,-0.0010162029729655147,0.34573825612901116
LUAD-5 R3,Lung5,detected,11,cd8nk,frac,0.0,8063,5699,0.0007441398983008806,0.0018340728114372613,-0.0010899329131363808,0.405730837761964
LUSC-6,Lung6,detected,11,cd8nk,frac,0.0,16226,30278,0.0013404412671021815,0.0016640244842239687,-0.00032358321712178725,0.8055417932911649
LUAD-9 R1,Lung9,detected,11,cd8nk,frac,0.0,8497,25062,0.006278686595268919,0.0065717021785970785,-0.00029301558332815985,0.9554125285405565
LUAD-9 R2,Lung9,detected,11,cd8nk,frac,0.0,19698,59186,0.0039035870211624095,0.009505907928676827,-0.005602320907514418,0.4106485198942768
LUAD-12,Lung12,detected,11,cd8nk,frac,0.0,3205,8250,0.0026365054602184084,0.01395151515151515,-0.011315009691296743,0.18897628190097196
LUAD-13,Lung13,detected,11,cd8nk,frac,0.0,6941,14354,0.018950199298852232,0.026307583086181384,-0.007357383787329152,0.7203322037137736
LUAD-5 R1,Lung5,detected,11,cd8nk,count,0.0,11819,6018,0.0016921905406548777,0.004320372216683284,-0.002628181676028406,0.39167702591004055
LUAD-5 R2,Lung5,detected,11,cd8nk,count,0.0,11352,6562,0.0011451726568005639,0.003047851264858275,-0.001902678608057711,0.375731148696265
LUAD-5 R3,Lung5,detected,11,cd8nk,count,0.0,9389,6504,0.0010650761529449357,0.0033825338253382535,-0.002317457672393318,0.3148752408524482
LUSC-6,Lung6,detected,11,cd8nk,count,0.0,24655,41541,0.0013790306225917664,0.0020702438554680916,-0.0006912132328763252,0.6661198964312159
LUAD-9 R1,Lung9,detected,11,cd8nk,count,0.0,10433,28431,0.01054346784242308,0.013154655129963772,-0.002611187287540692,0.8015008936575684
LUAD-9 R2,Lung9,detected,11,cd8nk,count,0.0,25449,69427,0.00585484694879956,0.015829576389589064,-0.009974729440789504,0.3698675697127453
LUAD-12,Lung12,detected,11,cd8nk,count,0.0,5919,12348,0.0032100016894745734,0.019355361192095886,-0.01614535950262131,0.16584561029971562
LUAD-13,Lung13,detected,11,cd8nk,count,0.0,9053,16977,0.027725615817960896,0.044943158390763974,-0.017217542572803078,0.6169040363584825
LUAD-5 R1,Lung5,detected,11,cd8nk,frac0,0.0,11819,6018,0.0009659587669571593,0.002265425944389055,-0.0012994671774318957,0.42639167673947564
LUAD-5 R2,Lung5,detected,11,cd8nk,frac0,0.0,11352,6562,0.00048302795395818645,0.0014324900944833892,-0.0009494621405252028,0.3371946206248531
LUAD-5 R3,Lung5,detected,11,cd8nk,frac0,0.0,9389,6504,0.0006390456917669613,0.0016070696421249928,-0.0009680239503580315,0.39764654562322843
LUSC-6,Lung6,detected,11,cd8nk,frac0,0.0,24655,41541,0.0008821740012167918,0.0012128579796666745,-0.00033068397844988277,0.7273514426307658
LUAD-9 R1,Lung9,detected,11,cd8nk,frac0,0.0,10433,28431,0.005113581903575194,0.005792972459639126,-0.0006793905560639321,0.8827215974532261
LUAD-9 R2,Lung9,detected,11,cd8nk,frac0,0.0,25449,69427,0.0030214490605861583,0.008103715653372126,-0.005082266592785968,0.37284736901261706
LUAD-12,Lung12,detected,11,cd8nk,frac0,0.0,5919,12348,0.0014276060145294812,0.009321347586653709,-0.007893741572124227,0.1531544662676806
LUAD-13,Lung13,detected,11,cd8nk,frac0,0.0,9053,16977,0.014529253654405537,0.022242978595691087,-0.007713724941285549,0.6532062957260655
LUAD-5 R1,Lung5,detected,11,cd8,count,0.0,11819,6018,8.460952703274389e-05,0.0004985044865403788,-0.00041389495950763496,0.16972671122768426
LUAD-5 R2,Lung5,detected,11,cd8,count,0.0,11352,6562,8.809020436927414e-05,0.00015239256324291374,-6.43023588736396e-05,0.578047921071177
LUAD-5 R3,Lung5,detected,11,cd8,count,0.0,9389,6504,0.0002130152305889871,0.0007687576875768758,-0.0005557424569878886,0.27709021195015443
LUSC-6,Lung6,detected,11,cd8,count,0.0,24655,41541,0.0008923139322652606,0.0012036301485279604,-0.00031131621626269976,0.7413522612046238
LUAD-9 R1,Lung9,detected,11,cd8,count,0.0,10433,28431,0.008914022812230422,0.009531849038021878,-0.0006178262257914551,0.9351829615296057
LUAD-9 R2,Lung9,detected,11,cd8,count,0.0,25449,69427,0.004322370230657393,0.009261526495455658,-0.004939156264798265,0.46670170762651764
LUAD-12,Lung12,detected,11,cd8,count,0.0,5919,12348,0.0018584220307484372,0.012714609653385164,-0.010856187622636727,0.14616430086421467
LUAD-13,Lung13,detected,11,cd8,count,0.0,9053,16977,0.02750469457638352,0.04447193261471402,-0.0169672380383305,0.6184731123486928
LUAD-5 R1,Lung5,detected,12,immune,frac,0.0,11072,5620,0.02160490641343242,0.05164230638874767,-0.03003739997531525,0.41835672967038334
LUAD-5 R2,Lung5,detected,12,immune,frac,0.0,10715,6243,0.023497914953817894,0.04672967056436542,-0.02323175561054753,0.5028478623972296
LUAD-5 R3,Lung5,detected,12,immune,frac,0.0,8655,5990,0.02434018321366675,0.047503179903012956,-0.023162996689346207,0.5123906076048382
LUSC-6,Lung6,detected,12,immune,frac,0.0,19533,35093,0.011182784689158516,0.0181282931204568,-0.006945508431298285,0.6168691456417011
LUAD-9 R1,Lung9,detected,12,immune,frac,0.0,9435,26843,0.02754308930779519,0.04735623191645246,-0.019813142608657273,0.5816148834727324
LUAD-9 R2,Lung9,detected,12,immune,frac,0.0,22070,63793,0.020080479858459014,0.06021609700422423,-0.04013561714576522,0.33347362013599696
LUAD-12,Lung12,detected,12,immune,frac,0.0,3861,9260,0.09625991292657958,0.25374781446055744,-0.15748790153397785,0.3793526778987971
LUAD-13,Lung13,detected,12,immune,frac,0.0,7778,15521,0.10481914802434215,0.12963849285606904,-0.02481934483172689,0.808549572855012
LUAD-5 R1,Lung5,detected,12,immune,count,0.0,11819,6018,0.04636602081394365,0.11465603190428714,-0.0682900110903435,0.40439233805552594
LUAD-5 R2,Lung5,detected,12,immune,count,0.0,11352,6562,0.05540873854827343,0.10743675708625419,-0.05202801853798076,0.5157335352535748
LUAD-5 R3,Lung5,detected,12,immune,count,0.0,9389,6504,0.05016508680370647,0.09624846248462485,-0.04608337568091838,0.5212040328615125
LUSC-6,Lung6,detected,12,immune,count,0.0,24655,41541,0.015656053538835937,0.027177968753761345,-0.011521915214925408,0.5760567936729705
LUAD-9 R1,Lung9,detected,12,immune,count,0.0,10433,28431,0.06067286494776191,0.1255319897295206,-0.06485912478175868,0.48332592416077863
LUAD-9 R2,Lung9,detected,12,immune,count,0.0,25449,69427,0.037250972533301896,0.1266798219712792,-0.0894288494379773,0.2940560852836328
LUAD-12,Lung12,detected,12,immune,count,0.0,5919,12348,0.1265416455482345,0.4193391642371234,-0.2927975186888889,0.30176443399567393
LUAD-13,Lung13,detected,12,immune,count,0.0,9053,16977,0.19673036562465482,0.29887494845968077,-0.10214458283502595,0.6582363849447703
LUAD-5 R1,Lung5,detected,12,immune,frac0,0.0,11819,6018,0.020239404671251696,0.04822694614568992,-0.027987541474438223,0.4196700452504291
LUAD-5 R2,Lung5,detected,12,immune,frac0,0.0,11352,6562,0.022179365638667965,0.044457990450066036,-0.02227862481139807,0.49888367454618093
LUAD-5 R3,Lung5,detected,12,immune,frac0,0.0,9389,6504,0.022437350699146416,0.04374908481227669,-0.021311734113130275,0.5128644586606332
LUSC-6,Lung6,detected,12,immune,frac0,0.0,24655,41541,0.008859595754748867,0.015314416852656184,-0.006454821097907317,0.5785134256164791
LUAD-9 R1,Lung9,detected,12,immune,frac0,0.0,10433,28431,0.02490837224375037,0.04471117207742722,-0.01980279983367685,0.5570950410473706
LUAD-9 R2,Lung9,detected,12,immune,frac0,0.0,25449,69427,0.017414287024094876,0.05532956164302759,-0.03791527461893271,0.3147374840315467
LUAD-12,Lung12,detected,12,immune,frac0,0.0,5919,12348,0.06279093154409932,0.19029031113579217,-0.12749937959169286,0.329974401583123
LUAD-13,Lung13,detected,12,immune,frac0,0.0,9053,16977,0.09005670311867152,0.11852029496489648,-0.02846359184622496,0.7598420434689658
LUAD-5 R1,Lung5,detected,12,cd8nk,frac,0.0,11072,5620,0.0012734826589595376,0.0024720386375190646,-0.001198555978559527,0.51515483602538
LUAD-5 R2,Lung5,detected,12,cd8nk,frac,0.0,10715,6243,0.0006854357857624307,0.001736802361502025,-0.0010513665757395942,0.39465387712258215
LUAD-5 R3,Lung5,detected,12,cd8nk,frac,0.0,8655,5990,0.0012613133063739648,0.002037125367676286,-0.0007758120613023211,0.6191633202293894
LUSC-6,Lung6,detected,12,cd8nk,frac,0.0,19533,35093,0.0013626512397822488,0.001773858034365828,-0.00041120679458357917,0.7681850595610997
LUAD-9 R1,Lung9,detected,12,cd8nk,frac,0.0,9435,26843,0.0062025891437656145,0.006494022561526193,-0.00029143341776057853,0.9551228202551721
LUAD-9 R2,Lung9,detected,12,cd8nk,frac,0.0,22070,63793,0.0037498651476902496,0.00927049765872207,-0.005520632511031821,0.40449448192915727
LUAD-12,Lung12,detected,12,cd8nk,frac,0.0,3861,9260,0.002339635672969006,0.014237118173403271,-0.011897482500434264,0.16433351500444382
LUAD-13,Lung13,detected,12,cd8nk,frac,0.0,7778,15521,0.019077312076797803,0.025940891142875552,-0.006863579066077749,0.7354146768407078
