interaction_name	prob_high_207422	prob_low_207422	delta_prob_207422	pval_high_207422	pval_low_207422	sig_high_207422	sig_low_207422	sig_207422	detected_207422	prob_high_131907	prob_low_131907	delta_prob_131907	pval_high_131907	pval_low_131907	sig_high_131907	sig_low_131907	sig_131907	detected_131907	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	arm_207422	arm_131907	concordance	sig_either	mean_delta	abs_mean_delta	key_pair	n_mal_high_207422	n_mal_low_207422	n_tnk_207422	n_patients_207422	n_mal_high_131907	n_mal_low_131907	n_tnk_131907	n_patients_131907	n_patients_pair
COL4A3_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA10_ITGB1	COL4A3	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA11_ITGB1	COL4A3	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA1_ITGB1	COL4A3	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA2_ITGB1	COL4A3	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA3_ITGB1	COL4A3	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGA9_ITGB1	COL4A3	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	ITGAV_ITGB8	COL4A3	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	SDC1	COL4A3	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A3_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A3	SDC4	COL4A3	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ADGRG6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRG	Cell-Cell Contact	COL4A4	ADGRG6	COL4A4	ADGRG6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_CD44	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	CD44	COL4A4	CD44	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	GP6	COL4A4	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA10_ITGB1	COL4A4	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA11_ITGB1	COL4A4	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA1_ITGB1	COL4A4	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA2_ITGB1	COL4A4	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA3_ITGB1	COL4A4	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGA9_ITGB1	COL4A4	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	ITGAV_ITGB8	COL4A4	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	SDC1	COL4A4	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A4_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A4	SDC4	COL4A4	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ADGRG6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRG	Cell-Cell Contact	COL4A5	ADGRG6	COL4A5	ADGRG6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	GP6	COL4A5	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA10_ITGB1	COL4A5	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA11_ITGB1	COL4A5	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA2_ITGB1	COL4A5	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA3_ITGB1	COL4A5	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGA9_ITGB1	COL4A5	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	ITGAV_ITGB8	COL4A5	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	SDC1	COL4A5	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A5_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A5	SDC4	COL4A5	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ADGRG6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	ADGRG	Cell-Cell Contact	COL4A6	ADGRG6	COL4A6	ADGRG6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_CD44	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	CD44	COL4A6	CD44	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	GP6	COL4A6	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA10_ITGB1	COL4A6	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA11_ITGB1	COL4A6	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA1_ITGB1	COL4A6	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA2_ITGB1	COL4A6	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA3_ITGB1	COL4A6	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGA9_ITGB1	COL4A6	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	ITGAV_ITGB8	COL4A6	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	SDC1	COL4A6	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL4A6_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL4A6	SDC4	COL4A6	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	GP6	COL6A1	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA10_ITGB1	COL6A1	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA11_ITGB1	COL6A1	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA1_ITGB1	COL6A1	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA2_ITGB1	COL6A1	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA3_ITGB1	COL6A1	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGA9_ITGB1	COL6A1	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	ITGAV_ITGB8	COL6A1	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	SDC1	COL6A1	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A1_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A1	SDC4	COL6A1	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	GP6	COL6A2	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA10_ITGB1	COL6A2	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA11_ITGB1	COL6A2	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA1_ITGB1	COL6A2	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA2_ITGB1	COL6A2	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA3_ITGB1	COL6A2	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGA9_ITGB1	COL6A2	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	ITGAV_ITGB8	COL6A2	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	SDC1	COL6A2	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A2_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A2	SDC4	COL6A2	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_CD44	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	CD44	COL6A3	CD44	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	GP6	COL6A3	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA10_ITGB1	COL6A3	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA11_ITGB1	COL6A3	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA1_ITGB1	COL6A3	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA2_ITGB1	COL6A3	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA3_ITGB1	COL6A3	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGA9_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGA9_ITGB1	COL6A3	ITGA9|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_ITGAV_ITGB8	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	ITGAV_ITGB8	COL6A3	ITGAV|ITGB8	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_SDC1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	SDC1	COL6A3	SDC1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A3_SDC4	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A3	SDC4	COL6A3	SDC4	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_CD44	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	CD44	COL6A5	CD44	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_GP6	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	GP6	COL6A5	GP6	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_ITGA10_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	ITGA10_ITGB1	COL6A5	ITGA10|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_ITGA11_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	ITGA11_ITGB1	COL6A5	ITGB1|ITGA11	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_ITGA1_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	ITGA1_ITGB1	COL6A5	ITGB1|ITGA1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_ITGA2_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	ITGA2_ITGB1	COL6A5	ITGA2|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
COL6A5_ITGA3_ITGB1	0.0	0.0	0.0	1.0	1.0	False	False	False	False	0.0	0.0	0.0	1.0	1.0	False	False	False	False	COLLAGEN	ECM-Receptor	COL6A5	ITGA3_ITGB1	COL6A5	ITGA3|ITGB1	other	ns	ns	not_differential	False	0.0	0.0	False	4203	4204	33760	12	10379	10379	34741	32	44
