rank	gene	uniprot	protein_name	is_bait	exclusive	stringent	n_cldn4	n_gfp	mean_lfq_cldn4	mean_lfq_gfp	log2fc	p_mod	fdr_mod	p_welch	fdr_welch	unique_peptides	razor_unique_peptides	categories	majority_protein_ids
463	RANBP3L	F1PS79	NAD kinase 2, mitochondrial	False	False	False	4	4	8.17755e+08	5.85495e+08	0.465178	0.0398235	0.109089	0.0400789	0.15361	13	13		F1PS79
464	QKI	Q9GMY1	Protein quaking	False	False	False	4	4	2.52085e+08	1.7502e+08	0.465122	0.0800799	0.180075	0.164019	0.346402	7	7		Q9GMY1;F1PLY2;F1PX61;J9NVZ6
465		J9P975	Uncharacterized protein	False	False	False	4	4	9.37715e+07	6.78425e+07	0.464162	0.0376806	0.105971	0.0177721	0.094692	4	4		J9P975
466		J9P9B4	Uncharacterized protein	False	False	False	4	4	1.13992e+09	8.27918e+08	0.46361	0.0317829	0.0952616	0.0058662	0.0501962	23	23		J9P9B4;E2RSJ4
467		J9NZ41	Uncharacterized protein	False	False	False	4	4	6.02455e+09	4.38365e+09	0.462724	0.0290238	0.0894423	0.00370544	0.0388293	49	49		J9NZ41
468	RAB34	F1PDF1	RAB34, member RAS oncogene family	False	False	False	4	4	2.86402e+09	2.09208e+09	0.462698	0.0336966	0.0990969	0.0151577	0.0861869	16	16	trafficking	F1PDF1
469	GOLGA2	F1PAK8	Uncharacterized protein	False	False	False	4	4	1.8132e+09	1.32022e+09	0.462366	0.0281762	0.0878199	0.00448142	0.042632	32	32	trafficking	F1PAK8
470	PRKCSH	E2RKK6	Protein kinase C substrate 80K-H	False	False	False	4	4	1.9294e+08	1.3892e+08	0.462224	0.0861212	0.189571	0.152146	0.333723	10	10		E2RKK6
471	DDO	F1PAL6	D-aspartate oxidase	False	False	False	4	4	1.51038e+08	1.12024e+08	0.460576	0.0613204	0.147277	0.0982063	0.247911	4	4		F1PAL6;J9P7G3
472	GNB1	P62872	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	False	False	False	4	4	7.9821e+08	5.8646e+08	0.458495	0.0512321	0.130042	0.0563761	0.179338	7	11		P62872
473	IDH2	F1PAM3	Isocitrate dehydrogenase [NADP]	False	False	False	4	4	1.71685e+09	1.2325e+09	0.458278	0.0495281	0.126302	0.0596382	0.179338	18	18		F1PAM3
474	LUZP1	E2RDB1	Leucine zipper protein 1	False	False	False	4	4	1.03026e+09	7.68052e+08	0.454797	0.0545373	0.134986	0.0841986	0.223576	36	36		E2RDB1
475	MKI67	E2RJX3	Marker of proliferation Ki-67	False	False	False	4	4	1.99978e+09	1.47555e+09	0.454373	0.0533626	0.13359	0.0597896	0.179338	56	56		E2RJX3
476	HADHB	J9NZC6	Uncharacterized protein	False	False	False	4	4	1.65728e+09	1.21238e+09	0.453893	0.0346898	0.101202	0.00634595	0.0525987	19	19		J9NZC6
477	GFER	E2QWZ7	Sulfhydryl oxidase	False	False	False	4	4	5.34948e+08	3.90622e+08	0.452736	0.0327327	0.0973087	0.00272571	0.0346736	4	4		E2QWZ7
478	SIGIRR	F1PY07	Single Ig and TIR domain containing	False	False	False	4	4	9.9882e+07	7.0874e+07	0.452449	0.0635181	0.152054	0.110801	0.26907	4	4		F1PY07
479	ACSL3	J9P9G0	Acyl-CoA synthetase long chain family member 3	False	False	False	4	4	7.88555e+09	5.71982e+09	0.45239	0.0414794	0.111222	0.0253973	0.118698	42	45		J9P9G0
480	BRK1	F1PCT1	BRICK1, SCAR/WAVE actin nucleating complex subunit	False	False	False	4	4	5.60122e+08	4.01542e+08	0.451553	0.0897854	0.196156	0.157555	0.339816	8	8		F1PCT1
481	ATP2C1	E2QTW8	Calcium-transporting ATPase	False	False	False	4	4	1.07415e+09	7.8566e+08	0.450619	0.0409373	0.11047	0.0152116	0.0862255	20	20	immune	E2QTW8
482	RIOX1	J9P9G5	Ribosomal oxygenase 1	False	False	False	4	4	1.90698e+08	1.40782e+08	0.449508	0.0469057	0.122178	0.0359708	0.145237	3	3		J9P9G5
483	TMEM209	E2RJJ1	Transmembrane protein 209	False	False	False	4	4	6.64732e+08	4.88975e+08	0.44893	0.0378322	0.106124	0.0111049	0.0713311	13	13		E2RJJ1
484	LOC479708	F1Q0A0	Uncharacterized protein	False	False	False	4	4	5.68498e+07	4.15142e+07	0.445513	0.0365767	0.10407	0.0123666	0.0762199	4	4		F1Q0A0
485	SPTLC1	J9NW75	Serine palmitoyltransferase long chain base subunit 1	False	False	False	4	4	2.26275e+09	1.65122e+09	0.444781	0.0380475	0.106228	0.0182454	0.0959865	19	19		J9NW75;E2RKV3
486	NFS1	F1PAY2	Uncharacterized protein	False	False	False	4	4	3.18655e+09	2.3666e+09	0.44445	0.0417544	0.111413	0.0337591	0.140428	21	21		F1PAY2
487	DSC3	F1PEF0	Desmocollin 3	False	False	False	4	4	2.83978e+08	2.14462e+08	0.443524	0.068565	0.160793	0.118849	0.282962	11	11	TJ	F1PEF0
488	PGRMC1	E2RJW8	Progesterone receptor membrane component 1	False	False	False	4	4	3.3058e+08	2.4609e+08	0.443406	0.043858	0.116041	0.0446144	0.160289	6	7		E2RJW8
489	LRP1	E2R4Q1	LDL receptor related protein 1	False	False	False	4	4	5.1887e+08	3.80475e+08	0.443018	0.0400736	0.109149	0.0102278	0.0683269	23	23	trafficking;immune	E2R4Q1;J9P315
490	NDC1	E2R294	NDC1 transmembrane nucleoporin	False	False	False	4	4	7.23748e+08	5.35892e+08	0.442946	0.0395334	0.10885	0.016219	0.0902979	9	9	IFN;immune	E2R294;E2R293
491	ECI2	F1PMM1	Enoyl-CoA delta isomerase 2	False	False	False	4	4	3.35122e+08	2.47888e+08	0.44252	0.0483783	0.124499	0.0285906	0.127666	11	11		F1PMM1;F1PML6
492	EPS8	J9P1R0	Epidermal growth factor receptor pathway substrate 8	False	False	False	4	4	3.89158e+08	2.9025e+08	0.440501	0.0484225	0.124499	0.0432194	0.157507	13	13		J9P1R0;F1PLS1
493	GRHL3	F1PC82	Grainyhead like transcription factor 3	False	False	False	4	4	1.2782e+08	9.5105e+07	0.440144	0.0652344	0.154808	0.0755633	0.206666	7	7		F1PC82;J9P0Z9
494	RING1	Q5TJF3	E3 ubiquitin-protein ligase RING1	False	False	False	4	4	5.13028e+07	3.79642e+07	0.439933	0.0409841	0.11047	0.0115893	0.0732871	2	2		Q5TJF3;E2RFW1
495	SART1	F1P818	SART1, U4/U6.U5 tri-snRNP-associated protein 1	False	False	False	4	4	3.0297e+08	2.26005e+08	0.439266	0.0492582	0.12593	0.0431428	0.157507	11	11		F1P818
496	HARS2	F6XKV4	Histidyl-tRNA synthetase 2, mitochondrial	False	False	False	4	4	1.74322e+08	1.2689e+08	0.439131	0.0494165	0.126165	0.0505307	0.171679	9	9		F6XKV4
497	PDIA3	E2RD86	Protein disulfide-isomerase	False	False	False	4	4	3.00638e+09	2.22992e+09	0.436668	0.0521131	0.13148	0.0317465	0.135666	27	27	MHC;immune	E2RD86
498	ISCA1	E2RM27	Uncharacterized protein	False	False	False	4	4	2.18362e+09	1.62192e+09	0.436048	0.0455946	0.119618	0.0187322	0.0980525	12	12		E2RM27
499	CNP	F1PYI3	2,3-cyclic-nucleotide 3-phosphodiesterase	False	False	False	4	4	2.12608e+09	1.57375e+09	0.435922	0.0354125	0.102379	0.00111799	0.0261747	19	19	IFN;immune	F1PYI3
500	TRIP11	E2QUU0	Thyroid hormone receptor interactor 11	False	False	False	4	4	4.13085e+08	3.07315e+08	0.435755	0.0409843	0.11047	0.016761	0.0923757	26	26	trafficking	E2QUU0
501	RRAS	E2R5G6	RAS related	False	False	False	4	4	4.0803e+08	3.01018e+08	0.43332	0.0571318	0.139358	0.0418551	0.155747	7	8	TJ	E2R5G6
502	LETM1	E2RHA5	Leucine zipper and EF-hand containing transmembrane protein 1	False	False	False	4	4	6.21548e+09	4.6184e+09	0.432774	0.0401026	0.109149	0.00603493	0.0507863	33	33		E2RHA5
503	ATP2B1	E2R7S1	Calcium-transporting ATPase	False	False	False	4	4	2.52642e+08	1.87645e+08	0.43127	0.0396891	0.108958	0.00295961	0.0350034	9	9	immune	E2R7S1;J9P8P9
504	GADD45GIP1	E2QUD5	GADD45G interacting protein 1	False	False	False	3	3	5.20903e+07	3.6098e+07	0.431178	0.675245	0.778418	0.799362	0.872321	3	3		E2QUD5
505	CBX3	E2QXC6	Uncharacterized protein	False	False	False	4	4	3.95965e+08	2.93488e+08	0.430445	0.0390048	0.108287	0.00189089	0.0300385	4	4		E2QXC6;F1P6N7
506	FASTKD5	E2RHP5	FAST kinase domains 5	False	False	False	4	4	4.66238e+08	3.44115e+08	0.428178	0.0475948	0.123314	0.0215501	0.10653	6	6		E2RHP5
507	KRT80	E2R2C8	Keratin 80	False	False	False	4	4	3.46452e+08	2.59358e+08	0.427953	0.0453129	0.119164	0.0232489	0.110825	14	14		E2R2C8
508	SLC2A3	P47842	Solute carrier family 2, facilitated glucose transporter member 3	False	False	False	4	4	3.24072e+08	2.2741e+08	0.427475	0.135697	0.246092	0.262547	0.450198	7	7		P47842;F1PPK3
509	POLR1A	J9P5G4	DNA-directed RNA polymerase subunit	False	False	False	4	4	2.3312e+08	1.7552e+08	0.426742	0.0642532	0.153311	0.0645626	0.187351	10	10		J9P5G4;E2R0G4
510	NSF	F1P6Z3	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	False	False	False	4	4	5.51235e+08	4.0607e+08	0.426542	0.0527442	0.132382	0.0356511	0.144662	17	17	trafficking	F1P6Z3;E2RFV4
511	FASTKD2	F1P7T1	FAST kinase domains 2	False	False	False	4	4	2.02842e+07	1.56197e+07	0.42631	0.115499	0.239282	0.210503	0.390322	3	3		F1P7T1
512	LONP2	E2RG41	Lon protease homolog 2, peroxisomal	False	False	False	4	4	5.48025e+08	4.04788e+08	0.425937	0.0645388	0.153824	0.0573359	0.179338	13	13		E2RG41
513	TRABD	F1P930	TraB domain containing	False	False	False	4	4	2.1187e+08	1.57208e+08	0.425265	0.0825441	0.183917	0.103677	0.256902	6	6		F1P930
514	RAB10	F2Z4P9	Ras-related protein Rab-10	False	False	False	4	4	1.77848e+09	1.30872e+09	0.424746	0.07347	0.169035	0.0874349	0.229661	11	11	trafficking	F2Z4P9;J9NUV0;P24409
515	GRAMD2B	J9NS40	GRAM domain containing 2B	False	False	False	4	4	1.5851e+08	1.19126e+08	0.423663	0.0513964	0.130051	0.030412	0.131661	6	6		J9NS40;E2RQA1
516	NFXL1	E2RC76	Nuclear transcription factor, X-box binding like 1	False	False	False	4	4	4.6582e+08	3.47932e+08	0.421754	0.0547452	0.135348	0.0219138	0.10655	16	16		E2RC76
517	GANAB	F1Q4J0	Glucosidase II alpha subunit	False	False	False	4	4	6.7477e+07	5.11465e+07	0.421495	0.0958771	0.206476	0.141815	0.318417	4	4		F1Q4J0;E2R729
518	ACAA2	F1PX50	Acetyl-CoA acyltransferase 2	False	False	False	4	4	1.02682e+09	7.69192e+08	0.421165	0.0791373	0.178876	0.0888759	0.231225	13	13		F1PX50
519	AGRN	F1Q2Z6	Agrin	False	False	False	4	4	7.8076e+07	5.77198e+07	0.42005	0.0899544	0.196231	0.121259	0.286307	3	3		F1Q2Z6
520	PPP1CB	Q8MJ47	Serine/threonine-protein phosphatase PP1-beta catalytic subunit	False	False	False	3	3	3.1722e+08	2.15653e+08	0.419296	0.791724	0.863987	0.873935	0.925094	2	2		Q8MJ47;F1P7S9
521	MAVS	E2R3V7	Mitochondrial antiviral signaling protein	False	False	False	4	4	1.84612e+09	1.38192e+09	0.417248	0.0485427	0.124559	0.00618178	0.0518227	10	10	IFN;immune	E2R3V7
522	ACOT9	J9P4C1	Acyl-CoA thioesterase 9	False	False	False	4	4	6.6576e+09	4.97525e+09	0.417101	0.0456782	0.119693	0.00425805	0.0415921	31	31		J9P4C1;E2RMR8
523	TSFM	F1PBM5	Elongation factor Ts, mitochondrial	False	False	False	4	4	1.00434e+08	7.47725e+07	0.415789	0.0539454	0.134433	0.0235824	0.11217	4	4		F1PBM5;J9JHC7
524		F1PAE8	Uncharacterized protein	False	False	False	4	4	1.3407e+08	9.91208e+07	0.414982	0.067189	0.158415	0.0702949	0.197663	2	2		F1PAE8
525	ACAA1	E2REH5	Acetyl-CoA acyltransferase 1	False	False	False	4	4	1.37505e+09	1.0378e+09	0.414243	0.0531833	0.133293	0.0197421	0.100552	19	19		E2REH5
526	NUP98	E2R4V6	Nucleoporin 98	False	False	False	4	4	8.7215e+07	6.54792e+07	0.413906	0.041754	0.111413	6.90288e-05	0.00801606	5	5	IFN;immune	E2R4V6
527	HMGCR	E2R9Z3	3-hydroxy-3-methylglutaryl coenzyme A reductase	False	False	False	4	4	6.0178e+08	4.50048e+08	0.413239	0.0543155	0.134986	0.0168256	0.0924985	11	11		E2R9Z3
528	ESF1	E2REW3	ESF1 nucleolar pre-rRNA processing protein homolog	False	False	False	4	4	4.38848e+07	3.17482e+07	0.413147	0.125323	0.246092	0.220637	0.401291	2	2		E2REW3
529	LONP1	F6XV93	Lon protease homolog, mitochondrial	False	False	False	4	4	1.2486e+09	9.23e+08	0.412414	0.0703564	0.164115	0.0747587	0.205627	24	24		F6XV93
530	PATJ	J9JHV1	PATJ, crumbs cell polarity complex component	False	False	False	4	4	1.23548e+09	9.26822e+08	0.411672	0.0475246	0.123314	0.0037881	0.039342	13	13	TJ	J9JHV1;E2QYC9
531	DNAJC1	F1PMR9	DnaJ homolog subfamily C member 1	False	False	False	4	4	1.93212e+08	1.45328e+08	0.411166	0.0504112	0.128256	0.00508654	0.0465663	5	5		F1PMR9
532	TRMT11	E2RRG7	tRNA methyltransferase 11 homolog	False	False	False	4	4	1.21536e+08	9.05385e+07	0.411067	0.0653125	0.154825	0.0500601	0.171143	5	5		E2RRG7;E2QXF9
533	RHOT1	F1PP14	Mitochondrial Rho GTPase	False	False	False	4	4	1.43562e+08	1.07276e+08	0.410618	0.114475	0.238317	0.171452	0.354237	5	5		F1PP14;J9NUJ0
534	HMOX2	E2R513	Heme oxygenase 2	False	False	False	4	4	1.82475e+09	1.38085e+09	0.40819	0.0569517	0.139074	0.0181919	0.0959865	19	19		E2R513
535	ACADVL	E2QXA3	Acyl-CoA dehydrogenase very long chain	False	False	False	4	4	1.79505e+09	1.3667e+09	0.408147	0.059676	0.144278	0.0419846	0.155963	22	22		E2QXA3;J9P0B6
536	C20H19orf70	E2QZA1	MICOS complex subunit MIC13	False	False	False	4	4	1.34842e+08	1.01739e+08	0.408087	0.0544602	0.134986	0.00934042	0.0650855	3	3		E2QZA1
537	ARG2	E2R8N6	Arginase	False	False	False	3	3	1.492e+08	1.03451e+08	0.405146	0.764807	0.84729	0.856977	0.915716	3	3		E2R8N6;J9P3P1
538	SPTBN2	E2RSI4	Spectrin beta chain	False	False	False	4	4	1.34582e+09	1.01507e+09	0.404848	0.0535547	0.133805	0.0060243	0.0507863	44	44	trafficking	E2RSI4
539	RELL1	E2QUZ0	RELT like 1	False	False	False	4	4	5.40652e+08	4.07335e+08	0.404261	0.0553783	0.136493	0.0098309	0.0669674	6	6		E2QUZ0
540	VAPA	E2R580	VAMP associated protein A	False	False	False	4	4	7.20042e+08	5.32905e+08	0.403208	0.132307	0.246092	0.213091	0.393268	7	26		E2R580
541	TARS2	F6UL82	Threonyl-tRNA synthetase 2, mitochondrial	False	False	False	4	4	2.71858e+09	2.05278e+09	0.402689	0.0506622	0.128744	0.00272359	0.0346736	24	24		F6UL82
542	MRPL14	J9NW30	Mitochondrial ribosomal protein L14	False	False	False	4	4	4.1174e+08	3.115e+08	0.402009	0.0707478	0.164502	0.0391187	0.151222	7	7		J9NW30
543	PCCB	F1PTU4	Propionyl-CoA carboxylase subunit beta	False	False	False	4	4	1.33795e+08	1.00156e+08	0.397989	0.0719683	0.166104	0.0656629	0.18904	9	9		F1PTU4
544	ATP6V1B2	E2RAC6	ATPase H+ transporting V1 subunit B2	False	False	False	4	4	8.3288e+07	6.3148e+07	0.3974	0.0579751	0.140788	0.00679889	0.0549647	4	4		E2RAC6
545	LEMD3	F1PZA4	LEM domain containing 3	False	False	False	4	4	3.48862e+08	2.62598e+08	0.39655	0.090761	0.197205	0.0923594	0.238024	12	12		F1PZA4;J9NVV1
546	SPRY4	F1Q4C2	Sprouty RTK signaling antagonist 4	False	False	False	4	4	1.57062e+08	1.20488e+08	0.396377	0.0811177	0.18185	0.0692339	0.195463	5	5		F1Q4C2
547	MRM2	E2R8N4	Mitochondrial rRNA methyltransferase 2	False	False	False	4	4	1.05822e+08	8.01378e+07	0.394803	0.0691134	0.161733	0.0293572	0.128211	4	4		E2R8N4
548	LMF2	J9NVV3	Lipase maturation factor	False	False	False	3	3	1.3648e+08	9.48273e+07	0.393097	0.76696	0.848816	0.858254	0.915716	3	3		J9NVV3;E2RQC7
549	NELFE	E2RS74	Negative elongation factor complex member E	False	False	False	4	4	1.88788e+08	1.43778e+08	0.391749	0.0572575	0.139509	0.00246217	0.0338819	7	7		E2RS74
550	GPAT3	E2RRI3	Glycerol-3-phosphate acyltransferase 3	False	False	False	4	4	1.256e+08	9.3425e+07	0.391581	0.115594	0.239282	0.171769	0.354478	4	4		E2RRI3;F6X4Q8
551	FPGS	E2RRC8	Folylpolyglutamate synthase	False	False	False	4	4	1.85698e+08	1.3797e+08	0.391292	0.102966	0.218305	0.145614	0.324683	5	5		E2RRC8
552	FNDC3A	J9P391	Fibronectin type III domain containing 3A	False	False	False	4	4	1.16018e+08	8.79825e+07	0.39072	0.0713251	0.165317	0.0317173	0.135666	6	6		J9P391;F1PSI4
553	VAMP5	F1Q136	Vesicle associated membrane protein 5	False	False	False	4	4	3.10355e+08	2.3502e+08	0.389808	0.0822757	0.183546	0.0608152	0.180793	5	5	IFN;immune	F1Q136
554	HSP90B1	F1P8N6	Endoplasmin	False	False	False	4	4	5.1222e+09	3.92498e+09	0.389324	0.0784758	0.177748	0.043408	0.157507	46	48	trafficking	F1P8N6;P41148
555	SEC61B	P60467	Protein transport protein Sec61 subunit beta	False	False	False	4	4	4.94265e+09	3.83102e+09	0.388656	0.0907371	0.197205	0.0932176	0.23939	4	4		P60467
556	SEC61A1	J9NXA9	Protein transport protein Sec61 subunit alpha isoform 1	False	False	False	4	4	8.8419e+08	6.72008e+08	0.388424	0.123412	0.246092	0.166346	0.349294	7	7		J9NXA9;P38377;F1PNM2
557	MRPS6	J9P113	Mitochondrial ribosomal protein S6	False	False	False	4	4	5.5915e+08	4.28505e+08	0.385418	0.0935221	0.2022	0.0780485	0.211088	6	6		J9P113
558		J9P2I4	Uncharacterized protein	False	False	False	4	4	1.57282e+08	1.21984e+08	0.385144	0.0856097	0.189015	0.0745778	0.205512	5	5		J9P2I4
559	STIM2	F1PIQ6	Stromal interaction molecule 2	False	False	False	4	4	5.58565e+08	4.31348e+08	0.384521	0.0799388	0.180075	0.049526	0.169848	17	17		F1PIQ6
560	SNX8	E2R8Q0	Sorting nexin 8	False	False	False	4	4	4.6399e+08	3.56075e+08	0.382598	0.0857646	0.189166	0.0512359	0.173268	14	14		E2R8Q0
561	NDUFA10	E2RIG0	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	False	False	False	4	4	8.92498e+08	6.8933e+08	0.376748	0.0781094	0.177748	0.0240024	0.11353	15	15		E2RIG0
562	MTHFD2	E2RQ65	Uncharacterized protein	False	False	False	4	4	1.06112e+09	8.2166e+08	0.376676	0.0703209	0.164115	0.0201467	0.102039	13	13	IFN;immune	E2RQ65
563	THNSL1	E2RR17	Threonine synthase like 1	False	False	False	4	4	1.71118e+09	1.32235e+09	0.374028	0.0691002	0.161733	0.00462027	0.0433869	21	21		E2RR17
564	VAPA	J9PA22	VAMP associated protein A	False	False	False	4	4	2.39468e+08	1.83365e+08	0.373261	0.108258	0.227103	0.103143	0.256161	3	3		J9PA22
565	ADAM10	F1PGR0	ADAM metallopeptidase domain 10	False	False	False	4	4	2.26392e+08	1.74812e+08	0.371708	0.0718186	0.166005	0.00556471	0.0490951	10	10		F1PGR0
566	TIMM50	E2RC78	Translocase of inner mitochondrial membrane 50	False	False	False	4	4	4.77855e+08	3.65455e+08	0.370929	0.103129	0.218437	0.0911561	0.235756	10	10		E2RC78;E2RFI6
567	AGPAT1	E2RCA0	1-acyl-sn-glycerol-3-phosphate acyltransferase	False	False	False	3	3	9.5905e+07	6.6183e+07	0.369322	0.761219	0.845027	0.854422	0.914616	4	4		E2RCA0
568	EXD2	E2QXX4	Exonuclease 3-5 domain containing 2	False	False	False	4	4	4.05415e+08	3.15962e+08	0.369063	0.0906293	0.197205	0.049045	0.168973	12	12		E2QXX4;J9NWB3
569	LAP3	E2RLY5	Leucine aminopeptidase 3	False	False	False	4	4	8.36682e+08	6.43972e+08	0.368587	0.0816959	0.182585	0.0306659	0.132341	21	21	IFN;immune	E2RLY5
570	CIAO2A	E2QYL1	Family with sequence similarity 96 member A	False	False	False	3	3	4.03547e+07	2.83647e+07	0.368132	0.698001	0.796675	0.813356	0.882288	2	2		E2QYL1
571		F1Q2N5	Glutamate dehydrogenase	False	False	False	4	4	7.26642e+08	5.52478e+08	0.366903	0.116196	0.240072	0.13695	0.311483	7	22		F1Q2N5
572	NUP93	E2RSV7	Nuclear pore complex protein Nup93	False	False	False	4	4	8.61178e+08	6.71168e+08	0.366888	0.0774177	0.176632	0.0205335	0.103281	16	16	IFN;immune	E2RSV7
573	SUCLG1	E2R0Y5	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial	False	False	False	4	4	1.31492e+08	1.01928e+08	0.365333	0.079384	0.179249	0.0111153	0.0713311	6	6		E2R0Y5
574	POLDIP2	E2QVV7	DNA polymerase delta interacting protein 2	False	False	False	4	4	1.08206e+08	8.40548e+07	0.365075	0.0784382	0.177748	0.00852575	0.0622717	4	4		E2QVV7
575	RNLS	J9P8V8	Renalase, FAD dependent amine oxidase	False	False	False	4	4	1.0143e+09	7.895e+08	0.364973	0.0984816	0.21146	0.0568894	0.179338	13	13		J9P8V8
576	CLPP	E2QUV8	ATP-dependent Clp protease proteolytic subunit	False	False	False	4	4	1.01814e+08	7.76198e+07	0.362599	0.137168	0.246092	0.178686	0.356432	5	5		E2QUV8
577	STIM1	F1PIS1	Stromal interaction molecule 1	False	False	False	4	4	7.01838e+08	5.44458e+08	0.36186	0.0845509	0.187624	0.0190282	0.0990156	22	22		F1PIS1
578	IDH3B	E2QUB9	Isocitrate dehydrogenase [NAD] subunit, mitochondrial	False	False	False	4	4	6.33748e+09	4.9462e+09	0.361386	0.105971	0.223341	0.0714074	0.199441	3	33		E2QUB9
579	NOLC1	E2RBD1	Nucleolar and coiled-body phosphoprotein 1	False	False	False	4	4	5.59112e+08	4.643e+08	0.36138	0.253068	0.357233	0.405426	0.533416	13	13		E2RBD1
580	TAX1BP1	E2R029	Tax1 binding protein 1	False	False	False	4	4	2.4257e+08	1.86038e+08	0.359801	0.117135	0.241785	0.119927	0.284599	13	13		E2R029;E2R009
581	NHSL1	J9NRL2	NHS like 1	False	False	False	4	4	1.66828e+08	1.29575e+08	0.35908	0.128852	0.246092	0.133043	0.306498	11	11		J9NRL2;F1P9Y0;J9NTU9
582	SUCLA2	F1PPC7	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	False	False	False	4	4	1.60275e+09	1.25715e+09	0.358458	0.0841692	0.186967	0.025443	0.118698	19	20		F1PPC7
583	JAG2	F1PRK6	Delta-like protein	False	False	False	4	4	6.1862e+07	4.80688e+07	0.355769	0.0852163	0.188851	0.0273215	0.124281	4	4		F1PRK6
584	P4HA2	F1PTP6	Prolyl 4-hydroxylase subunit alpha 2	False	False	False	4	4	6.5392e+08	5.1537e+08	0.354964	0.105	0.221757	0.0637929	0.186354	13	13		F1PTP6
585	POLR1E	F1PJ44	RNA polymerase I subunit E	False	False	False	4	4	1.73588e+08	1.4137e+08	0.354857	0.165257	0.265089	0.255093	0.441569	10	10		F1PJ44;J9NVK4
586	GNAS	P63091	Guanine nucleotide-binding protein G(s) subunit alpha	False	False	False	4	4	2.53138e+09	1.97828e+09	0.353903	0.0781999	0.177748	0.00198201	0.0300385	20	21		P63091;F6Y6T1;J9P7G0
587	VEZT	J9NWM8	Vezatin, adherens junctions transmembrane protein	False	False	False	4	4	1.43359e+08	1.08714e+08	0.35312	0.212043	0.31363	0.323404	0.51983	9	9		J9NWM8;F1Q198;J9P3E5
588	GPX8	J9NXG7	Glutathione peroxidase	False	False	False	4	4	1.32888e+09	1.0439e+09	0.352893	0.0885335	0.193905	0.0154457	0.0873258	7	7		J9NXG7;E2RC38
589	FADS1	F1PZD7	Fatty acid desaturase 1	False	False	False	4	4	8.91778e+07	7.0568e+07	0.351699	0.098731	0.211745	0.0577286	0.179338	4	4		F1PZD7
590	PTCD2	F1Q1A5	Pentatricopeptide repeat domain 2	False	False	False	4	4	4.02525e+08	3.19768e+08	0.351332	0.128352	0.246092	0.126829	0.294758	13	13		F1Q1A5
591	TGFBR2	F1PNA9	TGF-beta receptor type-2	False	False	False	4	4	5.11602e+08	4.00012e+08	0.350427	0.0923177	0.200112	0.0182421	0.0959865	12	12		F1PNA9
592	TPP1	Q9XSB8	Tripeptidyl-peptidase 1	False	False	False	4	4	1.62422e+08	1.2591e+08	0.350272	0.117949	0.243235	0.0982354	0.247911	3	3		Q9XSB8;Z4YHH2
593	VAT1	F1PAG5	Vesicle amine transport 1	False	False	False	4	4	9.60178e+07	7.52078e+07	0.347184	0.140456	0.246213	0.141824	0.318417	2	2		F1PAG5
594	AGPS	F6Y1U6	Alkylglycerone-phosphate synthase	False	False	False	4	4	1.0287e+09	7.97415e+08	0.346721	0.163031	0.263494	0.206574	0.384994	16	16		F6Y1U6;J9NZ69
595	CMC1	E2RLS9	COX assembly mitochondrial protein	False	False	False	4	4	3.02355e+08	2.37015e+08	0.344073	0.107887	0.226543	0.0455894	0.162169	4	4		E2RLS9
596	ACO2	E2RCY8	Aconitate hydratase, mitochondrial	False	False	False	4	4	1.84332e+10	1.46215e+10	0.343903	0.109573	0.229641	0.0535224	0.178517	56	56		E2RCY8
597	TRIT1	F1Q3P4	tRNA dimethylallyltransferase	False	False	False	3	3	6.1219e+07	4.158e+07	0.343319	0.749109	0.836648	0.846382	0.909124	4	4		F1Q3P4
598	NTPCR	F6XR66	Uncharacterized protein	False	False	False	4	4	1.86658e+08	1.48682e+08	0.34281	0.141384	0.246213	0.140025	0.317158	3	3		F6XR66
599	LARP4	E2R028	La ribonucleoprotein domain family member 4	False	False	False	4	4	3.1989e+08	2.53785e+08	0.336441	0.100964	0.215312	0.0111543	0.0713311	9	9		E2R028;F1PIU8
600	PPP1R10	F6XDS1	Protein phosphatase 1 regulatory subunit 10	False	False	False	4	4	4.9848e+07	3.9247e+07	0.335609	0.183773	0.283565	0.233682	0.417384	4	4		F6XDS1;E2R2K8
601	ATP1A1	J9NZA9	Sodium/potassium-transporting ATPase subunit alpha	False	False	False	4	4	9.55338e+09	7.57468e+09	0.335291	0.100404	0.214326	0.00711839	0.0564313	52	52		J9NZA9;F1PBA1;P50997
602	ALDH18A1	E2QYZ0	Delta-1-pyrroline-5-carboxylate synthase	False	False	False	4	4	4.62008e+09	3.66605e+09	0.335052	0.106346	0.223735	0.0179157	0.0951447	39	39		E2QYZ0;E2R3N2
603	RBM4	E2RS70	Uncharacterized protein	False	False	False	4	4	4.6428e+08	3.66702e+08	0.332873	0.106056	0.223341	0.0294354	0.128296	5	15		E2RS70
