ligand	vs	k	n_patients_total	method	pooled_z	pooled_rho	se_z	ci95_rho	p	Q	df	tau2	I2	fixed_z	fixed_rho
HLA-G	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.15783944443212647	0.15654160960473623	0.21802323991653608	[-0.2631465911748116, 0.5264093153423189]	0.4690921519924952	2.098805792097829	1	0.05004682251457724	52.35385742858727	0.14003480733857332	0.13912658164430863
MIF	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10752270410220723	0.10711024998380816	0.14907119849998599	[-0.18258626263348968, 0.37969416969555614]	0.4707346597331691	0.2652087933783215	1	0.0	0.0	0.10752270410220723	0.10711024998380816
GPC3	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.10553856884503789	-0.10514846358113887	0.14907119849998599	[-0.37799480456900364, 0.18450355419437267]	0.478961253011441	5.028058954025941e-05	1	0.0	0.0	-0.10553856884503789	-0.10514846358113887
IFITM1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2365447112130884	0.23222944019812303	0.3353440507298981	[-0.39754492647399275, 0.7132749133034858]	0.4805742976897974	4.942947132723289	1	0.17958767304913764	79.76915445079713	0.19491280616932968	0.19248143662552042
COL9A2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.14159797247625427	-0.1406591552869587	0.20578761479252403	[-0.49671952695573773, 0.2559276677074712]	0.49140353499195977	1.8724941709363487	1	0.039739106975845845	46.595294366126346	-0.15656551876583413	-0.15529865463727166
LGALS3BP	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.10225640815664896	0.10190148219597557	0.14907119849998599	[-0.18767205488021768, 0.37517811485429137]	0.4927403257738936	0.8222993136217946	1	0.0	0.0	0.10225640815664896	0.10190148219597557
PAEP	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12694209056652023	0.12626459642973178	0.18623292167307134	[-0.23367615099180503, 0.45576957869538565]	0.49547245064164813	1.5386820829472045	1	0.02453511511399211	35.00931666893842	0.11674781438114573	0.1162202641428496
TCN1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.2043788436600111	0.20157991639437128	0.30071231521274827	[-0.3670567516714318, 0.6605422415038232]	0.4967266949208481	3.976873972306168	1	0.13558636513540237	74.85462182197075	0.16933692737570588	0.16773670095272408
LGALS3	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0990131771366202	-0.09869087878617197	0.14907119849998599	[-0.3723880113645934, 0.19079914239934495]	0.5065619395941079	0.9598633455299022	1	0.0	0.0	-0.0990131771366202	-0.09869087878617197
ADAM17	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.098311848765132	0.09799633331667211	0.14907119849998599	[-0.19147484886447008, 0.3717837804781802]	0.5095773584586194	0.02420476383768875	1	0.0	0.0	0.098311848765132	0.09799633331667211
TNFSF12	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.17468824170801522	0.17293273921685334	0.26566277451032866	[-0.3328329782336698, 0.6014317367462884]	0.5108232570606515	3.1068900888212942	1	0.09596159311433021	67.81347355678797	0.14662891483721538	0.1455870316857502
GPI	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.23306704187467728	0.22893667733328948	0.3600515532312884	[-0.44032508120867997, 0.7346557394718765]	0.5174276089425864	5.69675762071452	1	0.21392114669246293	82.44615504855244	0.18687335876769723	0.18472801259071805
APP	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09638171636446725	0.09608437725610852	0.14907119849998599	[-0.1933335283350768, 0.3701192447242671]	0.5179243866982238	0.051045157123730936	1	0.0	0.0	0.09638171636446725	0.09608437725610852
CFH	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.09626960540218761	0.09597330012943169	0.14907119849998599	[-0.19344144649071124, 0.3700224876326374]	0.5184113845698722	0.5305516903151591	1	0.0	0.0	0.09626960540218761	0.09597330012943169
LGALS1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.19525955038290824	0.19281531198002994	0.3054526061225189	[-0.3828778876935495, 0.6606390020462838]	0.5226624989942972	4.102861234422418	1	0.14132465136539354	75.62676525323003	0.2312193491104226	0.22718508690872263
MELTF	tnk_exh	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.14614746535683987	0.14511575381140598	0.22941573387056174	[-0.29451904984984156, 0.534055848318854]	0.5240974653123895	0.0	0	0.0	0.0	0.14614746535683987	0.14511575381140598
CLEC11A	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09073206248148567	-0.09048390155498451	0.14907119849998599	[-0.3652333624504609, 0.19876601875286]	0.5427569999898372	0.0537675858504755	1	0.0	0.0	-0.09073206248148567	-0.09048390155498451
TIMP3	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.09000578394218958	-0.08976352208827262	0.14907119849998599	[-0.36460379924602876, 0.19946350271924326]	0.5459918106268027	0.5841693868308673	1	0.0	0.0	-0.09000578394218958	-0.08976352208827262
EDIL3	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.08974964541724031	-0.08950944156066391	0.14907119849998599	[-0.36438168999649023, 0.1997094380262354]	0.5471349151937419	0.6549226733984528	1	0.0	0.0	-0.08974964541724031	-0.08950944156066391
PODXL	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0868262040130653	0.08660867179711239	0.14907119849998599	[-0.2025146355289896, 0.36184370929820875]	0.5602650364944015	0.033126140058007035	1	0.0	0.0	0.0868262040130653	0.08660867179711239
ZG16B	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.12247425861710864	0.1218655416367867	0.21093524763516097	[-0.28301707781862734, 0.4898837321862996]	0.5614932817279804	1.9660744045840763	1	0.044001364581258536	49.13722503744459	0.10630057608326031	0.1059019853944517
LAMC1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13203733129500073	0.13127533800253413	0.23829643580870227	[-0.3230275302247883, 0.5364076590329321]	0.5795182323008277	2.50316760961175	1	0.06846411177381452	60.050617619045354	0.1097344611015282	0.10929611096846431
ALCAM	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13179841432089442	0.13104053097586074	0.23995279539969436	[-0.32614570031995127, 0.5385463787832151]	0.5828214806549552	2.5378199213858257	1	0.07004240532627748	60.596100945809795	0.1091377105018157	0.10870645054736632
LAMB2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08251469538102327	0.08232793209548431	0.15478851201328844	[-0.2173478703840482, 0.36782043710961265]	0.5939780447313646	1.0746051419666383	1	0.003398007478237572	6.942563277717354	0.08082525598620073	0.08064971170860127
TSPAN3	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07826640212207789	0.0781069823966887	0.1598779575532971	[-0.23085687865690482, 0.3727621739708606]	0.6244605638976807	1.1435698560949892	1	0.006539112878820357	12.554533099118673	0.07511480838661713	0.07497385470929759
HSPG2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06910678789344202	0.06899698543979929	0.14907119849998599	[-0.21944481499335394, 0.346346571262446]	0.6429469475117162	0.10865919539769969	1	0.0	0.0	0.06910678789344202	0.06899698543979929
CEACAM6	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0675640705301781	0.06746145008355478	0.14907119849998599	[-0.22091274309901263, 0.34498818729499053]	0.6503805664085943	0.19132846341776444	1	0.0	0.0	0.0675640705301781	0.06746145008355478
MCAM	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0671518676133586	-0.06705111173431619	0.14907119849998599	[-0.3446249918429446, 0.2213047937850061]	0.6523727183746474	0.2776824625808204	1	0.0	0.0	-0.0671518676133586	-0.06705111173431619
L1CAM	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06539840493799406	-0.0653053289015932	0.14907119849998599	[-0.3430788488611795, 0.222971730639723]	0.660874696978995	0.0062316673558544255	1	0.0	0.0	-0.06539840493799406	-0.0653053289015932
LAMB1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08983948496486675	0.08959856060232416	0.2084668021671015	[-0.308381156782624, 0.4608850178010559]	0.6665022271937612	1.9209039152397605	1	0.041944004236628765	47.94117539839656	0.07424181195569318	0.07410570885892512
CEACAM1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.13048779001774832	0.12975219168817254	0.3105274541531007	[-0.4447575918929201, 0.6286141596728428]	0.6743295837123219	4.239936924633266	1	0.1475679773365354	76.4147434790791	0.09355133849939187	0.09327937468252011
OCLN	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06231305192068242	-0.06223252486573083	0.14907119849998599	[-0.340353775552071, 0.2259016660989943]	0.6759407856273592	0.8939091107943069	1	0.0	0.0	-0.06231305192068242	-0.06223252486573083
PLXNA1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.060149171465252595	0.06007673793350923	0.14907119849998599	[-0.2279541138636057, 0.338439153405216]	0.6865856505363733	0.03897959379867859	1	0.0	0.0	0.060149171465252595	0.06007673793350923
TIMP2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05968694969839308	0.059616171667563875	0.14907119849998599	[-0.22839227096694603, 0.3380298110038512]	0.6888676457488948	0.0889606158340366	1	0.0	0.0	0.05968694969839308	0.059616171667563875
PDGFA	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07888621598688968	0.07872298506194697	0.20099268802020223	[-0.3050328461328832, 0.4404845827628981]	0.694701359498441	1.7874611041066721	1	0.035866143405668266	44.05472669013547	0.0650598157507758	0.06496817628266835
HLA-DQB1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05664166837052071	0.05658117192103263	0.14907119849998599	[-0.23127668611410976, 0.33532972505724085]	0.7039722404776954	0.09558580604830733	1	0.0	0.0	0.05664166837052071	0.05658117192103263
FAM200A	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.057991041343243885	-0.057926121469976444	0.1545058396681061	[-0.3459382973902012, 0.24006247234824243]	0.7074133029924813	1.0708451048098615	1	0.003226750725145514	6.615812547645787	-0.05959814848959595	-0.05952768559785898
CD59	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.06440104573420727	-0.06431215886265326	0.18573069547420562	[-0.40401108741521075, 0.29097499808061705]	0.7287834836109087	1.530562480683345	1	0.02416529517282442	34.664542439748466	-0.054333831363003966	-0.054280426942988236
PCDHA12	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05050590620271859	0.050463005702835496	0.14907119849998599	[-0.23707595080574503, 0.32987274567919456]	0.7347574490771963	0.0013090733511942302	1	0.0	0.0	0.05050590620271859	0.050463005702835496
FGG	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.0696086301997244	-0.0694964213484299	0.20819419265412675	[-0.444375048490177, 0.32609469347660286]	0.7381194442533576	1.9159488174117678	1	0.04171831658251979	47.80653893714719	-0.08514242513632687	-0.08493728089101141
WBP1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.04878548011848934	-0.048746813406411536	0.14907119849998599	[-0.32833866041542864, 0.23869901672688562]	0.7434690128070597	0.023549408241314927	1	0.0	0.0	-0.04878548011848934	-0.048746813406411536
CEACAM5	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.08216769279356247	0.0819832716204082	0.25706841882758724	[-0.39835018844995895, 0.5270284101808341]	0.7492461339111358	2.910144307920306	1	0.0870004998546698	65.63744288287077	0.055882738327969306	0.0558246391980024
VCAN	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06404493325573647	0.0639575111772662	0.20555039927212335	[-0.3264359065498132, 0.4357103872763741]	0.7553614373081068	1.86823894427903	1	0.03954529604509752	46.473656217143635	0.04913343216985685	0.049093932734392866
COL21A1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.0459759528169214	0.045943585707442496	0.14907119849998599	[-0.24134668239750545, 0.32582970994308785]	0.7577657573894612	0.47584340684639137	1	0.0	0.0	0.0459759528169214	0.045943585707442496
NUCB2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04532398620613681	0.045292975880321384	0.14907119849998599	[-0.24196057642979896, 0.32524683563000184]	0.7610954801570557	0.9980089673585035	1	0.0	0.0	0.04532398620613681	0.045292975880321384
ICAM4	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04505509995253936	0.045024637972885265	0.14907119849998599	[-0.24221370428447714, 0.32500637262052956]	0.7624700293231712	0.27838844226873993	1	0.0	0.0	0.04505509995253936	0.045024637972885265
TYROBP	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.043959801653842015	-0.043931506611556065	0.14907119849998599	[-0.32402642129147763, 0.2432444703231682]	0.7680769072309861	0.9955374208517594	1	0.0	0.0	-0.043959801653842015	-0.043931506611556065
NECTIN1	tnk_exh	1	22	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.06389255972053405	0.06380575945793338	0.22941573387056174	[-0.3677011875851992, 0.4727045478870491]	0.7806276355048207	0.0	0	0.0	0.0	0.06389255972053405	0.06380575945793338
LAMA5	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.07287924444749305	0.07275048809946665	0.32816071717096107	[-0.5155911368203202, 0.614471712532628]	0.8242484936467431	4.733875250015219	1	0.17006516826992393	78.87565795070782	0.032593655931339054	0.032582118916080705
PLAT	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.03160572536841133	0.03159520568823368	0.14907119849998599	[-0.25483217094447613, 0.3129255655358037]	0.8320932636812133	0.14997269956305084	1	0.0	0.0	0.03160572536841133	0.03159520568823368
COPA	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.05938687721309182	0.059317160326168156	0.2811068344822147	[-0.4554715543889235, 0.544377839813888]	0.8326837072518658	3.476861801222975	1	0.11281253143222052	71.23843117237926	0.028204704400393847	0.028197227781709393
TNFSF15	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04906202950787934	0.0490227019185533	0.23351149703742466	[-0.38730073865537723, 0.4674048433685696]	0.8335854008700225	2.404432067360429	1	0.0639670476024487	58.41013711409223	0.027800583670088485	0.02779342378179278
FGB	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.04527845878289432	0.045247541760821054	0.2343402255381918	[-0.3918877732364991, 0.46571560656929994]	0.8467892145843388	2.4213869063063385	1	0.06473928216982311	58.70135427776669	0.02383580523772157	0.02383129219396575
TNFSF13	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.027343201927685617	0.027336389577037372	0.14907119849998599	[-0.2588135397325318, 0.3090753263282479]	0.8544655227986877	0.41169110655514696	1	0.0	0.0	0.027343201927685617	0.027336389577037372
SPON2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.052995203389065854	0.05294564686574693	0.3241447017117766	[-0.5243557079566679, 0.5969008943590788]	0.8701307367485921	4.6189698487304955	1	0.1648316226648505	78.35015094816335	0.013466668819149142	0.013465854812819481
MMP14	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.046095653712697034	0.04606303327953209	0.28969791493654884	[-0.47902045737562765, 0.5468690819797263]	0.8735772643140397	3.6917892332014537	1	0.12260173633002572	72.91286319905056	0.013208906867254752	0.013208138711884367
MDK	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.022283766556994374	-0.022280078833992523	0.14907119849998599	[-0.3044920785288099, 0.2635278582243716]	0.881171693861347	0.5139659223968303	1	0.0	0.0	-0.022283766556994374	-0.022280078833992523
PSEN1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.030745598999419137	0.030735914806358743	0.20706663146831206	[-0.35844890965271203, 0.4108190683689186]	0.8819626517483476	1.895524315283007	1	0.04078805079730295	47.24414812633531	0.015476584222131093	0.01547534866598904
FN1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.020816100537349048	0.02081309444991199	0.14907119849998599	[-0.2648930703371274, 0.30315989340198624]	0.8889455034849174	0.45535477342772185	1	0.0	0.0	0.020816100537349048	0.02081309444991199
LRPAP1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.020567938801280713	-0.02056503893764262	0.14907119849998599	[-0.30293452224816947, 0.26512380380413725]	0.8902610229293686	0.22832880120784782	1	0.0	0.0	-0.020567938801280713	-0.02056503893764262
CRLF1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.017602966884390704	-0.017601148931874203	0.14907119849998599	[-0.30023923081005016, 0.26787819271894786]	0.906000869790819	0.2904401953476458	1	0.0	0.0	-0.017602966884390704	-0.017601148931874203
TCTN1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.017320689236011294	0.01731895733868679	0.14907119849998599	[-0.2681401946643585, 0.29998237692212976]	0.9075013947562198	0.8309437537541335	1	0.0	0.0	0.017320689236011294	0.01731895733868679
FGL1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.021352576555871097	0.021349332036197086	0.24799109376797332	[-0.433915175906584, 0.46792874103886456]	0.9313851818199547	2.7094458088345306	1	0.07785937388416383	63.09208337958416	-0.003026284725636567	-0.003026275487029167
TGOLN2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.017107395556401065	-0.017105726851278025	0.23433716709153682	[-0.44336248646044835, 0.41546093968188014]	0.9418034607811866	2.421324221741296	1	0.06473642710360153	58.70028511585079	-0.03854938100492635	-0.03853029685163529
SPP1	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	-0.01027634037358671	-0.010275978650821466	0.14907119849998599	[-0.2935584763692316, 0.2746656270825928]	0.9450407324315606	0.35947102063633013	1	0.0	0.0	-0.01027634037358671	-0.010275978650821466
LYZ	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.009078256515114793	0.009078007129281803	0.14907119849998599	[-0.2757729611260974, 0.29246325460522754]	0.9514398082770872	0.8198901798604054	1	0.0	0.0	0.009078256515114793	0.009078007129281803
ULBP2	tnk_exh	2	51	DerSimonian-Laird random-effects on Fisher-z(Spearman ρ)	0.009418121380982815	0.00941784292523518	0.15549482135951198	[-0.2870530702095137, 0.3042422418880885]	0.9517026902819312	1.0840326964267921	1	0.003827400140896402	7.751859948854143	0.007523486966811157	0.0075233450197415164
