symbol	chrom	start
SAMD13	1	84298537
UOX	1	84364957
DNASE2B	1	84398483
RPF1	1	84479265
GNG5	1	84498324
SPATA1	1	84506385
CTBS	1	84549610
LINC01461	1	84597963
LINC01555	1	84628229
SSX2IP	1	84643706
LPAR3	1	84811601
MCOLN2	1	84925582
MCOLN3	1	85018081
DNAI3	1	85062297
MIR4423	1	85133793
SYDE2	1	85156891
C1ORF52	1	85249953
BCL10	1	85265775
LOC646626	1	85276357
DDAH1	1	85318484
CCN1	1	85580760
ZNHIT6	1	85649416
COL24A1	1	85729232
ODF2L	1	86346823
MIR7856	1	86357631
CLCA2	1	86424170
CLCA1	1	86468926
CLCA4	1	86547077
CLCA4-AS1	1	86571180
CLCA3P	1	86634275
SH3GLB1	1	86704569
SELENOF	1	86862444
HS2ST1	1	86914634
LINC01140	1	87129764
LINC02801	1	87212668
LMO4	1	87328879
LINC01364	1	87353525
PKN2-AS1	1	88537512
PKN2	1	88684143
GTF2B	1	88852632
KYAT3	1	88921043
RBMXL1	1	88979455
GBP3	1	89006676
GBP1	1	89052320
GBP2	1	89106132
GBP7	1	89131744
GBP4	1	89181144
GBP5	1	89258950
LOC729930	1	89289257
GBP6	1	89363876
GBP1P1	1	89407678
LRRC8B	1	89524828
LRRC8C-DT	1	89624848
LRRC8C	1	89633119
LRRC8D	1	89821031
GEMIN8P4	1	89993264
ZNF326	1	89995109
SNORD3G	1	90657749
BARHL2	1	90711538
LINC02609	1	90782983
LINC01763	1	90851758
ZNF644	1	90915299
HFM1	1	91260765
CDC7	1	91500846
TGFBR3	1	91680342
BRDT	1	91949370
EPHX4	1	92029984
SETSIP	1	92074435
BTBD8	1	92080344
C1ORF146	1	92217914
GLMN	1	92246397
RPAP2	1	92299058
GFI1	1	92473042
EVI5	1	92508695
RPL5	1	92831985
DIPK1A	1	92832728
SNORD21	1	92837288
SNORA66	1	92840718
MTF2	1	93079234
TMED5	1	93149741
CCDC18	1	93180715
CCDC18-AS1	1	93310108
DR1	1	93345906
FNBP1L	1	93448117
BCAR3	1	93561740
BCAR3-AS1	1	93591967
MIG7	1	93752923
MIR760	1	93846831
DNTTIP2	1	93866283
GCLM	1	93885199
ABCA4	1	93992833
ARHGAP29	1	94168904
ABCD3	1	94418388
F3	1	94529175
MIR12133	1	94543701
SLC44A3-AS1	1	94616355
MIR378G	1	94745859
SLC44A3	1	94820356
CNN3	1	94896948
CNN3-DT	1	94926359
ALG14	1	94974404
ALG14-AS1	1	95061595
TLCD4	1	95092516
TLCD4-RWDD3	1	95117922
LOC101928118	1	95163218
RWDD3	1	95234154
LINC01760	1	95310927
LINC01650	1	95351250
LINC01761	1	95474736
LINC02607	1	95510115
LINC02790	1	95992067
LINC01787	1	96254068
PTBP2	1	96721783
DPYD	1	97077743
DPYD-AS1	1	97095922
DPYD-AS2	1	97796920
LINC01930	1	97933473
MIR137HG	1	97987999
MIR2682	1	98045242
MIR137	1	98046069
LINC01776	1	98210710
SNX7	1	98661720
PLPPR5	1	98890244
LOC100129620	1	99004275
PLPPR4	1	99264291
LINC01708	1	99472419
MIR548N	1	99516983
PALMD	1	99646112
FRRS1	1	99703969
AGL	1	99850360
SLC35A3	1	99969995
MFSD14A	1	100038094
SASS6	1	100083569
TRMT13	1	100133149
LRRC39	1	100148447
DBT	1	100186918
RTCA-AS1	1	100264741
RTCA	1	100266157
MIR553	1	100281240
CDC14A	1	100352505
GPR88	1	100538138
LINC01349	1	100627049
VCAM1	1	100719639
EXTL2	1	100872371
SLC30A7	1	100896089
DPH5	1	100989624
LOC102606465	1	101025845
LOC101928370	1	101234872
S1PR1	1	101236748
LINC01307	1	101323836
OLFM3	1	101802566
DNAJA1P5	1	101872011
COL11A1	1	102876472
LOC101928436	1	103416979
RNPC3	1	103525698
AMY2B	1	103554643
ACTG1P4	1	103569403
AMY2A	1	103617331
AMY1C	1	103687414
AMY1A	1	103687417
AMY1B	1	103687418
LOC100129138	1	104073022
LINC01676	1	105589693
LINC01677	1	105927623
LINC01661	1	106818238
PRMT6	1	107056673
NTNG1	1	107140087
VAV3	1	107571160
MIR7852	1	107897222
VAV3-AS1	1	107964442
SLC25A24	1	108134042
NBPF4	1	108223340
NBPF6	1	108450342
FAM102B	1	108560099
HENMT1	1	108648287
PRPF38B	1	108692309
FNDC7	1	108712907
STXBP3	1	108746673
AKNAD1	1	108815902
SPATA42	1	108857216
GPSM2	1	108876984
CLCC1	1	108929505
WDR47	1	108970215
TAF13	1	109064139
TMEM167B	1	109090763
SCARNA2	1	109100192
C1ORF194	1	109105954
ELAPOR1	1	109114114
SARS1	1	109213892
CELSR2	1	109249538
PSRC1	1	109279553
MYBPHL	1	109292364
SORT1	1	109309574
PSMA5	1	109399041
SYPL2	1	109466545
ATXN7L2	1	109483904
CYB561D1	1	109494035
AMIGO1	1	109504177
GPR61	1	109539871
GNAI3	1	109548614
MIR197	1	109598892
GNAT2	1	109603090
AMPD2	1	109619812
GSTM4	1	109656098
GSTM2	1	109668021
GSTM1	1	109687816
GSTM5	1	109712250
GSTM3	1	109733931
EPS8L3	1	109750079
CSF1	1	109910848
AHCYL1	1	109984764
STRIP1	1	110031576
ALX3	1	110059869
LINC01397	1	110082687
UBL4B	1	110112442
SLC6A17	1	110150493
LINC02586	1	110208450
KCNC4	1	110210313
RBM15-AS1	1	110286375
RBM15	1	110339376
SLC16A4	1	110362850
LAMTOR5	1	110401254
LAMTOR5-AS1	1	110407808
PROK1	1	110451148
CYMP	1	110480765
CYMP-AS1	1	110487679
KCNA10	1	110517216
KCNA2	1	110593579
KCNA3	1	110653560
CD53	1	110871198
LRIF1	1	110947189
DRAM2	1	111117169
CEPT1	1	111139382
DENND2D	1	111185968
CHI3L2	1	111227658
CHIAP2	1	111280523
CHIA	1	111290850
PIFO	1	111346559
PGBP	1	111384518
OVGP1	1	111414318
WDR77	1	111439889
ATP5PB	1	111449463
C1ORF162	1	111473983
TMIGD3	1	111483347
ADORA3	1	111499428
RAP1A	1	111542008
LINC01160	1	111599006
LOC107985184	1	111617613
INKA2	1	111722063
INKA2-AS1	1	111739840
LOC101928718	1	111745316
DDX20	1	111755900
KCND3	1	111770663
KCND3-IT1	1	111853761
KCND3-AS1	1	111909656
LINC01750	1	111990535
CTTNBP2NL	1	112396213
MIR4256	1	112461769
WNT2B	1	112466540
ST7L	1	112523514
CAPZA1	1	112619831
MOV10	1	112674311
RHOC	1	112701126
PPM1J	1	112709993
TAFA3	1	112718904
LINC01356	1	112820168
MIR11399	1	112882049
SLC16A1	1	112911847
AKR7A2P1	1	112923349
SLC16A1-AS1	1	112956414
LRIG2-DT	1	113011686
LRIG2	1	113073197
LOC643441	1	113196780
MAGI3	1	113390514
PHTF1	1	113697204
RSBN1	1	113761831
AP4B1-AS1	1	113812611
PTPN22	1	113813810
BCL2L15	1	113876815
AP4B1	1	113894194
DCLRE1B	1	113904618
HIPK1-AS1	1	113924000
HIPK1	1	113929323
OLFML3	1	113979390
SYT6	1	114089291
TRIM33	1	114392792
BCAS2	1	114567559
DENND2C	1	114582849
AMPD1	1	114673098
NRAS	1	114704468
CSDE1	1	114716912
SIKE1	1	114769483
SYCP1	1	114854802
TSHB	1	115029825
TSPAN2	1	115048010
NGF-AS1	1	115283033
NGF	1	115285916
VANGL1	1	115641969
CASQ2	1	115700020
NHLH2	1	115836377
LINC01649	1	115919375
LOC101928977	1	115922572
SLC22A15	1	115976512
MAB21L3	1	116111754
ATP1A1	1	116373243
ATP1A1-AS1	1	116392864
LINC01762	1	116423723
CD58	1	116514533
MIR548AC	1	116560023
IGSF3	1	116574397
MIR320B1	1	116671745
LINC02868	1	116694111
CD2	1	116754429
PTGFRN	1	116909915
CD101	1	117001749
LOC101929099	1	117025481
TTF2	1	117060325
MIR942	1	117094642
TRIM45	1	117111059
VTCN1	1	117143586
LINC01525	1	117295465
MAN1A2	1	117367448
LOC100996263	1	117596831
TENT5C	1	117606047
GDAP2	1	117863484
WDR3	1	117929738
SPAG17	1	117953590
TBX15	1	118883046
LOC105378933	1	119000343
WARS2	1	119031215
WARS2-IT1	1	119047404
WARS2-AS1	1	119140395
LINC01780	1	119328251
HAO2	1	119368784
HAO2-IT1	1	119368945
HSD3B2	1	119414930
HSD3B1	1	119507202
HSD3BP4	1	119563879
LINC00622	1	119597701
ZNF697	1	119619376
PHGDH	1	119711933
HMGCS2	1	119747995
REG4	1	119794016
NBPF7	1	119834764
ADAM30	1	119893532
NOTCH2	1	119911552
SEC22B	1	120150897
NBPF8	1	120415026
PFN1P2	1	120432203
PDE4DIPP2	1	120469629
LOC107985524	1	120558684
NOTCH2NLR	1	120723938
NBPF26	1	120805555
RNVU1-19	1	120850818
PPIAL4A	1	120889745
LINC00623	1	120912237
LOC100996720	1	120913340
RNVU1-20	1	120942599
RNVU1-4	1	120942599
LOC105369199	1	120963647
PDE4DIPP4	1	120985691
H3P4	1	121059762
FCGR1B	1	121087344
LOC100996318	1	121090288
H2BP1	1	121107174
FAM72B	1	121167645
SRGAP2C	1	121184974
EMBP1	1	121519111
RNVU1-17	1	143699455
LOC105369140	1	143744834
LINC02591	1	143792494
LOC644634	1	143793599
H2BP2	1	143846901
FCGR1CP	1	143874742
H3-2	1	143902385
FAM72C	1	143955363
SRGAP2D	1	143972638
LSP1P5	1	144227028
DRD5P2	1	144274552
LOC101060524	1	144274552
LOC101927429	1	144276483
LOC105371215	1	144311942
PPIAL4D	1	144372874
PPIAL4F	1	144372874
RNVU1-15	1	144412575
NBPF15	1	144421389
RNVU1-2A	1	144551778
SRGAP2-AS1	1	144641368
SRGAP2B	1	144887287
FAM72D	1	145094295
LINC01145	1	145164098
LOC100996740	1	145214850
PPIAL4E	1	145241414
RNVU1-14	1	145281115
NBPF20	1	145289899
NBPF25P	1	145572344
GPR89A	1	145607987
PDZK1	1	145670852
CD160	1	145719498
RNF115	1	145738867
POLR3C	1	145824199
NUDT17	1	145845629
PIAS3	1	145848521
MIR6736	1	145850586
ANKRD35	1	145866559
ITGA10	1	145891207
PEX11B	1	145911347
GNRHR2	1	145919012
RBM8A	1	145921556
LIX1L-AS1	1	145926830
LIX1L	1	145933422
ANKRD34A	1	145959440
POLR3GL	1	145964681
TXNIP	1	145992441
HJV	1	146017469
RNVU1-6	1	146052080
LINC01719	1	146052595
NBPF10	1	146064698
NOTCH2NLA	1	146151907
NUDT4P2	1	146297772
NUDT4B	1	146297990
PPIAL4H	1	146342334
HYDIN2	1	146486331
NBPF12	1	146938544
LOC728989	1	147019335
RNVU1-8	1	147084615
NBPF13P	1	147099481
PRKAB2	1	147155105
CHD1L	1	147172746
PDIA3P1	1	147177850
FMO5	1	147184304
LINC00624	1	147382191
BCL9	1	147541500
ACP6	1	147642229
GJA5	1	147756198
GJA8	1	147902794
GPR89B	1	147928373
PDZK1P1	1	147993861
RNVU1-7	1	148038752
PDE4DIPP1	1	148049301
NBPF11	1	148102150
LINC02805	1	148162709
LOC101927468	1	148208092
MIR5087	1	148334478
RNVU1-1	1	148362369
MIR6077	1	148388281
PDE4DIPP6	1	148402505
RNVU1-3	1	148402714
LINC01138	1	148432958
PPIAL4G	1	148482547
NBPF14	1	148531384
NOTCH2NLB	1	148599806
PDE4DIP	1	148808341
NBPF9	1	149054032
LOC653513	1	149197558
SEC22B2P	1	149338282
SEC22B3P	1	149338282
NOTCH2NLC	1	149390620
NBPF19	1	149475897
PPIAL4C	1	149583822
LINC00869	1	149607011
H2BC18	1	149782688
FCGR1A	1	149782693
H3C13	1	149813224
H4C14	1	149832656
H3C15	1	149840686
H2AC18	1	149842217
H2AC19	1	149842217
H2BC20P	1	149850191
H3C14	1	149852603
H4C15	1	149854094
H2BC21	1	149884459
H2AC20	1	149886917
H2AC21	1	149887468
BOLA1	1	149899567
SV2A	1	149903319
SF3B4	1	149923316
MTMR11	1	149928650
OTUD7B	1	149937811
VPS45	1	150067381
PLEKHO1	1	150149433
LOC105371433	1	150160727
ANP32E	1	150218416
CA14	1	150257773
SNORD13C	1	150261693
APH1A	1	150265398
C1ORF54	1	150272283
CIART	1	150282553
MRPS21	1	150293841
PRPF3	1	150321467
RPRD2	1	150364110
TARS2	1	150487418
MIR6878	1	150492344
ECM1	1	150508108
FALEC	1	150515756
ADAMTSL4	1	150549407
MIR4257	1	150551928
ADAMTSL4-AS1	1	150560894
MCL1	1	150574550
ENSA	1	150621245
GOLPH3L	1	150646229
HORMAD1	1	150698059
CTSS	1	150730187
CTSK	1	150796207
ARNT	1	150809713
CTXND2	1	150887252
SETDB1	1	150926262
CERS2	1	150965172
ANXA9	1	150982291
MINDY1	1	150996535
PRUNE1	1	151008448
BNIPL	1	151036585
C1ORF56	1	151047750
CDC42SE1	1	151050970
MLLT11	1	151060396
GABPB2	1	151070760
SEMA6C	1	151131686
TNFAIP8L2	1	151156648
TNFAIP8L2-SCNM1	1	151156648
LYSMD1	1	151159747
SCNM1	1	151166143
TMOD4	1	151169986
VPS72	1	151176305
PIP5K1A	1	151198551
PSMD4	1	151254733
ZNF687-AS1	1	151280024
ZNF687	1	151281521
PI4KB	1	151291796
RFX5	1	151340639
RFX5-AS1	1	151347009
SELENBP1	1	151364303
PSMB4	1	151399572
POGZ	1	151402723
CGN	1	151511386
TUFT1	1	151540308
MIR554	1	151545795
SNX27	1	151612049
CELF3	1	151700057
RIIAD1	1	151721521
MRPL9	1	151759646
OAZ3	1	151762968
TDRKH	1	151771567
TDRKH-AS1	1	151790748
LINGO4	1	151800264
RORC	1	151806070
C2CD4D	1	151837862
C2CD4D-AS1	1	151838276
THEM5	1	151847100
THEM4	1	151870866
S100A10	1	151982915
NBPF18P	1	152018277
S100A11	1	152032505
LOC100131107	1	152079412
TCHHL1	1	152084140
TCHH	1	152106316
RPTN	1	152153594
HRNR	1	152212075
FLG	1	152302164
FLG-AS1	1	152313458
FLG2	1	152348734
CRNN	1	152409242
LCE5A	1	152510802
CRCT1	1	152514481
LCE3E	1	152565653
LCE3D	1	152579380
LCE3C	1	152600233
LCE3B	1	152613810
LCE3A	1	152622833
LINC00302	1	152655476
LCE2D	1	152663379
LCE2C	1	152675314
LCE2B	1	152686122
LCE2A	1	152698344
LCE4A	1	152709046
C1ORF68	1	152719521
KPRP	1	152758024
LCE1F	1	152776371
LCE1E	1	152786256
LCE1D	1	152796720
LCE1C	1	152804831
LCE1B	1	152811970
LCE1A	1	152827472
LCE6A	1	152842855
SMCP	1	152878321
IVL	1	152908544
SPRR4	1	152970647
SPRR1A	1	152984080
SPRR3	1	153001746
SPRR1B	1	153031202
SPRR2D	1	153039731
SPRR2A	1	153056119
SPRR2B	1	153070227
SPRR2E	1	153093134
SPRR2F	1	153112120
SPRR2C	1	153140117
SPRR2G	1	153149581
LOC101928009	1	153174517
LELP1	1	153203429
PRR9	1	153217583
LORICRIN	1	153259686
PGLYRP3	1	153297115
PGLYRP4	1	153330120
S100A9	1	153357853
S100A12	1	153373712
S100A8	1	153390031
S100A7A	1	153416519
S100A7	1	153457743
S100A6	1	153534598
S100A5	1	153537146
S100A4	1	153543620
LOC101928034	1	153545741
S100A3	1	153547328
S100A2	1	153561108
S100A16	1	153606886
S100A14	1	153614255
S100A13	1	153618799
S100A1	1	153628433
CHTOP	1	153633981
SNAPIN	1	153658653
ILF2	1	153661787
NPR1	1	153678687
MIR8083	1	153689704
INTS3	1	153728049
SLC27A3	1	153775406
LOC343052	1	153793946
GATAD2B	1	153804726
DENND4B	1	153929500
CRTC2	1	153947675
SLC39A1	1	153959098
MIR6737	1	153962350
CREB3L4	1	153967901
JTB	1	153974268
RAB13	1	153981604
RPS27	1	153990754
NUP210L	1	153992691
MIR5698	1	154104520
TPM3	1	154155307
MIR190B	1	154193664
C1ORF189	1	154199085
C1ORF43	1	154206721
UBAP2L	1	154220848
SNORA58B	1	154259726
HAX1	1	154272628
AQP10	1	154321092
ATP8B2	1	154325524
IL6R-AS1	1	154402322
IL6R	1	154405342
SHE	1	154479482
TDRD10	1	154502218
UBE2Q1	1	154548576
UBE2Q1-AS1	1	154553608
CHRNB2	1	154567777
ADAR	1	154582057
KCNN3	1	154697457
PMVK	1	154924739
PBXIP1	1	154944082
PYGO2	1	154957025
LOC101928120	1	154961470
SHC1	1	154962297
CKS1B	1	154974641
MIR4258	1	154975692
FLAD1	1	154983343
LENEP	1	154993585
ZBTB7B	1	155002648
DCST2	1	155018526
DCST1	1	155033805
DCST1-AS1	1	155045191
ADAM15	1	155051315
EFNA4	1	155063739
EFNA3	1	155078836
EFNA1	1	155127875
SLC50A1	1	155135374
DPM3	1	155139890
KRTCAP2	1	155169407
TRIM46	1	155173786
MUC1	1	155185823
MIR92B	1	155195176
THBS3	1	155195587
MTX1	1	155208698
GBAP1	1	155213824
GBA	1	155234451
FAM189B	1	155247204
SCAMP3	1	155255980
CLK2	1	155262867
HCN3	1	155277462
PKLR	1	155289292
FDPS	1	155308747
RUSC1-AS1	1	155316853
RUSC1	1	155320893
ASH1L	1	155335267
MIR555	1	155346349
POU5F1P4	1	155433179
ASH1L-AS1	1	155562041
MSTO1	1	155610169
YY1AP1	1	155659441
SCARNA26A	1	155679107
DAP3	1	155689090
MSTO2P	1	155745767
GON4L	1	155749657
SCARNA26B	1	155783684
SYT11	1	155859566
RIT1	1	155897807
KHDC4	1	155913044
SNORA80E	1	155919908
SCARNA4	1	155925957
RXFP4	1	155941637
ARHGEF2	1	155946838
MIR6738	1	155951272
SSR2	1	156009047
UBQLN4	1	156035298
LAMTOR2	1	156054781
RAB25	1	156061159
MEX3A	1	156072012
LMNA	1	156082572
SEMA4A	1	156149943
SLC25A44	1	156194103
PMF1	1	156212987
PMF1-BGLAP	1	156212987
BGLAP	1	156242183
PAQR6	1	156243320
SMG5	1	156249223
TMEM79	1	156282912
GLMP	1	156292686
VHLL	1	156298623
CCT3	1	156308960
TSACC	1	156337313
RHBG	1	156369210
MIR9-1HG	1	156404251
MIR9-1	1	156420340
MEF2D	1	156463726
IQGAP3	1	156525404
TTC24	1	156579722
NAXE	1	156591775
GPATCH4	1	156594307
LOC101928177	1	156614741
HAPLN2	1	156619414
BCAN	1	156642116
NES	1	156668762
CRABP2	1	156699607
ISG20L2	1	156721890
RRNAD1	1	156728468
MRPL24	1	156737302
HDGF	1	156742108
PRCC	1	156767534
SH2D2A	1	156806242
NTRK1	1	156815749
INSRR	1	156840062
PEAR1	1	156893717
LRRC71	1	156920631
ARHGEF11	1	156934839
MIR765	1	156936130
ETV3L	1	157092042
ETV3	1	157121190
CYCSP52	1	157128361
FCRL5	1	157513376
FCRL4	1	157573747
FCRL3	1	157676480
FCRL2	1	157745732
FCRL1	1	157794403
CD5L	1	157827067
LOC105371458	1	157925966
KIRREL1	1	157993272
KIRREL1-IT1	1	158025549
LINC01704	1	158132043
CD1D	1	158178029
CD1A	1	158248335
CD1C	1	158289922
CD1B	1	158327954
CD1E	1	158353695
OR10T2	1	158398521
OR10K2	1	158419927
OR10K1	1	158465561
OR10R2	1	158479877
OR6Y1	1	158547127
OR6P1	1	158562650
OR10X1	1	158578918
OR10Z1	1	158606438
SPTA1	1	158610703
OR6K2	1	158699578
OR6K3	1	158717167
OR6K6	1	158754815
OR6N1	1	158765743
OR6N2	1	158776681
MNDA	1	158831350
PYHIN1	1	158931551
PYDC5	1	158999970
IFI16	1	158999975
AIM2	1	159062483
CADM3	1	159171614
CADM3-AS1	1	159195984
ACKR1	1	159204874
FCER1A	1	159289713
OR10J3	1	159313669
OR10J1	1	159397464
OR10J4	1	159432191
OR10J5	1	159535077
APCS	1	159587825
CRP	1	159712288
DUSP23	1	159780961
FCRL6	1	159800511
SLAMF8	1	159826872
SNHG28	1	159834477
VSIG8	1	159854315
CFAP45	1	159872363
MIR4259	1	159899978
TAGLN2	1	159918110
IGSF9	1	159927040
SLAMF9	1	159951491
LINC01133	1	159961223
PIGM	1	160024952
KCNJ10	1	160037466
KCNJ9	1	160081537
IGSF8	1	160091338
ATP1A2	1	160115758
ATP1A4	1	160151602
CASQ1	1	160190574
LOC729867	1	160202198
PEA15	1	160205383
DCAF8	1	160215719
LOC100287049	1	160261748
PEX19	1	160276808
COPA	1	160288593
SUMO1P3	1	160317264
NCSTN	1	160343382
NHLH1	1	160367070
VANGL2	1	160400563
SLAMF6	1	160485035
CD84	1	160541093
SLAMF1	1	160608099
CD48	1	160678745
SLAMF7	1	160739056
LY9	1	160796173
CD244	1	160830159
ITLN1	1	160876539
LOC101928372	1	160932464
ITLN2	1	160945024
F11R	1	160995210
TSTD1	1	161037631
USF1	1	161039250
ARHGAP30	1	161046945
NECTIN4	1	161070997
KLHDC9	1	161098360
PFDN2	1	161100560
NIT1	1	161118104
DEDD	1	161120977
LOC112543491	1	161135149
UFC1	1	161153977
USP21	1	161159499
PPOX	1	161166425
B4GALT3	1	161171309
ADAMTS4	1	161184301
NDUFS2	1	161197416
FCER1G	1	161215294
APOA2	1	161222291
TOMM40L	1	161225938
MIR5187	1	161227185
NR1I3	1	161229665
PCP4L1	1	161258744
MPZ	1	161304734
SDHC	1	161314380
CFAP126	1	161364732
FCGR2A	1	161505456
HSPA6	1	161524539
FCGR3A	1	161541760
FCGR2C	1	161581338
HSPA7	1	161606058
FCGR3B	1	161623197
FCGR2B	1	161663114
RPL31P11	1	161683702
FCRLA	1	161707228
FCRLB	1	161721543
DUSP12	1	161749785
ATF6	1	161766319
OLFML2B	1	161983191
NOS1AP	1	162069690
MIR4654	1	162157106
MIR556	1	162342545
SPATA46	1	162373202
C1ORF226	1	162378840
SH2D1B	1	162395267
UHMK1	1	162497173
UAP1	1	162561439
DDR2	1	162630862
HSD17B7	1	162790701
CCDC190	1	162854296
RGS4	1	163068605
RGS5	1	163142298
RGS5-AS1	1	163161674
NUF2	1	163321953
LOC100422212	1	163421069
PBX1	1	164559359
PBX1-AS1	1	164769115
LMX1A	1	165201866
RXRG	1	165400921
LRRC52-AS1	1	165476841
LRRC52	1	165543999
MGST3	1	165631233
ALDH9A1	1	165662211
LOC440700	1	165698749
TMCO1	1	165724290
TMCO1-AS1	1	165768928
UCK2	1	165827613
MIR3658	1	165907920
FAM78B	1	166055917
MIR921	1	166154742
LINC01675	1	166475771
FMO9P	1	166603915
POGK	1	166839474
TADA1	1	166856511
ILDR2	1	166908186
MAEL	1	166975581
GPA33	1	167052835
STYXL2	1	167094074
LINC01363	1	167175361
POU2F1	1	167220884
CD247	1	167430639
CREG1	1	167541013
RCSD1	1	167630192
MPZL1	1	167721981
ADCY10	1	167809385
MPC2	1	167916674
DCAF6	1	167936238
MIR1255B2	1	167998659
GPR161	1	168079541
TIPRL	1	168178961
SFT2D2	1	168226003
ANKRD36BP1	1	168245580
TBX19	1	168280876
MIR557	1	168375523
LOC100505918	1	168400187
LOC101928565	1	168464113
XCL2	1	168540767
XCL1	1	168576604
DPT	1	168695467
LINC00626	1	168786940
LINC00970	1	168903904
LOC101928596	1	169104123
ATP1B1	1	169106689
NME7	1	169132529
BLZF1	1	169367878
CCDC181	1	169394869
SLC19A2	1	169463910
F5	1	169511950
SELP	1	169588849
SELL	1	169690666
SELE	1	169722639
METTL18	1	169792531
C1ORF112	1	169795039
SCYL3	1	169849630
KIFAP3	1	169921328
METTL11B	1	170145958
MIR3119-1	1	170151377
MIR3119-2	1	170151377
LINC01681	1	170174378
LINC01142	1	170271404
GORAB-AS1	1	170461316
GORAB	1	170532165
PRRX1	1	170664130
MROH9	1	170935470
FMO3	1	171090904
MIR1295A	1	171101727
MIR1295B	1	171101738
FMO6P	1	171137739
FMO2	1	171185207
FMO1	1	171248470
FMO4	1	171314182
TOP1P1	1	171338895
PRRC2C	1	171485529
MYOCOS	1	171619762
MYOC	1	171635416
VAMP4	1	171700162
EEF1AKNMT	1	171781659
DNM3	1	171841497
DNM3-IT1	1	171864191
DNM3OS	1	172136878
MIR214	1	172138797
MIR3120	1	172138807
MIR199A2	1	172144534
C1ORF105	1	172420684
PIGC	1	172441456
SUCO	1	172532348
FASLG	1	172659007
TNFSF18	1	173039201
TNFSF4	1	173183730
LOC100506023	1	173235059
PRDX6-AS1	1	173417788
PRDX6	1	173477334
SLC9C2	1	173500459
ANKRD45	1	173608335
TEX50	1	173635337
KLHL20	1	173714980
CENPL	1	173799549
DARS2	1	173824672
GAS5-AS1	1	173863247
GAS5	1	173863898
SNORD81	1	173864145
SNORD47	1	173864368
SNORD80	1	173864832
SNORD79	1	173865349
SNORD78	1	173865621
SNORD44	1	173865967
SNORA103	1	173866204
SNORD77	1	173866300
SNORD76	1	173866634
SNORD75	1	173866878
SNORD74	1	173867673
ZBTB37	1	173868081
SERPINC1	1	173903518
RC3H1	1	173931083
RABGAP1L-DT	1	174121637
RABGAP1L	1	174159519
GPR52	1	174447963
RABGAP1L-AS1	1	174934946
CACYBP	1	174999434
MRPS14	1	175012957
TNN	1	175067832
KIAA0040	1	175156985
TNR	1	175315194
LINC01657	1	175877342
COP1	1	175944830
MIR1843	1	175968369
SCARNA3	1	175968396
PAPPA2	1	176463174
ASTN1	1	176857304
MIR488	1	177029362
BRINP2	1	177170957
LINC01645	1	177351585
LINC01741	1	177700523
CRYZL2P-SEC16B	1	177928787
SEC16B	1	177928787
CRYZL2P	1	178006139
RASAL2-AS1	1	178091507
RASAL2	1	178094103
TEX35	1	178513108
C1ORF220	1	178542795
MIR4424	1	178677748
RALGPS2	1	178725146
ANGPTL1	1	178849534
FAM20B	1	179025803
TOR3A	1	179082069
ABL2	1	179099330
SOAT1	1	179293713
AXDND1	1	179365970
NPHS2	1	179550538
TDRD5	1	179591612
FAM163A	1	179727775
MIR12116	1	179803923
TOR1AIP2	1	179839975
TOR1AIP1	1	179882284
CEP350	1	179954809
QSOX1	1	180154868
LHX4	1	180230263
LHX4-AS1	1	180269662
ACBD6	1	180288229
MIR3121	1	180438313
OVAAL	1	180558973
XPR1	1	180632021
KIAA1614	1	180912896
KIAA1614-AS1	1	180949690
STX6	1	180972712
MR1	1	181033386
IER5	1	181088699
LINC01732	1	181174483
LINC01699	1	181236387
CACNA1E	1	181483516
ZNF648	1	182054569
LINC01344	1	182203944
GLUL	1	182378092
TEDDM1	1	182398116
LINC00272	1	182407620
RGSL1	1	182450145
RNASEL	1	182573633
RGS16	1	182598622
LINC01686	1	182615139
RGS8	1	182641817
LINC01688	1	182712861
NPL	1	182789448
LOC647070	1	182833671
DHX9	1	182839346
SHCBP1L	1	182899864
LAMC1	1	183023419
LAMC1-AS1	1	183138402
LAMC2	1	183186263
NMNAT2	1	183248236
SMG7-AS1	1	183460875
SMG7	1	183472498
NCF2	1	183555561
ARPC5	1	183620845
RGL1	1	183636108
APOBEC4	1	183646275
COLGALT2	1	183929661
TSEN15	1	184051729
C1ORF21	1	184387028
EDEM3	1	184690237
NIBAN1	1	184791031
LINC01633	1	185001526
RNF2	1	185045557
TRMT1L	1	185118085
SWT1	1	185157059
IVNS1ABP	1	185296387
GS1-279B7.1	1	185323846
LINC01350	1	185558379
HMCN1	1	185734390
PRG4	1	186296272
TPR	1	186311653
ODR4	1	186375757
PDC-AS1	1	186435160
PDC	1	186443565
PTGS2	1	186671790
PACERR	1	186680653
PLA2G4A	1	186828948
LINC01036	1	187092841
LINC01037	1	187443627
BRINP3	1	190097658
LINC01351	1	190478259
LINC01720	1	190624889
LINC01680	1	191221158
RGS18	1	192158461
RGS21	1	192316991
RGS1	1	192575772
RGS13	1	192636146
RGS2	1	192809038
RGS2-AS1	1	192935743
UCHL5	1	193012253
SCARNA18B	1	193057280
RO60	1	193059873
GLRX2	1	193096464
CDC73	1	193122030
MIR1278	1	193136502
B3GALT2	1	193178729
LINC01031	1	193304744
LINC01724	1	196044879
KCNT2	1	196225780
MIR4735	1	196582412
CFH	1	196652042
CFHR3	1	196774839
CFHR1	1	196819730
CFHR4	1	196888051
