gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2tpm1,spearman_q,pearson_q,pearson_rank
PCDHGA2,1529,0.00939196491623995,0.8332464011839298,-0.023379578910958727,0.6001669910588884,1.7459247301056446,0.8696724733668337,0.6751563037826956,1741
OR8B3,1530,0.00935195580473042,0.8339464223735003,0.01594085233637689,0.7208214941426874,0.0005755879876123705,0.870063493338564,0.7816207118157121,1486
OR6C3,1531,0.009310191437491459,0.8346772944743599,0.035317162567200897,0.4283986577429663,0.0007115088718086444,0.8704863827708418,0.5171729168418474,1346
UPK3B,1532,0.009078938593227791,0.8387267558178593,0.0335197947201383,0.4522866591724434,0.7605985682478781,0.8743685555777605,0.5413672903433813,1356
OR51B6,1533,0.008978755211711584,0.8404823931532818,0.007181744078349879,0.8720998852129308,0.00771234437472712,0.8755161352909527,0.9039405216485971,1545
ABCC11,1534,0.008600711001740018,0.8471143869618157,-0.002339423208714816,0.9581766742003822,0.8350419250734291,0.8808342313729909,0.9665939220149816,1599
GPR52,1535,0.008575096977163476,0.8475641276449909,0.02573934503982662,0.5638840028509343,0.03750120106185705,0.8808342313729909,0.6454733834004274,1424
OR10A5,1536,0.008548604064537278,0.8480293522465433,-0.017527772877820636,0.6943624586681909,0.004595575740591408,0.8809753255272947,0.7597075345657702,1704
OR7C2,1537,0.008496513597016697,0.8489442324642863,0.013718403654524747,0.7584374764606151,0.0037561061917683607,0.8815832534405831,0.8138289775504354,1497
MOG,1538,0.008459556391341116,0.8495934458617161,0.010510315399631317,0.8137344009507057,0.016258864909413626,0.8819149356499337,0.8580149006869824,1521
SCARF2,1539,0.008266525602867563,0.8529859885319687,0.033005481034847094,0.4592577723290432,2.913215674075455,0.8837212449959257,0.5482389657177953,1359
OR52L2P,1540,0.007933426913910196,0.8588465901109233,0.009197604541080616,0.8366482611598817,0.0006057282789535723,0.8891040580552105,0.8773323334672641,1528
OR51D1,1541,0.007756148233701391,0.8619688508679472,-0.015090279848447036,0.7351440690733657,0.003823639294581122,0.8919909857665986,0.7932910575876432,1688
FCAMR,1542,0.007734294533357665,0.8623538917077013,0.059263049529059246,0.18363690295445187,0.25925354549497154,0.8920442191204615,0.24737787329985103,1231
OR52Z1,1543,0.007352538534669048,0.8690852402211425,0.016908494623778657,0.7046457875763245,0.0004008170789372115,0.8979651979719223,0.7692517847318202,1475
OR51T1,1544,0.006278422990629544,0.8880739498274278,0.00969255234729324,0.8279914114115461,0.0008291848836190661,0.9152578755132945,0.8699603277463552,1525
CACNG6,1545,0.006054192447022023,0.892046467669366,0.007070973252390591,0.8740560633893971,0.08050980491588856,0.9188490965130526,0.9045035419223686,1549
ADAM7,1546,0.005611757145278368,0.899892583465672,0.0003982313234136398,0.992877411271078,0.0026402032788902688,0.9255049108412334,0.9939925861994993,1580
OR51F1,1547,0.005558106456908714,0.9008446999378505,-0.011686802864821716,0.7933319533117106,0.0010290393862083076,0.9261279229657103,0.8398137938066168,1665
SLC1A3,1548,0.005280574887329184,0.9057721786335224,0.021518114767329816,0.629509709751742,1.86289202332287,0.9308358207786469,0.70167109790586,1454
OR1B1,1549,0.005105006470432427,0.9088912170843344,0.021108256055336113,0.6360517250792717,0.01916975388050387,0.9331375409381302,0.7077829017319902,1456
SIGLEC16,1550,0.005095574280316143,0.9090588235392031,0.03039819425818251,0.4955050899527165,0.5146540754881251,0.9331375409381302,0.5801141026854484,1384
PCDH20,1551,0.005032924408695758,0.9101721901703655,0.03355710102042792,0.4517833316742552,0.020783947675886507,0.9336297918698849,0.541006999058199,1355
TAAR6,1552,0.004972258701736559,0.9112504633642028,-0.019244329391650748,0.666155159880863,0.0015858824822670323,0.9339531387642308,0.7357698874520561,1716
PCDHB6,1553,0.004898829875645903,0.9125558062522788,0.013006960514900131,0.770605405403794,0.766164975226706,0.9345854216538452,0.8235806770782355,1504
OR10A2,1554,0.0048785759320503636,0.9129159017800462,-0.03724459489038045,0.4036141703004754,0.0256753993962249,0.9345854216538452,0.4914682565498503,1812
OR6C6,1555,0.004747830545670521,0.9152408540681848,-0.05696779642668919,0.20122908920234214,0.0034658548194256324,0.9361192589415832,0.2683723613601311,1909
CXCR1,1556,0.0044732174457527574,0.9201264347948944,-0.0026672293321943923,0.9523228114208917,0.24313482228052213,0.9398082836675125,0.9631574383389434,1603
OR52B4,1557,0.004110824610695986,0.9265782589678419,0.00907539752213241,0.8387887968002171,0.0040147985554843816,0.9460367561970252,0.8785433774554566,1530
OR14J1,1558,0.003772991151415498,0.932597189931953,0.032091133738876676,0.47179791910874724,0.0022982827778162403,0.9503984092252372,0.5592143775251729,1369
CACNG3,1559,0.0037482460771386993,0.933038210049739,0.030286986502695804,0.49708428721042425,0.011100058044595375,0.9504549233040007,0.5815376481935183,1385
GPR119,1560,0.003659951231912397,0.9346120146996881,0.008100542717086705,0.8559053326108849,0.0037628581722425236,0.9516955549531477,0.8929734137344932,1536
OR2T1,1561,0.003516386914843533,0.937171507075574,0.016162249478020307,0.7171091688644358,0.0005205629080613234,0.9539385648725104,0.7798088318599029,1482
LCT,1562,0.0033945062599267475,0.9393449281094635,-0.031873093267605915,0.4748158612519198,0.021401799919180776,0.9553891910810409,0.5615469318830755,1786
VSIG8,1563,0.003361001533180032,0.9399424764535114,-0.06331898186869464,0.15536994475260493,0.05005291555255933,0.9553891910810409,0.21393369323813882,1942
TAS2R4,1564,0.003356330281777506,0.9400257897285783,0.0002808452551353325,0.9949768929622402,0.6242712094838548,0.9553891910810409,0.9955266630036175,1581
LHCGR,1565,0.003178205529404914,0.9432031820198743,-0.18375340672650972,3.259441896019806e-05,0.20493659353529362,0.9578903565215131,7.411350025473606e-05,2304
BMPR1A,1566,0.0030139038748595356,0.9461347979333877,-0.04697164521701488,0.29210169066685765,4.20269864501248,0.9601383110716808,0.37453594693651304,1871
TMEM67,1567,0.0027517971111255136,0.9508130289604398,-0.0035291931507546136,0.9369431683402736,2.554256111837286,0.9629841855211937,0.9511716143287363,1611
OR8D1,1568,0.002645127899832081,0.9527174150414426,0.016492746600516955,0.7115798843934862,0.001133131263885485,0.9635273705827601,0.7747412910701067,1481
OR2H2,1569,0.002337376087438302,0.9582132384691225,-0.022350426923937003,0.6163138861544912,0.013538310264298687,0.9679091721981283,0.6909951075795009,1737
C11orf87,1570,0.0023214367642817903,0.9584979386614226,0.030230574612169648,0.49788638082715947,0.008393327668557276,0.9679091721981283,0.582137377495332,1387
PTPRN2,1571,0.0022635493363000895,0.9595319389771894,0.0548951734240078,0.21814064792814927,4.478664834475208,0.9685875442902999,0.28862349953481997,1247
PSCA,1572,0.0018475566176886988,0.9669644008673751,-0.01176346759309923,0.7920071655692458,0.16413320421075314,0.9749859758368632,0.8394788325339506,1668
PCDHB15,1573,0.0017785630323232512,0.9681973900239271,0.008722635196120076,0.8449742790182734,1.8121035802253953,0.975493527100219,0.8839832637303846,1532
OR4A4P,1574,0.0012222071484270128,0.978142582190081,0.019548138458623528,0.6612100954535529,0.00010379384980423466,0.983290701043713,0.7321224825021948,1461
LPAR2,1575,0.001112533665441095,0.9801035094045049,0.019303924386306025,0.6651839892155287,4.035175072072389,0.9841653872736209,0.7350059995727801,1462
SLC16A5,1576,0.0011117881974532858,0.9801168385600794,0.07409506076607271,0.09626438612060335,3.598496544553201,0.9841653872736209,0.1389157951896888,1160
GINM1,1577,0.0009769610501422813,0.9825276693139269,0.007150806879521336,0.872646148525343,7.036635968559277,0.9854759894018907,0.9040898105992898,1547
OR4C13,1578,0.0009060358282313105,0.9837959413750688,-0.007567334238131221,0.8652966386083465,0.0007619815757244292,0.9863771227111557,0.8989134466350888,1642
OR4K3,1579,0.00041604281310609275,0.9925588518819893,-0.023566926476651255,0.5972482438028959,0.0023677165450940577,0.9936736690125195,0.6724474220225937,1742
OR4D1,1580,0.00030048816056825527,0.9946255714585309,-0.010058874449592262,0.8215976074341904,0.023356940840886926,0.9953700516766885,0.8649417331807187,1658
KIR2DL3,1581,0.00027205203963352287,0.9951341635840839,-0.002650936822137839,0.9526137001975944,0.12769175044469502,0.9955064547040181,0.9631574383389434,1602
EPHA6,1582,7.132704170745878e-05,0.9987242598332047,-0.11562568187864453,0.009304654124148609,0.3542375447867228,0.9987242598332047,0.016031343510292128,2135
OR2F1,1583,-0.0005277116231705989,0.9905616785740985,-0.05080448317845207,0.2544548173207634,0.025971413964118863,0.9920456661075427,0.33142337141535383,1886
OR52J3,1584,-0.0005356783917255924,0.9904191966908145,0.025505670166236685,0.5674294734501641,0.0025611651876233433,0.9920456661075427,0.6489762241256368,1425
NTRK2,1585,-0.0008854612169291463,0.984163860655708,0.029793299884600433,0.504127002316761,6.315091769549561,0.9863771227111557,0.5884048905259794,1390
OR4K1,1586,-0.0009829559960390008,0.9824204707429784,0.004345846833896853,0.9223934892183862,0.0020619075448671618,0.9854759894018907,0.9382847510720368,1567
P2RX2,1587,-0.0010272483208121554,0.9816284678714833,0.030066770322427074,0.5002193222024868,0.05256910597133355,0.9853132594175474,0.5846094700915427,1388
OR8K1,1588,-0.001140173379587429,0.9796093082878273,0.010072295726671917,0.8213635732815548,0.002104538334533896,0.9841653872736209,0.8649417331807187,1523
OR4C45,1589,-0.001249574529599567,0.9776532821331049,0.011737480982006481,0.7924561545352237,0.0014196219600221057,0.9831684379179851,0.8394788325339506,1514
CACNA1C,1590,-0.0013871263872050088,0.9751941299437354,0.011396892737038328,0.7983470283088254,0.9513508965373901,0.9810643730133742,0.8444540956083066,1517
SLC41A2,1591,-0.0014549591944045153,0.9739815000717991,-0.0432704831711809,0.3318331473785511,3.774723367263383,0.9802132221272076,0.41599711021577385,1843
OR4D11,1592,-0.0016482818482199512,0.970525858460847,0.04765082410866752,0.2851720963699764,0.0032113518741061792,0.97710321744138,0.3669635157330688,1278
OR52E5,1593,-0.001681401051022615,0.9699339064077821,0.02860373405906194,0.5213100347768022,0.0013971339342144136,0.9768750530073105,0.6034002986614373,1402
UBAC2,1594,-0.0017867625271843954,0.9680508522552858,0.03818357105054335,0.3918567639045527,5.914574147814549,0.975493527100219,0.4799931226206019,1324
NRP1,1595,-0.0019966438567759212,0.9643003252470408,0.010608911467804776,0.8120195109150969,4.928699724923763,0.9726665672239106,0.8568824673192459,1519
OR5AC2,1596,-0.0021316271387286727,0.9618886184937031,0.016652109265189764,0.7089190882525537,0.0005115706287506406,0.9706000625857215,0.7727882763910838,1478
LRIT1,1597,-0.0025478795585619006,0.954453843390401,-0.017770283490310602,0.6903505948614674,0.0006135768619783317,0.9645538840611989,0.757176985504333,1707
OR4K5,1598,-0.0025706415059530015,0.9540473953342168,0.016526302278088274,0.7110193301119854,0.000953453453378506,0.9645076503303197,0.774446309050692,1480
OR8B4,1599,-0.0026759968984926383,0.9521662766718771,0.007738677111373806,0.8622766723498235,0.0011041189118564403,0.963334326076655,0.8978690895106808,1539
PCDHGA7,1600,-0.00271545807095557,0.9514617659724102,-0.03203562706513737,0.4725651964706569,1.6142697294263375,0.9629859054542865,0.5596276950232669,1787
PCDH19,1601,-0.0027357256672952313,0.9510999379063099,0.022961970337238142,0.606696081078828,0.2679488714204624,0.9629841855211937,0.6813546076458572,1445
OR6C70,1602,-0.0028016928040535192,0.9499223269680722,-0.00376714913639647,0.9327013076329669,0.0027230091856679504,0.9625207663177814,0.9472666381939968,1612
PTCHD3,1603,-0.0028387576217945563,0.949260712842059,-0.02462443076297079,0.5808951215559889,0.19160351086672922,0.9622149909551425,0.6578773466418878,1748
SLC24A2,1604,-0.0029164687891832723,0.9478736673101159,0.017752157828571345,0.6906501504430631,0.12895895093257087,0.9611733736773795,0.7571949578863267,1471
CALHM2,1605,-0.0029496117313594712,0.9472821555953815,0.0524886835089623,0.23902582058931074,3.725729462252011,0.9609379681570751,0.3128512208790098,1259
SLC10A1,1606,-0.0030615626243071454,0.9452843515916979,-0.010963152853541734,0.8058656292826967,0.16205480949711323,0.9596394670296888,0.8520698666278889,1663
SLC1A6,1607,-0.0031820268155886627,0.943135008213269,0.025740928321636592,0.563860016581498,0.02216025876769027,0.9578903565215131,0.6454733834004274,1423
CDH18,1608,-0.003468705794980772,0.938021719806304,-0.07372990441839897,0.0979202698951985,0.014346344874977742,0.9544406692397477,0.14115299283005972,1981
OR8H2,1609,-0.0037713011399863783,0.9326273095762986,0.0067156900164163005,0.8803353767394775,0.0013558925150814088,0.9503984092252372,0.9088867943634606,1553
OR2A12,1610,-0.003856853841177549,0.9311026978658282,-0.06327154313973955,0.15568034243499904,0.11096393329577559,0.9495685027052726,0.2142507646274768,1941
TAS2R3,1611,-0.003962273527399944,0.9292243891420239,-0.005611981231487217,0.8998886070010649,0.13107068218680412,0.9480145046034993,0.9219548410424704,1625
GAS1,1612,-0.003994126120686603,0.9286569343800833,0.03197925550479089,0.47334512992868033,2.1052842738946134,0.9477971918062377,0.5603031772595357,1371
LRFN5,1613,-0.004585689343445847,0.9181250981716963,-0.08370048510513779,0.06016634541635066,0.23818081512968475,0.9381224732560626,0.09079278083708897,2025
SLC22A17,1614,-0.004674411540532935,0.9165467303919337,0.034209120242963305,0.4430375967090575,5.776570339331839,0.9368677205917548,0.5317246560143715,1353
SLC22A6,1615,-0.004735260248932385,0.915464421141451,0.022029969871743132,0.6213802343249271,0.02847100736143726,0.9361192589415832,0.6946246207671398,1450
CASR,1616,-0.00480243319017797,0.9142698049696443,-0.005406322375845165,0.9035391150251707,0.03382344264051772,0.9356132638686677,0.9230958283719745,1621
OR5K2,1617,-0.004883676421072245,0.9128252183360944,0.04630032682470765,0.29906104157814595,0.09777468120504963,0.9345854216538452,0.3820779862302734,1284
OR2T34,1618,-0.005009651408868235,0.9105858254288182,0.011817572815223608,0.7910725723772781,0.004356692368051073,0.9336297918698849,0.8394788325339506,1512
PLET1,1619,-0.0050285310829157655,0.9102502716932308,0.005973192174887909,0.8934821560555956,0.04249747332899266,0.9336297918698849,0.9189120328048702,1556
HLA-DMB,1620,-0.005255836142620473,0.9062115850917899,0.14390923235406974,0.0011834512986867872,5.6363105878473405,0.9309296114235291,0.0022848727600638767,930
MTNR1A,1621,-0.005862870425280387,0.8954381115933916,-0.1220667357732021,0.006021857007104644,0.09288510455113777,0.9212779955370254,0.010649765632935064,2158
OR9A1P,1622,-0.005945136421180229,0.8939795113303921,-0.00378442720681362,0.9323933773195315,0.03383223594877903,0.9201313369120356,0.9472666381939968,1613
ERVW-1,1623,-0.005954825633001083,0.8938077421897984,-0.05580598366308794,0.2105875048860762,0.10577049578626811,0.9201313369120356,0.27980415075892273,1904
OR52W1,1624,-0.0062703050164269435,0.8882177213750932,-0.04525054226180733,0.3101632804090339,0.04111438063579542,0.9152578755132945,0.3949412437208365,1863
LY6G6D,1625,-0.0062861522893942175,0.887937065240055,-0.006771806087247834,0.8793430659469755,0.03390570858613104,0.9152578755132945,0.9082129618934772,1638
TMEFF1,1626,-0.006320182139028682,0.8873344419838048,-0.0533424522826938,0.23146091581222367,0.09780112728250277,0.9152578755132945,0.3045898075206132,1896
OR10J1,1627,-0.006465558174718923,0.8847607616836892,0.005420255369179462,0.9032917350103002,0.0015586526002339723,0.9131031558248495,0.9230958283719745,1562
BDKRB2,1628,-0.0071631698999830885,0.872427845319868,-0.02747888338668554,0.5378303618171242,2.4324458934073183,0.9007228024653772,0.6205708943808455,1766
SLC7A14,1629,-0.007190346006017673,0.871948010325267,-0.12407756147415168,0.005235360221455405,0.013060601687735053,0.9005751176553742,0.009370383689539326,2169
MC1R,1630,-0.007435526680926963,0.867621121599985,-0.04434976894212402,0.3199032004211678,1.624101548903469,0.8967989482637648,0.40369096645880265,1851
OR2AE1,1631,-0.007514482501711566,0.8662285633509431,0.011957093324705003,0.7886639322096282,0.04129785435311529,0.895705792111532,0.8388573407830333,1509
OR7A2P,1632,-0.007992978109596998,0.8577982559615086,-0.014117237728130018,0.7516419404728137,0.0052259050870764,0.8883627174442579,0.8071849593671904,1681
OR4M1,1633,-0.008312028240305573,0.852186026723078,-0.01359898124405251,0.7604759075373806,0.0020006703847087223,0.8832346649060119,0.8150351009037898,1679
GRIA1,1634,-0.00838491859465167,0.8509048897594459,0.024217969203268814,0.5871558519575344,0.023421294438541206,0.8822488077614418,0.6635903415614738,1438
